No,Url,Valid,Message,Issue-url,Tag,Category,
88,https://api.github.com/repos/mulesoft/api-designer/commits/8fb7c218da2792efec42cf1a0e7a779b41da3c87,FALSE, fix url gitter chat, , ,None,
89,https://api.github.com/repos/mulesoft/api-designer/commits/e6a4f4a362fec48978cac1cd0b9558d5c11d48ca,TRUE, merge pull request 500 mulesoft develop update version dist,https://api.github.com/repos/mulesoft/api-designer/issues/500, ,None,
90,https://api.github.com/repos/mulesoft/api-designer/commits/2d0831b272aee32887dd137a8f2cde70818597f2,FALSE, use last version designer, , ,None,
91,https://api.github.com/repos/mulesoft/api-designer/commits/4e5eedd9aa1f486490a278c077b529f87ccdb065,FALSE, merge branch master develop, , ,None,
92,https://api.github.com/repos/mulesoft/api-designer/commits/6de6a3827e56b170a02d7d8f395463478d8a65d8,FALSE, update version dist, , ,None,
93,https://api.github.com/repos/mulesoft/api-designer/commits/3802a509e01439d47caf8227e3c01fbf161133bf,FALSE, merge branch develop, , ,None,
94,https://api.github.com/repos/mulesoft/api-designer/commits/30f64579348d209e38f00e651ef6d980622946ce,FALSE, fix error notification box displaying dialog, , ,None,
95,https://api.github.com/repos/mulesoft/api-designer/commits/15a7db0e72dbf00a8981a30a7b6bb40dae9d640a,TRUE, merge pull request 498 mulesoft develop bump console converter raml suggestion version,https://api.github.com/repos/mulesoft/api-designer/issues/498, ,None,
96,https://api.github.com/repos/mulesoft/api-designer/commits/19a5e7cbf1d72d32e60123fe72145a2936900b1c,FALSE, merge branch master develop, , ,None,
97,https://api.github.com/repos/mulesoft/api-designer/commits/9b8f58b173e1bbbf276315433f3182acd9542d72,FALSE, bump console converter raml suggestion version, , ,None,
98,https://api.github.com/repos/mulesoft/api-designer/commits/904d765108bc18ec62db083fc922ae4412f649af,TRUE, merge pull request 496 mulesoft feature valid file configurable allow valid file mime type extension configurable,https://api.github.com/repos/mulesoft/api-designer/issues/496, ,None,
99,https://api.github.com/repos/mulesoft/api-designer/commits/c24b916d02e73813df083fe108a02a8b021ce022,FALSE, allow valid file mime type valid file extension configurable keeping hardcoded list default, , ,None,Taged
100,https://api.github.com/repos/mulesoft/api-designer/commits/d808a96c6ed2883b8718aa235d254da49e9501f1,TRUE, merge pull request 494 mulesoft develop update dist,https://api.github.com/repos/mulesoft/api-designer/issues/494, ,None,
101,https://api.github.com/repos/mulesoft/api-designer/commits/7c0f5d38ce6d71bd86334e4f333cf7a42c20e378,FALSE, merge branch master develop, , ,None,
102,https://api.github.com/repos/mulesoft/api-designer/commits/d341081dc03dd94652c068d4a96a5c644a2e554c,FALSE, update dist, , ,None,
103,https://api.github.com/repos/mulesoft/api-designer/commits/7e4dd5d4b3ccb1fa820ef4f26133486b81dc60c4,FALSE, merge branch develop, , ,None,
104,https://api.github.com/repos/mulesoft/api-designer/commits/9d341ca2510485d3aebc09ee25f959f08cacb0c6,FALSE, bump console parser, , ,None,
105,https://api.github.com/repos/mulesoft/api-designer/commits/db9b2454b23641bdd7547039230bed4e8017120f,FALSE, upload jsd file, , ,None,
106,https://api.github.com/repos/mulesoft/api-designer/commits/ae35f435bac9bfa26ecf5c002013a5f62aab7e52,FALSE, 6150. promise polyfill, , ,None,
107,https://api.github.com/repos/mulesoft/api-designer/commits/044fb60f9afa0ab2ab939ce0b4926da3eea37e85,TRUE, merge pull request 491 mulesoft develop develop,https://api.github.com/repos/mulesoft/api-designer/issues/491, ,None,
108,https://api.github.com/repos/mulesoft/api-designer/commits/6317658f1c7ab424678a1e1930597d8fb4c1b4f9,FALSE, merge branch master develop, , ,None,
109,https://api.github.com/repos/mulesoft/api-designer/commits/c8999461bab8bd3f7eaca3650cd34e27ae598177,FALSE, bump version, , ,None,
110,https://api.github.com/repos/mulesoft/api-designer/commits/23d404c5a6605622a72883b30f16900b6224f712,TRUE, merge pull request 489 mulesoft develop develop,https://api.github.com/repos/mulesoft/api-designer/issues/489, ,None,
111,https://api.github.com/repos/mulesoft/api-designer/commits/e05ebe7351fd4fdaa4656605d2a683e8607afa23,FALSE, merge branch master develop, , ,None,
112,https://api.github.com/repos/mulesoft/api-designer/commits/5441a4ac658f682454cf4da04223c8ed6fba32b2,FALSE, bump console version v3.0.18, , ,None,
113,https://api.github.com/repos/mulesoft/api-designer/commits/3c46dc2e1f0abbd20077b6aaad6396f99715bdb8,FALSE, bump oas raml converter version v0.2.4, , ,None,
114,https://api.github.com/repos/mulesoft/api-designer/commits/5222a1ba8dad45d8555b3e38c7161c97a5d24d2d,FALSE, fix zip import window, , ,None,
115,https://api.github.com/repos/mulesoft/api-designer/commits/0a322de11f849eb67a71f0f2bfd9b27709300379,TRUE, merge pull request 485 dy93 fix request move request devdependencies dependency,https://api.github.com/repos/mulesoft/api-designer/issues/485, ,None,
116,https://api.github.com/repos/mulesoft/api-designer/commits/e3de49f06347d478957f63ec33cf45edfc8c46ac,FALSE, merge branch master fix request, , ,None,
117,https://api.github.com/repos/mulesoft/api-designer/commits/c53ed3829c394d59fe8cf9b4faa009440816c804,FALSE, merge branch develop, , ,None,
118,https://api.github.com/repos/mulesoft/api-designer/commits/842b07fb0990ddff0d4c41210a9357d4295979d8,FALSE, add request library, , ,None,
119,https://api.github.com/repos/mulesoft/api-designer/commits/58e506bb35a41eebb4193e61cc44ad525ff938c0,TRUE, merge pull request 488 mulesoft develop dist updated,https://api.github.com/repos/mulesoft/api-designer/issues/488, ,None,
120,https://api.github.com/repos/mulesoft/api-designer/commits/6242fc245f1223bf52530b414fff66114687ecc6,FALSE, merge branch master develop, , ,None,
121,https://api.github.com/repos/mulesoft/api-designer/commits/493b0f635fb91c6f1b4e0ed13217ead35ff7a245,FALSE, dist updated, , ,None,
122,https://api.github.com/repos/mulesoft/api-designer/commits/6dcf90b80b066124bc984a7df37cd6cad3ef3f41,TRUE, merge pull request 487 mulesoft develop dist updated,https://api.github.com/repos/mulesoft/api-designer/issues/487, ,None,
123,https://api.github.com/repos/mulesoft/api-designer/commits/8f6c5e60487db90f6e616a2687f9a3d0525c1e62,FALSE, merge branch master develop, , ,None,
124,https://api.github.com/repos/mulesoft/api-designer/commits/b7851b023541488ea893f948c3b0c5f801f105db,FALSE, dist updated, , ,None,
125,https://api.github.com/repos/mulesoft/api-designer/commits/72a808bc788eb9f321bd84935fb3c50baa151a27,TRUE, merge pull request 486 mulesoft develop develop,https://api.github.com/repos/mulesoft/api-designer/issues/486, ,None,
126,https://api.github.com/repos/mulesoft/api-designer/commits/22e6008ae695778c0509bde78ce673c9e036c6d6,FALSE, update dist, , ,None,
127,https://api.github.com/repos/mulesoft/api-designer/commits/bf9dc124fc2d7a4bbc306766fa256b67dbe426b5,FALSE, update dist, , ,None,
128,https://api.github.com/repos/mulesoft/api-designer/commits/dbcf8ed850e66c548c8525f532b3e75cbaf25771,FALSE, merge branch master develop, , ,None,
129,https://api.github.com/repos/mulesoft/api-designer/commits/a114e93000d85fd922acc2bc3214ab2c76cb4911,FALSE, update dist, , ,None,
130,https://api.github.com/repos/mulesoft/api-designer/commits/83150c950f47ad1145e9187406e36cea2dc9fafd,FALSE, add csv property file allowed extension, , ,None,
131,https://api.github.com/repos/mulesoft/api-designer/commits/446c87c89e43557946e432a04c2cd54cc61d6610,TRUE, merge pull request 484 mulesoft ,https://api.github.com/repos/mulesoft/api-designer/issues/484, ,None,
132,https://api.github.com/repos/mulesoft/api-designer/commits/a6b2f19c8b2bc69445d98f35e10ec5ff038439a1,FALSE, move request devdependencies dependency, , ,None,
133,https://api.github.com/repos/mulesoft/api-designer/commits/9e3d3b32548b3ddd3c6f3b6e70e29d6d5bd4eef8,FALSE, merge branch master, , ,None,
134,https://api.github.com/repos/mulesoft/api-designer/commits/9c0bfef553ad95cb3e90c691cfb5604ee80cd561,TRUE, merge pull request 483 mulesoft develop update dist,https://api.github.com/repos/mulesoft/api-designer/issues/483, ,None,
135,https://api.github.com/repos/mulesoft/api-designer/commits/65881f072f5ff9bd92f5cee6d916a6f43df6d6ae,FALSE, update dist, , ,None,
136,https://api.github.com/repos/mulesoft/api-designer/commits/f73424121e7809974fa544e66e934eebf3f9c7ea,TRUE, merge pull request 482 mulesoft ,https://api.github.com/repos/mulesoft/api-designer/issues/482, ,None,
137,https://api.github.com/repos/mulesoft/api-designer/commits/d7c0c1124bed3577f6cc9b2f5fa2a0f166092d6b,TRUE, merge pull request 481 mulesoft develop develop,https://api.github.com/repos/mulesoft/api-designer/issues/481, ,None,
138,https://api.github.com/repos/mulesoft/api-designer/commits/c5e5fc7c334cd098566937136f5badb5f49d93da,FALSE, merge branch master develop, , ,None,
139,https://api.github.com/repos/mulesoft/api-designer/commits/c84733258d78d13bf230069927adc37255b0146b,FALSE, update dist, , ,None,
140,https://api.github.com/repos/mulesoft/api-designer/commits/3a98a8df1cabb491049aac891526174fe8a40753,TRUE, merge pull request 480 mulesoft develop designer 642. whitelist imported file type file name file size,https://api.github.com/repos/mulesoft/api-designer/issues/480, ,None,
141,https://api.github.com/repos/mulesoft/api-designer/commits/c6764405201f1e0e93c347f70817290ec190ce4d,FALSE, designer 642. whitelist imported file type file name file size, , ,None,
142,https://api.github.com/repos/mulesoft/api-designer/commits/6e8de405580476fc216d925e82730bdb6faf124d,TRUE, merge pull request 479 mulesoft ,https://api.github.com/repos/mulesoft/api-designer/issues/479, ,None,
143,https://api.github.com/repos/mulesoft/api-designer/commits/4fdac804c34846af67eace78dfae4ba0687a427f,FALSE, merge branch master, , ,None,
144,https://api.github.com/repos/mulesoft/api-designer/commits/a7b7e027918b0a91d8c774a19fb3a441f2ff639b,FALSE, merge branch develop, , ,None,
145,https://api.github.com/repos/mulesoft/api-designer/commits/95a82004735a263233a4e65b25347e596a7bebd7,FALSE, merge branch develop, , ,None,
146,https://api.github.com/repos/mulesoft/api-designer/commits/14e0473fa38d4331a82e12fa4eb9220881d59f09,FALSE, dist updated, , ,None,
147,https://api.github.com/repos/mulesoft/api-designer/commits/1c1ec3e9211c7d88a0db7a4fcf573341b9e0c9eb,FALSE, bump console v3.0.17, , ,None,
148,https://api.github.com/repos/mulesoft/api-designer/commits/3803153662be148980fc23c5a876397c0f32c181,FALSE, update readme lastest instruction, , ,None,
149,https://api.github.com/repos/mulesoft/api-designer/commits/8a8ed1a7a76c120dd9ebbc8efdccf628a4b527f7,FALSE, dist, , ,None,
150,https://api.github.com/repos/mulesoft/api-designer/commits/11b2709c47fdbb4d5ce3ed793bdea8a4a350e500,FALSE, merge branch, , ,None,
151,https://api.github.com/repos/mulesoft/api-designer/commits/4315cc7862ff0993d3fc3a670d491f03ff34d512,FALSE, merge branch develop, , ,None,
152,https://api.github.com/repos/mulesoft/api-designer/commits/bd0f4856979b8077fa11773c652f8576e8003b6a,FALSE, fix designer 526. scroll issue firefox, , ,None,
153,https://api.github.com/repos/mulesoft/api-designer/commits/f5b570b565ef2ae04c3b1dfd29b158663e065f57,FALSE, fix console scroll, , ,None,
154,https://api.github.com/repos/mulesoft/api-designer/commits/3dca147f8fdff1252851be65819367f3abd80291,FALSE, merge branch, , ,None,
155,https://api.github.com/repos/mulesoft/api-designer/commits/cd1cf969f96990c287f9e6c2ecd49a52e46985b1,FALSE, merge branch develop, , ,None,
156,https://api.github.com/repos/mulesoft/api-designer/commits/19b8d4f5c70a4e50da904f826d446ac39057f1a1,FALSE, change phanthom version, , ,None,
157,https://api.github.com/repos/mulesoft/api-designer/commits/59a6f2e16a5868a480b2a28dfc2388237459e3d1,TRUE, merge pull request 474 mulesoft bump console parser converter codemirror,https://api.github.com/repos/mulesoft/api-designer/issues/474, ,None,
158,https://api.github.com/repos/mulesoft/api-designer/commits/3899f53d9f2a1ef587a358fda6c1320f7371c3bd,FALSE, travis test, , ,None,
159,https://api.github.com/repos/mulesoft/api-designer/commits/16b702b3406019ee56a3151a72541aa3dbb652b1,FALSE, merge branch develop, , ,None,
160,https://api.github.com/repos/mulesoft/api-designer/commits/c1b8b62cad4eb6afcfa37f8eeb71a009b0cb1e5d,FALSE, update api console raml suggestion oas raml converter dependecies update show hint codemirror, , ,None,
161,https://api.github.com/repos/mulesoft/api-designer/commits/1cd04ff7806de9aaecfafb1a84d7eff47c979304,FALSE, fix error message seen correctly, , ,None,
162,https://api.github.com/repos/mulesoft/api-designer/commits/a57c48da04015e20dece2541701a69c9d71d96c8,FALSE, console resource overlap method, , ,None,
163,https://api.github.com/repos/mulesoft/api-designer/commits/ea2dab5191a044f3b113e0e12e7ff48d8b6df3cf,FALSE, sinon dependency added, , ,None,
164,https://api.github.com/repos/mulesoft/api-designer/commits/ccd28f762ea255e9e95190aaaec4fbd49a814468,FALSE, sinon dependency added, , ,None,
165,https://api.github.com/repos/mulesoft/api-designer/commits/7cef8e15902b9942ac8e643177d85db9fa909749,FALSE, desription disabled console 208, , ,None,
