No,Issue-url,Tag
74,https://api.github.com/repos/ranger/ranger/issues/2200.,bug
136,https://api.github.com/repos/ranger/ranger/issues/2034,bug
178,https://api.github.com/repos/ranger/ranger/issues/2013,enhancement
193,https://api.github.com/repos/ranger/ranger/issues/1975,enhancement
202,https://api.github.com/repos/ranger/ranger/issues/1871,bug
