No,Issue-url,Tag
106,https://api.github.com/repos/Sylius/Sylius/issues/12726,Bug
114,https://api.github.com/repos/Sylius/Sylius/issues/12720,Bug
197,https://api.github.com/repos/Sylius/Sylius/issues/12690,Bug
473,https://api.github.com/repos/Sylius/Sylius/issues/12558,Bug
