No,Issue-url,Tag
47,https://api.github.com/repos/emberjs/data/issues/7039,Bug
50,https://api.github.com/repos/emberjs/data/issues/7053,Bug
58,https://api.github.com/repos/emberjs/data/issues/7040,Bug
187,https://api.github.com/repos/emberjs/data/issues/7126,Bug
189,https://api.github.com/repos/emberjs/data/issues/7330,Bug
377,https://api.github.com/repos/emberjs/data/issues/7015,Bug
