No,Sha,Valid,Message,Issue-url,Tag,Category
0,836d6bc46e010254fc65a7064c7b7a2965fc8d2c,False,release, , ,None
1,f99f68d96464cc15a700dbb81cb963eb5315b09a,False,update dependency, , ,None
2,dccd29d26bf46db5f72979980067d6da72779544,False,nan, , ,None
3,e710b1b62e76cdf04d71c5f2a01102cf6f1de9bb,False,depending version, , ,None
4,9df59174f5d7db62d6c492079ce01a89f9b553d6,False,depending version, , ,None
5,60ae9ff558209460a530414b31d8077e28929fa7,False,depending version, , ,None
6,a8e92feec8d1d85f238424ce5e9516c5b1d03519,False,depending version, , ,None
7,f77f21dae24cf952691e36e8ec57c266295c811c,False,build, , ,None
8,61702b7deca662a6becdedb4e17373ac20f4a381,False,update scala, , ,None
9,1e5bd0834517fb5631e67e7edf4057b288b53bdb,True,mergesoftwaremill scala request mergescala,https://api.github.com/repos/TypeStrong/atom-typescript/issues/161,docs,None
10,75113146bc328e5a670d31b032088c82fbe48df6,False,readme update, , ,None
11,6e83084a01f77baeb398af2f2389f96b46c23922,False,nan, , ,None
12,a45ea5c2d935544371f08ac2df3a0991d01f87e7,True,mergesoftwaremill scala request mergescala wirerec,https://api.github.com/repos/TypeStrong/atom-typescript/issues/167,priority:high,None
13,03f8bad09098431b6425b791eaccee88b13abe14,False,integration, , ,None
14,529fa2d3bc4d9d299eb9d73db44311aa300ccd18,False,expression, , ,None
15,620c176c1c27253b3cc2a2bebe09b87a8eb2adb3,False,wirerec, , ,None
16,9fc2252c77e9cf2d3eea7a94d850aa76ea800d70,False,scala wirerec, , ,None
17,c7ebc2307a2a25162be397150d21883dbe48a201,False,scala, , ,None
18,dc855f54e1297f2f724bf9ba177ec306f5e68959,False,mergeremote scala tracking merge master origin branch, , ,None
19,c0924745a9b15257b20b00794558ed2dd38e5e8a,False,support scala, , ,None
20,f6f28a98d514abd8c11ce36037469e39b6e2772f,False,mergeparams scala branch merge, , ,None
21,6fd5282d78483f9ac9c919ac456c38c2f2081b95,False,remove leftover, , ,None
22,4d29cec365c7f949d93ed06da534a3915d9491d8,False,tival wirewith, , ,None
23,91a15f48f2b0d43876d85fd95284ee37966de066,False,support package remove lefover, , ,None
24,1faba705aa279e7c2ff6b23d364cf4d207445113,False,support block, , ,None
25,71d5082a42d33d5b889bc6a2ecfe99b9f80f9efa,False,extended feature temporary trait, , ,None
26,2cca89cdd2b72c55a1434165ede3620f7aa4f60b,False,params instance mixed, , ,None
27,a3cb5970d7f6223dbd84171f90ab13ad2467b74e,False,params implicit resolve, , ,None
28,1bfb788194caae99a2cfdd628b303753a826649b,True,mergesoftwaremill legacy request mergelegacy,https://api.github.com/repos/TypeStrong/atom-typescript/issues/166,priority:high,None
29,e84b5e2d92f81cb64c2784622ac3e34aa6708221,False,params, , ,None
30,9406317c30e76ecc9abc9453d1424ed014ff47c5,True,mergesoftwaremill wirerec request mergescala wirerec,https://api.github.com/repos/TypeStrong/atom-typescript/issues/165, ,None
31,12f69f9cafbfa6049c8cdbae38bba70313fcc656,False,apply change, , ,None
32,9cefc98db25888bef4102af1f61a0df7c1f857dc,False,wirerec stage multi, , ,None
33,3aae8a78dcee6a649ea6e4e61c4d16f4a59f9597,False,feature implicit import, , ,None
34,45513f821bd775b59a55b6740b98d722d73ef23a,False,compile support, , ,None
35,49b072bc0144fd783f5aaebdf0213feb1a324a21,False,scala wirerec, , ,None
36,246dbe29488a54832c38acc40e259fc74af1caf7,False,scala wirerec, , ,None
37,c9b43ec32110c324647f9083837efd0cfe6446a2,False,scala wirerec define, , ,None
38,fd9352d31ba82112e4765476499272a01a037732,False,comment, , ,None
39,cf706153d8e39f03ecfb846b35928a1bc70d878d,False,wirewith, , ,None
