No,Sha,Valid,Message,Issue-url,Tag,Category
0,84a820c946c7dedc3d534634f11881c28cf64eb5,False,update, , ,None
1,d59264ae27228176f5b731871df1a87d7abbb5c8,False,directory makefile exist fixed build, , ,None
2,e507d34428741ceb01a5bf59740770751cfd89e5,False,mergeorangeduck merge, , ,None
3,41aecb485e7f41ec3c350e467abc1b4423c87b10,False,fixed renaming, , ,None
4,d00739f8c23a24f232adf1d13b059497807a6948,True,mergefreefold nmeum request mergeprototype,https://api.github.com/repos/Kong/unirest-java/issues/129, ,None
5,e8631817639de4c976e22934ccc007051ef06a18,False,prototypereadme declared currently documentedheader latter probably addingfunction forgotten change required, , ,None
6,4c7d9e3d404db299e846823966879c3adaa9570d,True,mergehalosghost request mergepreliminary install setup config,https://api.github.com/repos/Kong/unirest-java/issues/125, ,None
7,2063ba18f538044aface3353141ff53d5e96984f,True,mergecompiler portability merge halosghost requestcompiler portability,https://api.github.com/repos/Kong/unirest-java/issues/123, ,None
8,48c314273936cc2a733edde0e043b4783a657947,True,mergeeagleoflqj master request mergeformat,https://api.github.com/repos/Kong/unirest-java/issues/126, ,None
9,248540274d6f0f5202c92e606367680cfdc71d0d,False,format, , ,None
10,7bc1bb0a9b1b75f115a0affe54e4a3559d01c73c,False,preliminary install setup config, , ,None
11,7869e2087ec25f808dca74d451af5c0e45c8b618,False,example close, , ,None
12,e1f5bea9820a9d24a981d8886387f12456c6f560,False,building supportreplaceexample building filterexpose, , ,None
13,c059e45ba2e72990d8f712237eb46247dc68e8c5,True,mergejcrowgey request mergetrailing whitespace removed,https://api.github.com/repos/Kong/unirest-java/issues/120, ,None
14,0edd06ec442442e09e9fce14c7121d96171e3f98,False,trailing whitespace removed, , ,None
15,5120609e6e81974acd3a2e9704e74e32b770ef6f,False,string space trimming fixed character, , ,None
16,e1038bc376d46fa34d53d139056433eaacea68cf,True,mergenmeum request mergebacktracing,https://api.github.com/repos/Kong/unirest-java/issues/110, ,None
17,ea778d1b8dabace291453b650808a9773a21d382,False,depth maximum recursion added, , ,None
