No,Sha,Valid,Message,Issue-url,Tag,Category
0,d42280b16cb466a608e7e723d8edfbe5977253b6,False,remove support video, , ,None
1,8896becacde63dd1f27db6d18e8a4025e9b9c50c,False,version support cmake config, , ,None
2,f800460c3ee791d09005f4412412952734810223,False,update, , ,None
3,a89e203d60529d2d72547c03ec9753ea979ee342,False,print drawing increment classifier round progress, , ,None
4,269730670de0d674e921344432abf6f7dfe3c48c,False,documentation updateupdatereasondocstring update minor, , ,None
5,35655da66e23a1db2d6f35f56f410a25d1f085c6,False,documentation update classifierusage coreml clarify classifier guideusage coreml classifier clarifyfixed, , ,None
6,25631cced612d3c4b97adcbcd47717b6354e779a,False,coremltools, , ,None
7,69af7c58f3748933d976c897e1feecb761f170a2,False,string, , ,None
8,927aac2635e4ac48b9521c1c5f381400e3e1ffd9,False,updateacceptdocstring, , ,None
9,36ae659a4c2718bb68351491686138d198bd75d5,False,lambda worker diagnostic, , ,None
10,a3d087f531b70ed66d5ed5007b2c639674a149f2,False,input resize drawing image classifier, , ,None
11,a918b2d76c165f62c19895465b6ec443d7ada9fd,False,fixedhoytak koepke authored, , ,None
12,c53dd6df18e898e4277f965ad06497bdca5856ea,False,update python issue serialization sframeupdate python issueaddressedhoytak koepke authored, , ,None
13,cf86bc50ae563f44f2b934920b945a3085f7ad9d,False,sarray pickling added controlled sframepickling sframe added controlledsframe inherently datastructuredirectory specifying pickling enabledpickling creates based serialized sframeunpicklinghoytak koepke authored, , ,None
14,72255a0e938c1eef0bc2ae1cdc9a0fd0b6b6ddd9,False,number version, , ,None
15,b4531ddd49f53e8c30d55260419ceac84c94b423,False,using message error better feature image, , ,None
16,b42478256fe64d966eed9416da3d0b07f402ad00,False,removecomment dependency remove pillow outdatedremove longer sever, , ,None
17,725fe0e940ff6613a172fa54c472e470d654b262,False,dependency resolverresolverversion build environment tensorflow, , ,None
18,01c23080e5934c0bc11c1c89e7fa73fe93a3e3c4,False,nan, , ,None
19,c99e0f0e0eb9885fb42c8bebf70b6b3a533b76db,False,memory usage decreasememory usage decreaseupdate decreased precision, , ,None
20,33d664c33215fad95f3f18064791606f17dbf747,False,export tilda, , ,None
21,89ae1a32f8c5a79c56a74b19581cb3a46a49b875,False,version value, , ,None
22,75ed8a4a2250531791295d05716e28af5243523d,False,delete unused, , ,None
23,0718723f8368aec7328aa4d7018dc7d5d63028ac,False,input resize drawing image classifier, , ,None
24,c8be17cb80322ff568f1facd76168077aacca536,False,gitlab minimal disable wheel, , ,None
25,cd224a4df8b7d59e30073622f4b69fee2ad4a251,False,number version, , ,None
26,e06541652a6528bf7544ea3757ceaa5c1ef44050,False,python supportdocstrings python stringupdate build requirementupdate usage sckit learnupdate coremltools versionupdate dependencygitlab python configreview feedbackdocker added pushing instruction imagetweaking requirementdocumentation python version explicit buildtweaking requirementdepend necessary coremltools versionagnostic value coremltools newer version coremltool metadatalinux fails sound classifier tensorflowfirst coremltoolsdependency version tweakingdependency expirementationminimal required scenerio functionalityusing fixed coremltoolslinux python anotherbroken coremltoolpython support readmeupdate python includepython classifier, , ,None
27,5205a740710f6f895bda2bfad4e738c9b4f108f4,False,dependency linux master changed broke, , ,None
28,4fd068b3fa79c8055d3bc3736bd2f1a487021e6e,False,virtualenv bulid newer version, , ,None
29,d42523732ca3358acec853283f237c0704fad52d,False,cleanremoved docstringremove statement printformatting change, , ,None
30,b954f6e747e710224eef387f4420fb21d7bae97f,False,update python still cloud implementation picklecloud python rename pickleupdate cloud pickle sourcepython cloud pickleupdate, , ,None
31,0dddcde573d81240913db9947a6df2065caf46fc,False,remove, , ,None
32,25ff85dd1f70e9989786644b7720d8f194766947,False,requirement tensorflow relax, , ,None
33,24c5102346b14b8a26faebf2dced14cc7d52b1ee,True,master revert,https://api.github.com/repos/primer/css/issues/3266, ,None
34,7b6b72a7e0302788dfc857841ebbc5bf572ab7e4,False,compute mlcompute adding context, , ,None
35,dadfae58956df010558518416708ea3b6983e30c,False,method create property, , ,None
36,6716bbe283c6614ed7c9bcd7706a0b5a488a8c30,False,compute mlcompute adding context, , ,None
37,4b3c2b3a7d6a7cbcd571d50e040be2f622ecf97f,False,correcting llvmlite version, , ,None
38,92ec6d4ef81538a9ef77228f807b49e6b1b32ca4,False,layer network neural, , ,None
39,a8cfbc29c8cb45d71fc0644d3763db709ca2d78b,False,coremltools, , ,None
40,3e3b6552213f29cd997c15ae842a870697caa878,False,behavior disabling tensorflow, , ,None
41,121b805eea96eca0c4d05c76af11997ca431be41,False,python build linking includepython build linking include, , ,None
42,7871aafd9b4e2898b8ac26c92a5a539c81855f62,False,verifyinteral turiexceptionmanual boost, , ,None
43,6b062ef61349eb53e95bf414d10e040c6ed0fe47,False,python delete unusedtwice remove never definedremove, , ,None
44,c05722ede09b5bc291cb10bac3e7995fbe35c519,False,audio contain sarray empty, , ,None
45,9177ae7f853a6089337df19183174c414114978d,False,classifier activity deprecatedclassifier activity network tensorflowclass fixedremoved unusedcrash, , ,None
46,4f4f1a627c5fbd645dcde18d0d586e0074a7c2fa,False,feature extractioncolumn compensating value missing feature addingcolumn feature addingchanging import callable statementfunction extract adding support feature modulecolumn either create model passing adding feature imagecolumn either create model passing adding feature imageerror fixing syntaxvalue message missing elaborate adding error includecolumn method without adding include testingmaking robust feature indipendent image extractionfirst function changing decision recognize featureedits smallfirst function changing decision recognize featurepassing specifically modelextracted function feature adding predict inoput image instead accountextracted based feature adding imageusing randomly generating feature actual insteadusing input model adding feature imageunnecessary removingextracted function accept input quary adding featuretrained created feature modeltrained created feature modelhiding functionchanging chnages functioncolumn generic changing model specific feature generationcolumn sfrane simplifing using logic writing instead detectblock correcting except mistake spelling removing unnecessaryerror debugging founderror failing fixingerror failing fixingchanging account feature functionchanging account feature functionpredict ignoring coremltoolspredict ignoring coremltoolsdocstring addingmakeing removing change recommended unnecessarysystem ignoring linux getting version featureturicreate adhere coremltools import practice removing testingbuilding tested feature setupclass shiftingbuilding tested feature setupclass shifting fullyfeature shifting setupclass buildingunnecessary comment removinglogic extract decides deepfeatures changedmaintain using based consistency class feature, , ,None
47,49541d7d2ceb792ab5d2fdf51485db687fee532b,False,update recently selection small written, , ,None
48,afcce1d4cd69423f019b2895394d4157dfae662d,False,build visualization xcodelatest xcode visualization error resultdestination specified buildsymbol architecture undefinedreferencedmeant maybereferencedmeant maybereferencedmeant maybesymbol found architecturefailed clang command error invocation linkerdestination specify scheme commandlimited xcodebuild, , ,None
49,5f68aa64caf43bcbaace5d779c6cc8e0331eb7ab,False,median sarraymedian sarraymedian handle sarray docstringsketch epsilonreview feedback, , ,None
50,3998c7e40250e7a4abc00465cdd127ed03c42173,False,include missing cassert, , ,None
51,e7912d660ac6ed459a040c2c23d394051b5a923f,False,adding function, , ,None
52,10c26e48513ad1b9c7a11be3029a4a661ee159b1,False,weight quantizequantization training, , ,None
53,6a4e39d5e4e121d2735022a3e60ad83319f00efe,False,either create coreimage abstraction encapsulate image, , ,None
54,541995c96140afdda467bb39d3426aa15a8b452c,False,gitlab ccacheccache honor machine setting instead, , ,None
55,2aff391835570393105f5d122172398973f58c57,False,function definition model activity factor classification, , ,None
56,23bcdfc8495ff64f23bec7641d2451a621d77302,False,update python dependency coupleupdate python dependency couplepython version support tensorflow, , ,None
57,b3d90dbcb884f87450e3a432b69f2d9d5a2dba0b,False,build warning, , ,None
58,649167699616b002dd1408f648569e04238fdbc7,False,dispatch thread around pthread based grand abstraction central introduce, , ,None
59,1dde8441f2ab1e5993674080f8d5a9b04112250b,False,relative exception absolute convertedrelative alternate converted throw error absoluteerror alternate argument thrown, , ,None
60,676fd655a888d7d65969a061e4ca22a3f4367982,False,initializing neural weight normal distribution, , ,None
61,2e2c2e60a57105573f083605773d3fd016beb61a,False,nan, , ,None
62,4c4918231cdd4cfc18e8bdf3635145dc54beee44,False,classification drawing readme section, , ,None
63,7b70ec26a8e80a01f38a4de3fb0be061c60b8ae5,False,number version, , ,None
64,a101a96897f1e5a3855306da1069868f1ba839c2,False,minimal throwimport check throwpython message import error insteadforwarding tuple, , ,None
65,aa781968478f6eeeaec694188297340d6d2b8abf,False,update readme section, , ,None
66,5cf56529e43d2a0f6271def7cb417896724cc0b9,False,minimal import checkextra import simple reducehoytak koepke authored, , ,None
67,79105085c0da11b9fcd9ae3c313900b5c7cb7684,False,possible without breaking clarify, , ,None
68,64a6f80178f33a361cb03f13b3e2ecbf10df267b,False,training classifier shuffle sound, , ,None
69,b801158a93795f8617dcc5793ffb46e741cac129,False,object detection functionality tensorflowcleanup minorfunctionality object working detection tensorflowcomment another added behavior disabling, , ,None
70,a77995e9b57b119d165d3b41307f3cdb1fde020e,False,update minimal packageminimal build error linux, , ,None
71,bc89df1d178a98ae26bf2955076725b0e149246e,False,shuffle sarray, , ,None
72,de018c2f9546715172137526fdf346127ef89b5d,False,disable upload, , ,None
73,ebc837077adc83c0dbff9b5cfbf2774d459aa119,False,object color augmentation detection tensorflow, , ,None
74,6aa0d43f759fdee9421219d90dc186f778ca9cbf,False,suppress prompt dockerpeople docker except suppress going information since nobody develop, , ,None
75,07cad10104aa152b98901773137b2164b4361683,False,nan, , ,None
76,d8629482ab3dbcc658281c598af580fb4b071999,False,minimal pipeline, , ,None
77,330c6a2123ecc0e89e821dc776561921d62ee558,False,warning reducewarning reduce, , ,None
78,5b4ff46d3966b040639da7bc67060f2c784094dc,False,minimal package neededminimal pyteststatsmodels defer sklearn, , ,None
79,961bfdcf00128aebe76286c77e1c661d379eda4a,False,minimal split requirementminimal split requirement, , ,None
80,fdd1fb5321639e0d6bb4fee6e3a2526a4c808292,False,minimal install buildprocess install customize, , ,None
81,85a8e44c6c7057940ce095be2e80305cbdfbc5df,False,object tensorflow detector criticalalways evaluate object returning accuracy detector tensorflowclass object working detector tensorflow, , ,None
82,6f802aac6bcc94b81656db3604a758c9e0007230,False,prediction number, , ,None
83,c77f6be46e7e446ed6a33c51c1faee4ad8a1e7b3,False,nan, , ,None
84,c7cdb8639b55912e6c697be31fffb73cf7b59356,False,customized handling encountering standard errorbetter handling, , ,None
85,ba4fa56192193d655665ecdce5fbf8c4799a5589,False,metric build support clangclang excludeconfigure ftime option, , ,None
86,25d392955df6a7e9d27ef9171c1650f5f1a800a5,False,remove, , ,None
87,c61aaf7db846475bb3327523b47b763270cb7ed2,False,pinned llvmlite versionpython pinned llvmlite versionhoytak koepke authored, , ,None
88,20b9df44beecfa0dd2f9efba6e9d8f373c2a1e14,False,issue formattingalignmentpython indentation recommender wrapped, , ,None
89,1f6debafbe35df6359292faa529aca190ea5b524,False,coreml export cleanlayer added support catalina experimental, , ,None
90,cc2543582a2dcd7639fefa255e3b4d2f4583ee2d,False,content available style include metric, , ,None
91,5b9e95b9b897d2ceeed1450ab4cf11690af0c23f,False,python pinned correctly version compilespinned llvmlitehoytak koepke authored, , ,None
92,098355616f1a6d2ea6ba9cdae8b9ca7fc611a182,False,buildbuild, , ,None
93,e5c2b61d1a41907acc6ffc41a3ad3a62bbee9d2c,False,resultparse markdown removed correctly, , ,None
94,ea8873d6fa597d4a9f9a26db3c8e4540eba7efbd,False,llvmlite build, , ,None
95,ccc5eb9d53c9dbf58d111fd81a9458b3cc6fd4d4,False,allow without build dependency, , ,None
96,3b49bb71d66801b45882a26c4c842d476346cde7,False,buildbuild, , ,None
