No,Sha,Valid,Message,Issue-url,Tag,Category
0,a3253a2f9b1578d422ebd998ecf94dfa0c4d78e5,False,brokenness check delegate presetspreset brush loadingmight added, , ,None
1,fe2aa5793870e51a7c63abd9aa4c64510a814ddf,False,brush exist crashbrush create default instead, , ,None
2,e95d40ec57869ecaa5524109bdcf29d69ff6fab7,False,threading caused crashopacity copied propertyoccasionally adding resulting crashremoving, , ,None
3,b66a85a0b8d078c190bf873aa8f0c6567aa75efe,False,android bundlereason version default newercause loader, , ,None
4,266217f10c6ed4355645a7269d6564937840b2a6,False,pointer dereferencing check, , ,None
5,06b2814a3475bcb78534728f7cc78a630d70be5f,False,remove valid methodwhether check dependent resourcepreset brokendifferentlymarking setting preset without calling invalidpreset majorly invalid resource, , ,None
6,2ff25e63cfc531ad0137bdc83a21e1c3f3361f6f,False,broken preset implement overlayloading dependent preset whether check resourcepreset embed stylebrokenpreset creating database addingwhether checkremove dependent actually creating resourceloading preset check status couldupdate database, , ,None
7,59abea8816516a4298228bcbef3cc9b670e77626,False,debug extra handler information koresource, , ,None
8,32a4b97972d21552388eeb798a353e0e00613818,False,extra information warning, , ,None
9,6a4022903fa1b2fd824557b78f6808b357583122,False,remove variable unused, , ,None
10,fd99284e02a36ea9cb10ece72974f7059b45867b,False,splash hardcode, , ,None
11,f942f421565c9537871ae737f767ed5dc460c513,False,screen update splashsplash oxipng tyson optimizedscreen splash embedded refactorinclude splash scaleshown splash image changescaled logical dialogrender version krita branding usinginside instead qsvgwidgetholiday splash dummy, , ,None
12,602b28699ec226e7c61d8d5bd235e6080874afbe,False,branding application change window, , ,None
13,c1e2390e004c35b581004d04c3f227688f4520a4,False,branding, , ,None
14,03b05845574b11c5f3d67144ed13215dd532bc31,False,single panning finger addedsingle instead touch three panning finger usingpainting disabled, , ,None
15,b3f2711a571cb148144c722e7dc3c5116f2bb85b,False,android lookup resourcebuilding needed qtandroiddirgoing, , ,None
16,73473a8d279a936e4159c205782e7a5f2531c65a,False,update style, , ,None
17,01f361d685f6c7e8ae7998f9a1d81c8e2a4cc056,False,overflow bufferfilled requires terminator memory strlenstrlen running, , ,None
18,5cc93f9c947b27dd1c855449d0053d3a0321a93d,False,document loading canvas remote droppedtemporary still aliveccbug, , ,None
19,1ed4d77b7f6d3f0de3a8137e5740add7b4f08b7f,False,system button gnome collapsiblenotice since testedvisible actionelement localized using alreadymaking unique stringstringccbug, , ,None
20,d2f3fb202be90ffa1a531b4603f775fbd860df22,False,button operation added collapsible, , ,None
21,aa53cd0d7190c46234e28b889b3480f352219a9a,False,tangent buttonccbug, , ,None
22,31d6b187f33f27f7c1f09b2428aeddce67ae4370,False,button group added collapsiblesingle button contract allows actionclickbutton widget enoughsingle collapse enoughsingle button whichever shown groupcollapsed click button holdingbutton groupideally logically buttonccbug, , ,None
23,63be0855e43a7953b69e3aeabe054f0e5a8775eb,False,nan, , ,None
24,b147b7d9219ffefed3b35b3dd1bb69880324950a,False,manager embedded pattern rename linkedlegacy except pattern actuallysystem resource, , ,None
25,7786802fd30dad2ae8caf088e0c103535db1ac91,False,qstring switch mdsum koresource encoded usingstoring mdsum encoding convertingconfiguration database easilywrong conversionqbytearray errorcommit encoding centralizedkrita nothing encoded, , ,None
26,d03d58972153fcc0e20960dddfe4da70c853f553,False,parameter warning unused, , ,None
27,a5240603ef7cc29f29e03904969e1d7640061f85,False,return hashing array emptyweird still array variable returnexplicitly instead, , ,None
28,aab3fbad77e5bb1dab53650e0b88096840a87805,False,removepicked commit cherry fbcecdeaafebfca, , ,None
29,28ecbfd710ea4a860ab74a6a3d8c6ce1c4be103f,False,resourcefor resourceby methodfilename method resourceselecting contains retrieve logic, , ,None
30,4d6af8e830b81437dae4a5571cd127213b4cbeff,False,pattern button background whitepainting inverted, , ,None
31,649f8d0c44c7ae40ffd1345d3ba1edc255f5221e,False,possible customize kisiconwidget background color, , ,None
32,a83057396da776416cf26cf3c5465f08fe7d6541,False,generic method resource, , ,None
33,6381512f883d969acfba56e6446749c9d6da6f5a,False,definition retrieve mdsum brush store, , ,None
34,49b3a4100a97190c26174dab542ce60ff72032a7,False,right retrieve resource, , ,None
35,723c309e33f1fe7f0ae2e9eefb047e18134d7827,False,wrapper fallsback fails mdsumprobably, , ,None
36,f3289231b9691623e20de3583a9316f677386a17,False,generator filename pattern prefer resource, , ,None
37,63b9594fa66aec8bb46aa8098ffb517c4af11643,False,filename method resourcemdsum fallbackresourcedifference filename resourceconsidered, , ,None
38,68ea8ddf175c48a9e14970ca293306cfa4e6a540,False,resource stored implement loadingmdsum resourceimage memory added, , ,None
39,46b993c1e3733e93adf33afd943b737df60db532,False,layer resource, , ,None
40,57dbd7069a76ab0b709524b30189467a4ba7f42a,False,pattern mdsumpattern manager since embeddedpattern somewhere embedding actually, , ,None
41,7fed8de8f476a1febec5ec015ebbbaed463451ab,False,mdsum brush, , ,None
42,5c364207f688b61387f8ae3667d1d77fa2376118,False,retrieve filename brush using resource, , ,None
43,316e6b92d9c41cbd83f587e4971b8b9abe4069ce,False,brush mdsum embedded masked, , ,None
44,749e2c2158606a202729ba67dbe564e1e756018b,False,valid mdsum assert empty resourcepaintop default template presetscloned certain, , ,None
45,efd237f261a5f25249d9b5fb0e93216f1aa5fa18,False,loading saving preset embedded implement resourcegradient genericcurrentignore loadingright embedded resourceobviously mdsum identical, , ,None
46,d77c32e99106b49016053a2209671ac37c8e3b61,False,keywords tagname, , ,None
47,b4b995ad11bfb1b51501079f3a73e32827584d1b,False,qgetenv, , ,None
48,672de3752b156d933d4be8829b8a24a1834e1fb5,False,positioning layer converting paintcolorize parent eitherblending dependingnormal layer parentlayer position, , ,None
49,99b51f90fa2fc16c4877258b39cda7d23c430753,False,unsupported format importing crash video, , ,General
50,03bb732bb1e48d483bf8e019997c8f46d2e7dbbe,False,import preview animation, , ,None
51,eb73b48ce3fb24adf2effdf070595e82978108a0,False,better import animation guessphotoshop showing seemsaccurate retreive proper patch, , ,None
52,06d2270b77c3681edfa783ab006b765c7772be93,False,initialization aspect filter buttoncaused coincidence probleminitialization never koaspectbuttonsomeone waitednever kiswdgblur initialized variable constructorfixed kiswdgblur filterabsent initializing property controlvalue defaultkisblurfilter propertynever initialized unless lockaspect controlclicked, , ,None
53,c62ee0b25647d3e61181c3dafff6b5b398f1f3a9,False,option create instant preview filterinstant filter dialog previewotherwise stroke cancelled creating fullyinitialized, , ,None
54,3a292166ee7ec02e80b50b8e4da553cb3c421fb9,False,caused scrub trying crash empty, , ,General
55,65fac77bdf6a55d1ed1bf17b7b4aa6e16f8f4547,False,remove buildfixlibrary shipped dynamicexternal library errorworkspace buildsuffix begin, , ,None
