No,Sha,Valid,Message,Issue-url,Tag,Category
0,5270f7d4d224f4edb6fc22860a7f57e55b5ea3d6,True,mergestorage scoped hrydgard request mergestorage support scoped,https://api.github.com/repos/hrydgard/ppsspp/issues/14636,Platform-specific (Android),None
1,d5781824eb7635a03450d35a4b3e5e51c1b6bfde,False,unused speed, , ,None
2,6b0851cb739893e1dbc92a3923ef33b20e63c65c,False,storage method space actually content simpler, , ,None
3,14e24b28adb757a4e19e2ac79dbb5da306e394b4,False,query getfileinfo single, , ,None
4,bd99e4a287686ccbe8e2ff6140aa515ac50468ed,False,speed listing content greatly using, , ,None
5,868f5f61896b28930fa6f4fb9c92edeb8161f535,True,mergerequest cvendor merge,https://api.github.com/repos/hrydgard/ppsspp/issues/14632, ,None
6,4ac7e2872694192e1a4a14d96168ed798f4a2dec,False,nan, , ,None
7,e3c748cc97218f75ba6a3b1be79d2a821fa24788,False,accept string vendor openglarchanox driver source, , ,None
8,96406364cab5c1872dd3848a76225c493cbbf24c,False,nan, , ,None
9,87dcf60ed037d5f2168d5f0033dda002b098e177,True,daacca mergestorage scoped hrydgard request mergestorage preparing android scoped,https://api.github.com/repos/hrydgard/ppsspp/issues/14627,I/O,None
10,f0f2506dcc898c8d615bc248c310bd06b514e92d,False,getfilesindir forgot mimic behavior, , ,None
11,e73e0dc0bebdbf63a1f8ba67764fc0c8fb57a843,False,multiple preventing issue, , ,None
12,2f04fc1c00c671bee8aac3d6f2bb9d6832a01ee5,False,refactor getdirlistingremove content fixing specific platform, , ,None
13,bea9f67c0281aaf31f1aa56ab82a46a7ff1ee538,False,assorted issue, , ,None
14,a341eb6c32a29a9f2876de5d02f4eb6803ab9a3f,False,unnecessary slash remove conversion, , ,None
15,4f10ff9d31c672afcb1911b4f827b30bfb3ccd33,False,method check content existence quickspeed checking pause bringing screen seems slightlystate, , ,None
16,15fafe54153e1d9266f04d2d782216beb2a60a69,False,savestates display, , ,None
17,e1b4a9175a65f07c676129f5a4e790f2944b11c0,False,android content handling fixing savestate, , ,None
18,b0558b2174951c525e455996ce3bd03a7ff2ff27,False,assorted directory, , ,None
19,fff3850096a6fcd7a97d8e7283af980514653ce1,False,content rename saving fixing abilitybuildfix, , ,None
20,6daa18cca0ba412a3c511f5a358aa15e67bb9264,True,distorted around leastseems clear,https://api.github.com/repos/hrydgard/ppsspp/issues/14628.,User Interface,None
21,f18a5ed6c46b30bc3c4084205875c54a67993841,True,mergerequest cleanup merge hrydgardgetfilesindir enough featured clean fully,https://api.github.com/repos/hrydgard/ppsspp/issues/14626,Code Cleanup,None
22,0c765c2c28feef9ef0ead3160e1dcb3df3e462ea,False,buildfix, , ,None
23,7c3bc0126805d42d7534859e05bab529367927c5,False,getfilesindir fully enough featuredduplication later reduce, , ,None
24,c6ad871865e7ce856943ee6dfce5d009ec54862e,False,warning, , ,None
25,58ecab849eede8b6905fb05262e0f8ab60e29948,False,initialization variable, , ,None
26,0ba9793d147990de10c7139190fcc8c874187c75,True,dcaecc mergerequest loadini merge libretrostartup inifile libretro,https://api.github.com/repos/hrydgard/ppsspp/issues/14623,Libretro,None
27,929e9310ae308178f5f99db081f7ee5381a15a90,True,mergerequest merge hrydgard parseparsing strtoull,https://api.github.com/repos/hrydgard/ppsspp/issues/14622, ,None
28,9d3caecc3f5fa22542b2d072f8dc081a58380cd0,False,formatting better, , ,None
29,e4c6f866b14aa822bee57e3d286d7464abea82f9,True,mergerequest submodule merge hrydgardsubmodule merge,https://api.github.com/repos/hrydgard/ppsspp/issues/14621,User Interface,None
30,6f73dd4b74d695d9f2775ad2de8a0e65deefed9d,False,strtoull, , ,None
31,19721a0a5f2cf3bede5b0a323a681cccd4894a77,False,startup inifile libretro, , ,None
32,c6644807204740c74e21cf7754f19c160a793960,True,mergerequest gingkathfox patch mergesupport controller dualsense,https://api.github.com/repos/hrydgard/ppsspp/issues/14613, ,None
33,e0110eb2a44cac3cb748c507ab0f269ca7fe176e,True,ecfff mergeswitch option device hrydgard audio request mergeoption device switching audio implement window,https://api.github.com/repos/hrydgard/ppsspp/issues/14620,Audio,None
34,254c25692b290151c5f4248b0d0667058f41cc85,False,setting microphone audio, , ,None
35,15f32693388f2201118912f03439728fc337d4f2,False,option device switching audio implement windowpreviously, , ,None
36,e03c51fff211cb7e852bce82b0eb2725a18d8eb9,False,seven remove lunamoo thanksgraphical, , ,None
37,6d6b5d8b81186b114ebdde6d156475c5959607d8,False,asset submodule content, , ,None
38,bbe39339cbd45be76cdb7e315518178f31659d96,False,gitmodules remove, , ,None
39,15c17b9b00a672e69c83a8fde89dabfdc126d68e,True,mergerequest jithack merge linblowmototrax ported,https://api.github.com/repos/hrydgard/ppsspp/issues/14616, ,None
40,69657ef05e5a317c4f1f126bfd5424606603acb1,False,added mototrax ported, , ,None
41,fd168160fd396b4ec5481f3ab3919100839f1960,False,support controller dualsense, , ,None
42,11957ddc1be412777bf7bee8e505890d2f00fb04,True,mergerequest viewport merge hrydgardviewport,https://api.github.com/repos/hrydgard/ppsspp/issues/14609,GE emulation,None
43,69ae3f4c0280874cfbac3cdb454bc9a7a3653335,False,protection better brokencause sized single emits since pixelgenerally viewport scissor outside specified, , ,None
44,7359c8f08356179f81e517091af9f68334f162c0,False,revert viewport negativecommit reverts, , ,None
45,852e0c69795fa717b106cb1af08340548f20aba0,True,mergerequest android merge hrydgardlisting android content,https://api.github.com/repos/hrydgard/ppsspp/issues/14608,User Interface,None
46,59e2d3556f5cedab74b7b5c44b85c8cde6005fc2,False,listing android content, , ,None
47,b5b7d4cd07f7bc07a15d3e7ad0a1704ce98754b7,False,update asset, , ,None
48,34ef6c6a426dc9168a8f5dd46383d996e21e5588,True,bdaef merge ebfdbrequest merge hrydgard storehomebrew store,https://api.github.com/repos/hrydgard/ppsspp/issues/14606,User Interface,None
49,bd15ae4f759b996efa282fd9df4df6612567a66f,False,homebrew storebutton homebrew instead storebottom, , ,None
50,eb0f0d39ba8f9bc3c405adacc46f8ab1cf386b02,True,deeef mergewarning hrydgard request merge lenientrunning warning,https://api.github.com/repos/hrydgard/ppsspp/issues/14605,User Interface,None
51,deee9f972061a0d0a92125c4d9459cc51a0bed4f,True,definition unify swizzle format vulkanattempt,https://api.github.com/repos/hrydgard/ppsspp/issues/14602,Platform-specific (Linux/POSIX),None
52,5859596b956ba74f2db0fe04703657c9575a3aaa,False,running warningunnecessary might annoying leastspeed stretching cover sound audio mixerthink visually point warning, , ,None
53,26d3dd166af657ff9c47a53f87190d48b0764fa8,True,mergeasync browser hrydgard request mergelisting background browser,https://api.github.com/repos/hrydgard/ppsspp/issues/14600,User Interface,None
54,57b4cd394a69029dcb8943e1bad33a4d149dcf99,False,mergebutton branch touch function merge, , ,None
55,079280572a01fe75ca74a838bae3738ae717c366,False,atlas update, , ,None
56,498878267a3bd1f552e8d027ccd9114a68dace63,False,control label customizable touch rebased, , ,None
57,4423e44b245bb9093e2f8fa298e89bc4154e4d11,True,mergehrydgard texture request format workaround mergeformat vulkan,https://api.github.com/repos/hrydgard/ppsspp/issues/14603,Platform-specific (Linux/POSIX),None
58,3595e092c9503f327abb3b1405a4fac789341c93,True,formataround,https://api.github.com/repos/hrydgard/ppsspp/issues/14602,Platform-specific (Linux/POSIX),None
59,8d610a69a97a3c6197f205747d4563bad49511cd,False,change default offsetchange default offsetlonger defaultrevert longer defaultcommit reverts, , ,None
60,7e048dbbff212970afddf706b6747bff0135b533,True,revert correct hrydgard request format mergecommit reverts reversingchange,https://api.github.com/repos/hrydgard/ppsspp/issues/14588,Vulkan,None
61,95dc7bb18550a4d417c30eac89c905a2b858ec5f,False,minor cleanup, , ,None
62,0a4da48978457281191b37282fd7c2e7fe641e69,False,pathbrowser listing storage scoped, , ,None
63,a0bae1855ff82cd56f79a80dec6e4f87f5a6582d,False,browser handling special directory window, , ,None
64,623cc99145002c7e0e81e1cb0fc5cbe91c659289,False,minor cleanup, , ,None
65,e4c39703a6b1edc04be20d3372187c6278774f5d,True,ccacc mergerequest merge hrydgard wasapiswitching survive wasapi,https://api.github.com/repos/hrydgard/ppsspp/issues/14597,Platform-specific (Windows),None
66,cc173acc82786beb54a3b450591502360e92e3d0,False,buildfix, , ,None
67,720d115b86797845f7c0f21e0b6d1c6e6b0abca5,True,mergeserver mrchip default adhoc change request mergechange server default adhoc,https://api.github.com/repos/hrydgard/ppsspp/issues/14598,Networking / adhoc,None
68,3071f3d9be6036d4eaa88b1b0561e7f90c896a0d,False,reorder server, , ,None
69,4a87c92f83d69cad2ca56927e3f99f6d2d0d5567,False,change server default, , ,None
70,828036f87b252157c8e241680209b6551854b892,False,switching survive wasapilittle switch whether flakyswitch device least selector windowoption follow default maybe, , ,None
71,1f16edd57556e62ad31b887eb47010856ed9f775,True,mergetexturing merge hrydgard request depthtexturing opengl depth basic implement,https://api.github.com/repos/hrydgard/ppsspp/issues/14042,Depth Texture,None
72,90460df9b5564ae24cdb87de35b5f22a226dd64a,False,simplification depal, , ,None
73,4c9b5ada0f752e739c5379b6758414efae1a16e7,False,address feedback, , ,None
74,cde3889866f3325ac8693ce6730230df3dc7df8d,False,buildfix android, , ,None
75,4e8ffae024481b62ca1cf61243196148d3c8b88d,True,texturing depth requires basic implement clampfigurecertain desktop affected openglharry likely working,https://api.github.com/repos/hrydgard/ppsspp/issues/6411,GE emulation,None
76,df6abe83a379ab5bc2802e2d838262d4cfdbcede,False,support opengl depth clampingsupport quite depth texturingextension exist opengltrick, , ,None
77,5bd9e9319657106fb476dbc4bffaaf17312fc58c,True,mergeanalog screen hrydgard request merge setupreplace screen analog directly,https://api.github.com/repos/hrydgard/ppsspp/issues/14596,Input/Controller,None
78,d4c5ba990b1d2ee53bf4b634ded187296455ca40,False,minor tweak, , ,None
79,ca408ba369b3a7ba485788cf306164a2663c7cb5,False,change setting scroll analog, , ,None
80,7707b03b6d828201a5924d62c0bd2be7e98b0b0f,False,buttton analog tweak calibration reset, , ,None
81,a8ffe1584361cee26ac76a9d7e3765022356de68,False,touchscreen output display input, , ,None
82,ef51097f0624f1f31ca6898b004458ffcd82a7fa,False,checked rotation controlmapper screen using, , ,None
83,038a579f8d3469c1ea2da11739f2a7bc6b4c8123,False,setting, , ,None
84,69f96705cbc7911865470c6022c0401f8ed90b7e,True,cceefa mergecontrol refactor hrydgard request mergecontrol refactoring,https://api.github.com/repos/hrydgard/ppsspp/issues/14594,Input/Controller,None
85,2303926e88cb88cef85301e4e346bd53150f3e86,False,replace screen analog directly, , ,None
86,42f7ab734117d56e171da8b49cdcab78029b7701,False,inside, , ,None
87,fac4c2a90b8ce1deab82f52ed852954f73bccce2,False,value internal rotation compensation screen, , ,None
88,cd8cfcfcd729ea292fc6fc922fdcaccab0aef799,False,always called merge, , ,None
89,7eaa6871409bd99f64361ef057a69548cc7b61fe,False,joystick deadzone processing, , ,None
90,c3c7eef6afdbc68738a69c6392a62f08b49405f6,False,previous collision avoid, , ,None
91,26f69d578a0e4b9008e00c6ba3c29f5fa4d20d80,True,mergecontrol refactor hrydgard request mergebreak emuscreen input,https://api.github.com/repos/hrydgard/ppsspp/issues/14592,Input/Controller,None
92,a2e814f29a40f1f9cde33e89b5667bf72497f6c0,False,buildfix, , ,None
93,98372c465f08880fd8fd8bed0635586ed93d8e82,False,break emuscreen inputanalog stick break mappingchange sense mapping analogrefactor called separately, , ,None
94,dea13f71972467f7fb45ffccfd3008aa2f0d7352,False,disable stick analog deduplicationanalog unify setting refactor inputdisable stick analog deduplication, , ,None
95,f7bf15ac4fd35f04d229c8a9c92645bff5438421,True,mergerequest merge stukenblack content libretro multiple screen,https://api.github.com/repos/hrydgard/ppsspp/issues/14589,Libretro,None
96,96454fcbb68ee1a72c873b55dcffbcfadea75062,False,revert teardown removalreview, , ,None
97,02a24cdb7d072249cf023fcd66622fcafa3e6bbf,False,black content libretro multiple screenterminate teardown spamming thread threadpool breathing start, , ,None
98,752fdc9d4dd13c4a37501234bc0b376ed64a6311,True,cdabe mergechecking memarena error hrydgard request mergechecking error improved somewhat,https://api.github.com/repos/hrydgard/ppsspp/issues/14587, ,None
99,43c16f1ea2c3a208fbac326a9b431ac99344568b,True,mergecorrect hrydgard request format mergesupport opposite mandatory format vulkan,https://api.github.com/repos/hrydgard/ppsspp/issues/14588,Vulkan,None
