No,Issue-url,Tag
175,https://api.github.com/repos/avast/retdec/issues/815,enhancement
176,https://api.github.com/repos/avast/retdec/issues/815,enhancement
235,https://api.github.com/repos/avast/retdec/issues/781,enhancement
238,https://api.github.com/repos/avast/retdec/issues/778,enhancement
481,https://api.github.com/repos/avast/retdec/issues/650,enhancement
