No,Sha,Valid,Message,Issue-url,Tag,Category
0,fd500902d7c88672470c87170796de52fc0f791a,False, release v3.2.3, , ,None
1,d34fdbff8509327db7ab15b3672b3005b89a229a,False, temporarily comment codecov action, , ,None
2,cefad417c24ee29a4216d3ada65ce2d28c0b1566,False, replace readme.md travis badge github action, , ,None
3,7601ff4f5ad906f73b00dc19e48916cd3e1bfd08,False, fixup github action workflow file, , ,None
4,de9dc674a42a1bcfb53afb6be947b3756b140020,True, add github workflow test fix 1333,https://api.github.com/repos/mozilla/nunjucks/issues/1333, ,None
5,aa9e5b9ef1262250630985aa5667819a4f8c4e4d,True, fix prototype pollution security issue fix 1331,https://api.github.com/repos/mozilla/nunjucks/issues/1331, ,General
6,f51afa3382eab27ccb216c0f302832e5a4135ac5,True, move chokidar make optional via 1329 fix 1227. close 610,https://api.github.com/repos/mozilla/nunjucks/issues/610,proposal,None
7,f91f1c3fd14fde683e71a61563e46b547c9160e4,False, fix groupby example formatting, , ,None
8,7ef121ce96075b3b46ce01300c9dc318664ca6f6,False, add base default args int filter, , ,None
9,0c0206244002dbce693e148f9f2d0e14981959ef,False, use attribute getter sort filter, , ,None
10,c7337e78800aa3087dcf955a47365996ade78fab,False, release v3.2.2, , ,None
11,bea3a43da25c0613dda54ae4e2f8e3c2204dab3c,False, changelog fix issue link, , ,None
12,8186d4f3ed8bf22b4b41e1e40f4cd463613a6f7d,True, append extra newline using indent filter fix 1231,https://api.github.com/repos/mozilla/nunjucks/issues/1231, ,None
13,73a4eb3da01c72292347847e595b6b7830359301,False, document context behavior import directive, , ,None
14,eea081cd11b48ef21bb547b1fd4244086eb121ee,False, document context behavior import directive, , ,None
15,bbcbaf3d119095f5445e13867143bff69d789928,True, fix issue sync render would raise error included template fix 1272,https://api.github.com/repos/mozilla/nunjucks/issues/1272, ,None
16,63c4baf2332db08ce9c170bafe0d3696d1e293bd,True, remove development file npm package fix 984,https://api.github.com/repos/mozilla/nunjucks/issues/984, ,None
17,85918efb0e1bb79dedb82e6673d4d7c74bc97abf,True, document statement multiple condition ref 1284,https://api.github.com/repos/mozilla/nunjucks/issues/1284, ,None
18,7ddd747bec18aaf67c5a5d763acd864bc59d9c7f,True, document statement multiple condition close http github.com mozilla nunjucks issue 1284,https://api.github.com/repos/mozilla/nunjucks/issues/1284, ,None
19,1e29863004b84d8c21a4cdeb1a30309b6262ec35,True, add support nested attribute groupby filter fix 1198,https://api.github.com/repos/mozilla/nunjucks/issues/1198, ,None
20,7087fa946570f2a4b5f6218bf278a3cc7131f401,True, fix precompile bin typeerror name.replace function fix 1295,https://api.github.com/repos/mozilla/nunjucks/issues/1295, ,None
21,1736334b43d77d0ee7038da114ed0b6ae26f4cb2,False, modify changelog message select reject filter, , ,None
22,62565a1f72c4f4ced0d3e6def5d3e73b1e2a85aa,True, add reject filter ref 282,https://api.github.com/repos/mozilla/nunjucks/issues/282,enhancement,None
23,647fc115e62976748d993391f4c23cc8bced6ce9,False, change version query, , ,None
24,899265d23c1b1256b462ba7859e9235de47afa4e,False, fix mocha version, , ,None
25,2031bf2b1e28a0d477cefb263e36943176f946f7,False, add select filter, , ,None
26,ec8eae523d0eb811d30eae7dc903937b2c978b93,False, appveyor use require.resolve mocha bin runtests, , ,None
27,53d1223bb1de0a3367a8bf13cb6438ad9db32b1b,False, release v3.2.1, , ,None
28,93129bfb647b1a3996b9c37b17341ef3d4ccbdb8,False, replace yargs commander, , ,None
29,17691daa78696ed423e7d718bcc511515bb17604,False, chokidar bump, , ,None
30,40dfdf0ea3e6ba43c3a180eca57d935c36d188c2,False, remove dead link project seems died link lead porno, , ,None
31,cefb1cf2fe9623a15b17f0dd56bf61c5ef537874,False, prevent optional dependency chokidar loading watching, , ,None
32,1485a44297f1fef3dfd5db0d8e7e047ed1709822,False, add badge readme.md usefull information link, , ,None
33,224645791298db835df0acff3dc596d3a9ed2c4d,False, add mozilla code conduct file fix 1199 message coc002, , ,None
34,ff5571c7412982c6e998f966e1aee3985e0cbcbd,False, release v3.2.0, , ,None
35,f997a52a1fcc6a5fe96ec25ac0927e6f54976afb,True, add fix 1175,https://api.github.com/repos/mozilla/nunjucks/issues/1175,enhancement,None
36,34b0a264416eb24ae1a526b1978b0e9436d2f934,False, fix syntax typo contributing.md couple small typo causing render issue, , ,None
37,55e0b7af2959730d10a419ecc842a721c46e09c7,False, set dash joiner element, , ,None
38,c99154ef3cf18de305944d71da90536f730b326b,False, update faq.md named block end tag _are_ supported nunjucks, , ,None
39,13387122b9e78a327130d424005323c64e688e90,True, emit load event loader environment instance fix 1153,https://api.github.com/repos/mozilla/nunjucks/issues/1153, ,None
40,057e7b3c9ce1edb0675deae40b7d78d841608539,False, add test line column info user function exception, , ,None
41,bcf38f34338dceea0bf25558287ece1cd7c81992,False, emit line column info function make certain error better providing accurate location, , ,None
42,fbddcd5ff07b0f72b48af29dc931b69f10f4d0dd,False, lexer accurately track token line column information, , ,None
43,889ef80f859c1d5da381ca7e5423650bc8103e91,False, add nodejs version remove, , ,None
44,b82815815db5bb6249c270d518a77510fe575903,False, fix documentation typo really minor change iterator protocal iterable protocol, , ,None
45,137036191f13974c38736abdde2db6a8aadfac97,False, v3.1.7, , ,None
46,0a65e1fbf31cc6ceb182e060f1983156947630f2,False, fix replace example replace example set string variable never used fixed put replace example line following preceding replace example, , ,None
47,2946fb403dd020fa8b39fd7266287eee8a1c2762,False, removed postinstall build favor npm prepare script, , ,None
48,9fd5bdbbbdeee834d8750bbdf6043b334795ccbe,False, add link plugin syntax highlighting vscode, , ,None
49,68ba15c4ae9efee32cfcefd0ef9e1b1f9dc95e36,True, fix bug exception silently swallowed synchronous render fix 678 1116 1127 1164. close 689,https://api.github.com/repos/mozilla/nunjucks/issues/689, ,None
50,7c187ac434741663a94fb24ad521671955704a43,False, test fix issue running test node 10.x, , ,None
51,692afec3324e848e99ffe6bcba0d11079bf808bc,False, 3.1.6, , ,None
52,6a3872eb29ef43ccd2c2068b88f26a90bc09a492,False, release v3.1.5, , ,None
53,be3646b85b8c8cbdcf65c83c784240adf3c744fa,True, merge pull request 1169 duncand master fix engine dependency version node version 11.1.0,https://api.github.com/repos/mozilla/nunjucks/issues/1169, ,None
54,fb3f443514cb90d0dfa4d8af50b11a794f6548ee,False, fix engine dependency version node version 11.1.0, , ,None
55,11262e5f4d74c7dea8e59c0da38903d1c273fb75,False, release v3.1.4, , ,None
56,bcd45fcd8896c355771896c907e550466b7c42b0,True, merge pull request 1165 stigkj master fix engine version node v11.1.0,https://api.github.com/repos/mozilla/nunjucks/issues/1165, ,None
57,40480f06a6545083552d1f4aab2e77124d3f4990,False, fix engine version node v11.1.0, , ,None
58,3512ca6b35b74335ac02df01151547e9a80857da,True, merge pull request 1161 jonathanchu master fix dependency version node v11.0.0,https://api.github.com/repos/mozilla/nunjucks/issues/1161, ,None
59,9dc07dc4e191e951004485bf0fb48198df557617,False, fix dependency version node v11.0.0, , ,None
60,39bb716a703bd7a02afcf1ae98728a0f8ed694e3,True, merge pull request 1126 thedancingcode issue 126 escape unicode newlines compiling,https://api.github.com/repos/mozilla/nunjucks/issues/1126, ,None
61,4d4dc403d53741b246a7654b21e0a8fabcb6be13,False, escape unicode newlines compiling resolve 126 resolve 736, , ,None
62,9a0ce364effd28fcdb3ab922fcffa9343b7b3630,False, 3.13 release fix typo changelog, , ,None
63,c2de0e4335743bf65e1e6d4cb2a1aa7e253edb78,False, release 3.1.3, , ,None
64,4d8a4ccb65d4a04b89c00c6167475cab017da558,True, update chokidar fix 1103,https://api.github.com/repos/mozilla/nunjucks/issues/1103, ,None
65,d140280fccfe67c6c1ef9fc6769aedb9cc307160,False, update contributing.md reflect supported node release skip, , ,None
66,af6427d43c0e281a1004a17b4a9ea824fa2bc0bf,False, update changelog, , ,None
67,1b76fb8b3813f02d11d9f121e1d68501ab5612fb,False, update package.json engine reflect supported node version, , ,None
68,8afaccedc07c5080c7f2ad95b6f48a8e2fc783a2,True, add unit test defined ref 1110,https://api.github.com/repos/mozilla/nunjucks/issues/1110, ,None
69,248cf56e6b6520081a5d08781f81db7d19a3cf74,True, fix invalid type error using defined fix 1110,https://api.github.com/repos/mozilla/nunjucks/issues/1110, ,None
70,2eaea16be593ca2bf3fe451e5b177ddbc1fc645f,False, drop node support add node, , ,None
71,80411201a38c9214f21fe5688ce05cf06e4d2e13,True, include file lineno templateerror message fix 1087 1095,https://api.github.com/repos/mozilla/nunjucks/issues/1095, ,None
72,1b4558da1322382672ad075277081e5c4c274080,True, merge pull request 1090 thedancingcode forceescape add forceescape filter,https://api.github.com/repos/mozilla/nunjucks/issues/1090, ,None
73,f478b0675caff8fccd44c56694c0f3d43c96e6b8,False, add forceescape filter close 782, , ,None
74,de49d33fab688a29ea3e577651dad5b191b88584,True, merge pull request 1089 gingerrific master update api templating doc use correct path,https://api.github.com/repos/mozilla/nunjucks/issues/1089, ,None
75,3ab849cdd4940eabeb189dee5ed6cd5c511d36fc,False, update remaining src link, , ,None
76,dedb9784c7bf3f8f76fb4fa6222177f07f66235e,False, update api.md link use correct path, , ,None
77,323dabe8bfa873f8f68d3bfdee4f24d99f433393,False, fix postinstall build packaging issue v3.1.2, , ,None
78,9f1b7dacfa887368db709c51734e6f5b700c4cca,False, prepare next release, , ,None
79,6f3e4a36a71cfd59ddc8c1fc5dcd77b8c24d83f3,False, v3.1.1, , ,None
80,eed7b2ddb64df2d39036ae6df6f27fb1913d0742,True, fix bug broke template caching fix 1074,https://api.github.com/repos/mozilla/nunjucks/issues/1074, ,None
81,db8e3c39e14fc992c387a951f9e3cf3ac9feedc0,True, fix error running npm install nunjucks bin link ref 1073,https://api.github.com/repos/mozilla/nunjucks/issues/1073, ,None
82,2c9720117b17e5f01202185eaf6c27c10ef7b56e,True, try catch require chokidar make truly optional close 1072,https://api.github.com/repos/mozilla/nunjucks/issues/1072, ,None
83,a65d3b87f38e4990c0ee7e8bc9f77c7b45cd2b17,False, bower forbids minified main property, , ,None
84,2c980653c32a3fca55bc0d77f305cefefb9bbab8,False, add nunjucks folder bower.json ignore, , ,None
85,470181db24c30a0c408b4c5ba516189cf623675f,False, prepare next release, , ,None
86,a00c0d180bde674e982aefc00e5e6688cb23511e,True, merge pull request 1052 mozilla eslint switch jshint eslint enforce space indent rule fix linting error,https://api.github.com/repos/mozilla/nunjucks/issues/1052, ,None
87,5ca49e83b97e9a119130b08e0935d7922a84f11c,True, merge pull request 1053 mozilla develop add babel transpilation support phantomjs browser test also testing nunjucks slim,https://api.github.com/repos/mozilla/nunjucks/issues/1053, ,None
88,79b8ef38ef81f7a7329d6cbd0bd5bfc142b27c25,False, bump version 3.1.0, , ,None
89,84dfa2d0ceec0a7fa9bad96307d8cdba7663dfd8,False, update changelog contributing, , ,None
90,31d0ca443dc7588faa90e8cd366de793cefe3092,True, merge pull request 1061 ricordisamoa changelog fix pull request changelog.md,https://api.github.com/repos/mozilla/nunjucks/issues/1061, ,None
91,5138efdca21b1ec4318f321b0662d05f293b2ed1,False, fix pull request changelog.md, , ,None
92,e16acda419f321247e20e0a24ebf22d2a25b78e2,False, test make compiler operator int float filter test atomic single test compiling operator test everything addition subtraction python style ternary operator support useful something break, , ,None
93,89c8b0343ce4ba1d15ef86d4366d82a704ea4eb6,False, code tweak decrease bundle size using babel come cost order compensate several tweak made commit reduce overall bundle size include mangling property name begin underscore using simpler function object.keys es6 feature know certain assumption hold instance deal symbol using obj.extend rather class syntax creating node class order detect regression caused aggressive minification browser test use minified bundle removal nicety like object.keys temporary nunjucks distributed separate legacy build net effect decrease nunjucks slim.min.js 13k nunjucks.min.js 22k, , ,None
94,881e82d868726f59ec2a94424a5bf9c2fdf4bda7,True, merge pull request 1058 maxnordlund add support iterator add support iterators,https://api.github.com/repos/mozilla/nunjucks/issues/1058, ,None
95,7086e2dc4214eda1e9d86c9db5b8393935830632,False, add support iterators requires symbol.iterator well known symbol array.from coerce vanilla array, , ,None
96,e6cc590849d433fb8cfd0b70d01a4def513b08c6,False, split loop test separate test, , ,None
97,bdb52460d53c8a8388027f5cdc7ccfb1636f1258,False, fix bug looping array dimension, , ,None
98,344f79f16e6f3114511386ea7cf2d03ca7f7a218,False, fix bug turned asyncall loop asynceach loop, , ,None
99,013ea499edfe288c5d573335b896ab6949c29156,False, move express sample folder, , ,None
100,c8d8f46ee68a3407cf19336b6e2076d63159816b,False, fix express test, , ,None
101,19867d99105c5618deb78af580134a4ccf03a678,False, disable mocha browser env global eslintrc, , ,None
102,b4f0d578dbf869d2e1dd8f5bd14e1433d1d76401,False, lint file using variant airbnb config, , ,None
103,d94db12c3222c4cbe37411f160cad6541bf2712a,False, add codecov script, , ,None
104,28b9cc3d718d6bcd0ef5023695f9712c1830e594,False, support running test slim mode, , ,None
105,53597a2aef709630e68b2a1e74feef92317db0ce,True, support jinja compat nunjucks slim fix 1019,https://api.github.com/repos/mozilla/nunjucks/issues/1019,bug,None
106,e0f1c3368f80fdb448d4a2b186140e79b6d2d30f,False, fix include ignore missing used nunjucks slim, , ,None
107,fd310f7513d2dec7727302c7bc07d4c950c5a790,False, add babel transpilation phantomjs browser test coverage, , ,None
108,d4a96f384f6c7f3d2c9968fa8a57d11a225e7eb6,True, merge pull request 1009 aperaham aperaham server precompile doc patch1 updated english faq server side precomplation close 995,https://api.github.com/repos/mozilla/nunjucks/issues/995, ,None
109,989a7ee713999aa94917f52e2185b9c20db223bb,False, switch jshint eslint fix linting error intent space, , ,None
110,a6be16d4a9731f076cb8b6b5b1dc3cf2e4ab36e1,False, minor tweak mocha browser test pas, , ,None
111,d1bdf3095b21e0e8545e0f36e2cdc04dcd006e23,True, merge pull request 1049 devoidfury fix multiple callback call fix multiple callback call issue 1029,https://api.github.com/repos/mozilla/nunjucks/issues/1029, ,None
112,96056523acaff46f239298c32f448f32656bee95,False, update changelog, , ,None
113,b56bbadacf10a007900260d43abba08f6ba72da0,False, fix issue 1029 might better approach seems pas, , ,None
114,050911169863d1f9b0f2f4ba8461837835a5ae89,True, add test issue 1029,https://api.github.com/repos/mozilla/nunjucks/issues/1029, ,None
115,77f0e2f094817a07f828831939fd1a722ae21e33,True, merge pull request 1034 noahlange switch add switch tag featured craft liquid address 967,https://api.github.com/repos/mozilla/nunjucks/issues/1034, ,None
116,8377c6555f2de9eaa4c31fe4b527c188127b67bb,True, merge pull request 1042 longkissgoodbye patch update templating.md,https://api.github.com/repos/mozilla/nunjucks/issues/1042, ,None
117,4fed16cf7795c2d1b99d52690ed0f416003d5f7d,True, merge pull request 1043 update doc update doc,https://api.github.com/repos/mozilla/nunjucks/issues/1043, ,None
118,2ffb03b9b6991defc8ac91a19b3d5b58937e902e,False, doc add user defined template warning, , ,None
119,8dd46ed8591fb44e7c16f42e1d8e1a0b2c217310,False, doc update readme mention requiring jekyll otherwise get methodnotfound error nilclass map, , ,None
120,ef5636d5899edb66b663d761159cf57b599b0303,False, update templating.md field instead input, , ,None
121,36fb2e1601f2d15e0a8b181d04e81880592e52cb,True, merge pull request 1033 noahlange jinja test jinja style test,https://api.github.com/repos/mozilla/nunjucks/issues/1033, ,None
122,09a0a85d6f14a7e2a0ab4bf83858b72a105297cd,False, addressed break fall case, , ,None
123,016008aec8676f980d90f681f702ca08e00e128a,False, add switch tag featured craft liquid address 967, , ,None
124,204889ada0857a66efe67a52202e2735f118c70e,False, fix accidental log add jsdoc info test improved test coverage removed accidental console.info test file added jsdoc information test function, , ,None
125,2fd547f3700713dcd64eb0723393ea85451d14d0,True, add jinja2 style boolean test requested 532 1015 add jinja2 style boolean test update node list parser compiler interpret properly compile node add test test parser compiler change addition change existing test add addtest gettest method environment caveat change lexer interpret null null instead lookup null context necessary make test null null pas caveat add dependency es6 symbol map set iterable mapping test may need removed okay dumping test test require es6 feature would need removed well,https://api.github.com/repos/mozilla/nunjucks/issues/532,enhancement,None
126,6f4739ebe2913042263a2db89405ed1266e7bbc1,False, doc quelques rectification, , ,None
127,c7beacdf706d683b8075e6ff20f6542676f6c606,False, doc add note supported node.js version, , ,None
128,a3c6ea199bd7959a36dfa3a180187b9b37d585d4,True, merge pull request 993 forresst update doc french update doc french,https://api.github.com/repos/mozilla/nunjucks/issues/993, ,None
129,ee0ba37d0b43e30bd395314d374b1cbffd2dc317,False, remove nodejs version 4.0 configs anticipation removed subsequent major version release also test dependency dropped support version 0.10 0.12 1.0, , ,None
130,d77b2e3c92e7fcb4cf1614af3dc99a29bd6eff7c,True, merge pull request 1017 takeshape master support object created object.create null,https://api.github.com/repos/mozilla/nunjucks/issues/1017, ,None
131,cbe27c0d35a70da1e74379b5801633f1e40e69cc,True, updated changelog.md 468,https://api.github.com/repos/mozilla/nunjucks/issues/468,bug,None
132,c41ec38b81b42ae84aa2321d517b038b047d165d,True, support object created object.create null following http eslint.org doc rule prototype builtins fix 468,https://api.github.com/repos/mozilla/nunjucks/issues/468,bug,None
133,afdc5d9b44f8a5b2b07a8e5fc487fe85b7e57d30,True, merge pull request 940 revelt patch documentation first last filter actually work string,https://api.github.com/repos/mozilla/nunjucks/issues/940, ,None
134,565f1739bc2bc8ebb64f4fe501cba3c27e176a63,False, remove note lack maintainer contributing.md, , ,None
135,1fd1fcc0a6dc84b793ca44e223c84b45c7fe5de4,False, updated english faq server side precomplation added passage server side template precompilation unsupported unnecessary help clear confusion regarding topic, , ,None
136,58bb70a5201b409e619220a1824f56649ef1823b,False, prepare next release, , ,None
137,ce9b7510c58aaa5194051c0214023fe3deb097af,False, fix browser test, , ,None
138,8262f457192396afb2a214ad77f220148247de83,False, release 3.0.1, , ,None
139,efd2ee94883e3664177a87b7236f2ebd625aa26e,True, merge pull request 994 mozilla fix call scope allow call block access parent scope fix 906,https://api.github.com/repos/mozilla/nunjucks/issues/906,bug,None
140,3fb9e9f40a583bcdc69a33df47d07eca1325504f,True, allow call block access parent scope fix 906,https://api.github.com/repos/mozilla/nunjucks/issues/906,bug,None
141,6f1ca5d31a081c7caaa256904a98454b54eeb14f,False, update doc french fix missing templating.md mozilla nunjucks, , ,None
142,5c2bf56820baf66fa41b0ca5ef91e2cdcafddaf4,True, merge pull request 908 forresst update doc french update doc french,https://api.github.com/repos/mozilla/nunjucks/issues/908, ,None
143,a2c39082c62986c43fcad6391e4c3f26d5d40aad,True, merge pull request 953 andywendt patch fix missing templating.md,https://api.github.com/repos/mozilla/nunjucks/issues/953, ,None
144,5312e66700512e10932d686c8afa63849c834029,True, merge pull request 990 noahlange 914 macro set block address 914 capture block macro write temporary output buffer,https://api.github.com/repos/mozilla/nunjucks/issues/990, ,None
145,04b0fb5fd5f913dc3165b79a463e71a790af02a9,False, address 914 capture block macro write proper tmp buffer, , ,None
146,be0cfec81b7549de9389b5baabda01289eb9bbdf,True, merge pull request 976 theatlantic slice support jinja compat add python slice support jinja compat,https://api.github.com/repos/mozilla/nunjucks/issues/976, ,None
147,f44646ba95e564cbe7bbe70ad3fda4359878ed5a,False, nunjucks maintainer remove msg readme saying otherwise, , ,None
148,9af75a51c3b8721e817706479ed52688b9530ab7,False, update contributing.md, , ,None
149,18ba68678d4f38e467904208ff1dd46496bf64f6,False, update readme.md, , ,None
150,5ef361dec0225b764e1c1e13fa62dd0f61ad8304,False, update readme.md, , ,None
151,1372175a52e730a93cd694481135873d4be09ee6,True, add python slice support jinja compat fix 188,https://api.github.com/repos/mozilla/nunjucks/issues/188,enhancement,None
152,1595bc56ad3b930930041f8bdbc8ef6049d4fda7,False, indent jinja compat.js four space consistency, , ,None
153,5362038563967cc246a7395877c9f15405ec90a6,False, fix missing templating.md given example input round floor likely round floor, , ,None
154,f348027ac27c5cbf71bfe00e84236cc2e97aea66,False, first last filter actually work string added string example first last filter array, , ,None
155,f26e0bb6449f84a1c4b16120dd0371b0460c87b7,False, update doc french doc add missing comma api section mozilla nunjucks, , ,None
156,ad3bef6b3f804b4edeba781548efb5e64421e214,True, merge pull request 930 shvaikalesh patch remove ancient node.js compatibility workaround,https://api.github.com/repos/mozilla/nunjucks/issues/930, ,None
157,f6f9adfcd3e9afef851587db1261f5464f21173c,True, merge pull request 933 shvaikalesh patch doc add missing comma api section,https://api.github.com/repos/mozilla/nunjucks/issues/933, ,None
158,e240f779190ae1853f1f2d71e9d49405ccc2faac,True, merge pull request 939 javascipt master fix static value attribute method handling,https://api.github.com/repos/mozilla/nunjucks/issues/939, ,None
159,30af2f022d48daa211a175d792f3563146f10c4c,False, fix static value attribute method handling, , ,None
160,f015bf9e1baa2458474d8a0affb7048f4bac0d3b,False, doc add missing comma api section, , ,None
161,94f26f14f94174bf926e89ce55692926fea3a9ab,False, remove ancient node.js compatibility workaround, , ,None
