No,Sha,Valid,Message,Issue-url,Tag,Category
0,e07d9a2b3b1c9ed86e7d34b918c440a19b5b9dfa,False, bump 0.0.11 0.0.12 2301 bump 0.0.11 0.0.12 bump 0.0.11 0.0.12 update pitest git plugin 0.0.11 0.0.12 update pitest git maven plugin 0.0.11 0.0.12  updated dependency dependency name com.groupcdg pitest git plugin dependency type direct production update type version update semver patch dependency name com.groupcdg pitest git maven plugin dependency type direct production update type version update semver patch ... signed dependabot bot support github.com bump pitest github maven plugin 0.0.11 0.0.12 authored dependabot bot 49699333 dependabot bot authored stefano cordio stefano.cordio gmail.com, , ,None
1,d76dc0406573edb224560a2f2b6a3611aef27856,False, add one test cover rethrow assertionerror, , ,None
2,480a4a43e6b87597aa20f4845b8bedc3729f0b60,False, add satisfies allow consumer throw checked exception 2297, , ,None
3,fe1c4630da8a38e378a6baa703191d9860e3df2d,False, bump byte buddy.version 1.11.8 1.11.9 2299 bump byte buddy.version 1.11.8 1.11.9 update byte buddy 1.11.8 1.11.9 release note http github.com raphw byte buddy release changelog http github.com raphw byte buddy blob master release notes.md commits http github.com raphw byte buddy compare byte buddy 1.11.8 ... byte buddy 1.11.9 update byte buddy agent 1.11.8 1.11.9 release note http github.com raphw byte buddy release changelog http github.com raphw byte buddy blob master release notes.md commits http github.com raphw byte buddy compare byte buddy 1.11.8 ... byte buddy 1.11.9  updated dependency dependency name net.bytebuddy byte buddy dependency type direct production update type version update semver patch dependency name net.bytebuddy byte buddy agent dependency type direct production update type version update semver patch ... signed dependabot bot support github.com authored dependabot bot 49699333 dependabot bot, , ,None
4,e13c5fbb31501d984148ebdb2ca47b2873c215f5,False, bump pitest maven 1.6.7 1.6.8 2298 bump pitest maven http github.com hcoles pitest 1.6.7 1.6.8 release note http github.com hcoles pitest release commits http github.com hcoles pitest compare 1.6.7 ... pitest parent 1.6.8  updated dependency dependency name org.pitest pitest maven dependency type direct production update type version update semver patch ... signed dependabot bot support github.com authored dependabot bot 49699333 dependabot bot, , ,None
5,5acf3e5651358935c56bbea6a7a51e95bd2e74fd,True, add stack trace information throwable fails fix 2209,https://api.github.com/repos/assertj/assertj-core/issues/2209, ,None
6,75a4160814d915b941c49fe8c499709b1893ce9b,False, use join moment allof anyof signed stefan bischof stbischof bipolis.org, , ,None
7,7fe81ea67c6b07d139cf1bff6a37b03c57823423,False, mappedcondition generate proper signed stefan bischof stbischof bipolis.org, , ,None
8,4191fbf0eb7c9cfc78439f007fc9f1644c7c11bf,False, bump byte buddy.version 1.11.7 1.11.8 2293 bump byte buddy.version 1.11.7 1.11.8 update byte buddy 1.11.7 1.11.8 release note http github.com raphw byte buddy release changelog http github.com raphw byte buddy blob master release notes.md commits http github.com raphw byte buddy compare byte buddy 1.11.7 ... byte buddy 1.11.8 update byte buddy agent 1.11.7 1.11.8 release note http github.com raphw byte buddy release changelog http github.com raphw byte buddy blob master release notes.md commits http github.com raphw byte buddy compare byte buddy 1.11.7 ... byte buddy 1.11.8  updated dependency dependency name net.bytebuddy byte buddy dependency type direct production update type version update semver patch dependency name net.bytebuddy byte buddy agent dependency type direct production update type version update semver patch ... signed dependabot bot support github.com authored dependabot bot 49699333 dependabot bot, , ,None
9,4d8a1c06e227b2f7cf0ea8c297b6dd4213dfeafb,False, deprecate favor pathsbasetest tempdir, , ,None
10,5fdeb979087f717112e46886c9fae83bda06b4f5,False, bump spring core 5.3.8 5.3.9 2291 bump spring core http github.com spring project spring framework 5.3.8 5.3.9 release note http github.com spring project spring framework release commits http github.com spring project spring framework compare v5.3.8 ... v5.3.9  updated dependency dependency name spring core dependency type direct development update type version update semver patch ... signed dependabot bot support github.com authored dependabot bot 49699333 dependabot bot, , ,None
11,32fb3395831913eb3b45563324a380dc59217816,False, bump byte buddy.version 1.11.6 1.11.7 2290 bump byte buddy.version 1.11.6 1.11.7 update byte buddy 1.11.6 1.11.7 release note http github.com raphw byte buddy release changelog http github.com raphw byte buddy blob master release notes.md commits http github.com raphw byte buddy compare byte buddy 1.11.6 ... byte buddy 1.11.7 update byte buddy agent 1.11.6 1.11.7 release note http github.com raphw byte buddy release changelog http github.com raphw byte buddy blob master release notes.md commits http github.com raphw byte buddy compare byte buddy 1.11.6 ... byte buddy 1.11.7  updated dependency dependency name net.bytebuddy byte buddy dependency type direct production update type version update semver patch dependency name net.bytebuddy byte buddy agent dependency type direct production update type version update semver patch ... signed dependabot bot support github.com authored dependabot bot 49699333 dependabot bot, , ,None
12,eca366febcaa88e557b1d0b0acbf7b59fbd2b65a,False, mappedcondition fix handling mapping null signed stefan bischof stbischof bipolis.org, , ,None
13,5547dbeaf3837310009d10630b6390f968a747e6,False, bump common 2.10.0 2.11.0 2289 bump common 2.10.0 2.11.0  updated dependency dependency name common common dependency type direct development update type version update semver minor ... signed dependabot bot support github.com authored dependabot bot 49699333 dependabot bot, , ,None
14,b3d504f8f37558fb19a73acc3f3f527c66efae7b,False, add hassize path assertion 2243, , ,None
15,d3b14c299cca522db00bfaff839fdd319cedad5b,False, bump 2.1.0 2.2.0 2287 bump http github.com marschall 2.1.0 2.2.0 release note http github.com marschall release commits http github.com marschall compare 2.1.0 ... 2.2.0  updated dependency dependency name dependency type direct development update type version update semver minor ... signed dependabot bot support github.com authored dependabot bot 49699333 dependabot bot, , ,None
16,91274f9f41585c784afeae51de83ccba7c1cf948,False, run binary compatibility use parameterized target 2286, , ,None
17,38b8667659735cfee90de218aee74a2656d1c07e,True, add content file assertion allow string assertion path content fix 2198 authored wenhao zhang zhangwh2018,https://api.github.com/repos/assertj/assertj-core/issues/2198, ,None
