No,Sha,Valid,Message,Issue-url,Tag,Category
0,95c0aa678674ac152d8eaef644f17ac732be97fa,False, dssv3 fix issue 16339 8181 dssv3 fix issue 16339 signed razvan nitu razvann7 merged behalf razvan nitu razvann7, , ,None
1,b48cca57e8ad2dc56872499836bfa1e70e390abb,True, merge pull request 8151 insertback extra check including addition overflow,https://api.github.com/repos/dlang/phobos/issues/8151, ,None
2,3301a20c169266b94bdfdf494a8df8f8e690699b,False, fix issue 22146 fall end function, , ,None
3,1bdcf1f512d6be9db8c34090da882409e1485357,False, issomechar unqual issomechar removing redundant unqual doe change result, , ,None
4,4ea930b6cd4113e9f7fb2e53b802eab8e3c5d1f3,True, merge pull request 8172 martinnowak merge_stable merge stable signed petar kirov petarkirov merged behalf petar kirov petarkirov,https://api.github.com/repos/dlang/phobos/issues/8172,Bug Fix,None
5,11bf0976584100905e4f656fe6c941207bc701a4,False, dssv3 fix issue 21100 add data function 8174 dssv3 fix issue 21100 add data function signed max haughton maxhaton merged behalf max haughton maxhaton, , ,None
6,220e92223eeeb56be410fa2a2d37337b62144ff3,False, change private variable canextend tryextendblock reflect use, , ,None
7,df280fd7ab675a55d2ba4ebf8298abe847368177,False, merge remote tracking branch upstream stable merge_stable, , ,None
8,734d46591d0edefdd63ab6e908c2ee7456c6047c,True, merge pull request 8170 maxhaton fix issue 21600 try document named capture,https://api.github.com/repos/dlang/phobos/issues/8170,Enhancement,None
9,adff6577b9fd5f512ec348494e8037a0bb71b89f,True, merge pull request 8171 maxhaton docreturnreadf fix issue 21495 file.readf documentation doe state,https://api.github.com/repos/dlang/phobos/issues/8171,Enhancement,None
10,3415c253a0e27cd675d27ca190116b0d8e3de03a,False, fix issue 21495 file.readf documentation doe state returned, , ,None
11,e0ce464118e277c3b3c029572fd17ec506d3675c,False, fix issue 21600 try document named capture, , ,None
12,26bb8fcae4a76dbc0d5bca7c0268e85ccfe02b38,False, add cast void silence warning test 8169, , ,None
13,a5757262bef1613e694b22bde16e96a29a03e19d,True, merge pull request 8167 cybershadow pull 20210714 205027 fix issue 22125 changed struct missâ,https://api.github.com/repos/dlang/phobos/issues/8167,Bug Fix,None
14,cf83da3ec76557c10818e35bfc28de59684c4fcd,True, merge pull request 8164 dkorpel fromstringz array fix issue 18632 enable use fromstringz char,https://api.github.com/repos/dlang/phobos/issues/8164,72h no objection -> merge,None
15,7b90fa3e609118bd4c98eb881908ff8015397c2d,False, remove usage octal literal 8168, , ,None
16,baf6ede6de920f17df6c48aa5eac32b6ea30ca10,False, fix issue 22125 changed struct miss operator overload, , ,None
17,150198b11de0f740614831550c069399bb82b2ff,True, merge pull request 8165 martinnowak merge_stable merge stable signed razvan nitu razvann7 merged behalf razvan nitu razvann7,https://api.github.com/repos/dlang/phobos/issues/8165,Bug Fix,None
18,06983381cf824cfae7b8a77d29b0b2fa8fe13c6f,False, issue 19842 class member function must used used slot, , ,None
19,3fff60bc50e7ec8adc5b77bf9f04464e9143623a,False, merge remote tracking branch upstream stable merge_stable, , ,None
20,1cb398ffcd1a37f7de84af679286545a3495b81d,False, disable non nogc unittest betterc 8163, , ,None
21,66698dc5f5daed7121cf3715f4be565208478d19,False, fix issue 18632 enable use fromstringz char, , ,None
22,9ec24190b1f657d594b5b675aff090dcd6c93782,False, add explicit scope return pure function, , ,None
23,ef28dede8770eb60c6436e1f591c4c958192f28f,False, specialize max min common case 7499 specialize max min common case signed razvan nitu razvann7 merged behalf razvan nitu razvann7, , ,None
24,5ed958c7735bc057ab1bf8a825e17754c4006bf7,False, fix 22110 std.traits iscallable fails templated opcall 8161 signed luã ferreira contact lsferreira.net, , ,None
25,47546dd8506f228087efa0a35fd4c4d9fa3b0b16,False, std array refactor std.array unittest block attribute annotation 8155 std array refactor std.array unittest block attribute annotation signed mathias lang gmail.com signed razvan nitu razvann7 merged behalf razvan nitu razvann7, , ,None
26,3fda9a161c5bd6117cf7e1f3e0e0f2af5526a151,False, azure pipelines.yml reduce timeout time minute, , ,None
27,73e51d395ebee36029f337b3b97bd5efbcb694a4,False, fix issue 22100 support chained assignment nullable, , ,None
28,b3e9f42da114241d8d27644c2fbca02b6b7c0a52,False, std.utf add, , ,None
29,23f53c387044b01dfc13e193e1240eabeb743509,True, merge pull request 8159 cybershadow pull 20210705 073502 fix issue 22101 nullable.get fallback used non safâ,https://api.github.com/repos/dlang/phobos/issues/8159,Bug Fix,None
30,7d666a26c052a66fffb7c609c964a91525d3f3c2,False, fix issue 22101 nullable.get fallback used non safe pure nothrow type, , ,None
31,9baab6030af5b50d912b3e6c96f8af9cd229f0af,False, hide unintentionally public unittest unittest bug public example, , ,None
32,09c6e53f407759ef4d4b5167ab38b0e25abeaae2,False, issue 21488 always compile phobos library fpic posix target 8154, , ,None
33,c441b2ad599a4d54a08141fefec609474f75df71,False, fix 22093 reg 2.097 struct without explicit tostring alias previously could converted string even uninitialized, , ,None
34,b3097d47f73c2a44756bf4f535f3746d8617d4b0,True, merge pull request 8147 n8sh fix 2074 trait regression reg 2.074 isnumeric isunsigned issigned never true simd vector imaginary complex number enums character base type,https://api.github.com/repos/dlang/phobos/issues/8147,Bug Fix,None
35,7f9cc3fbbbb894f5163ce5584ccbacfd8cebd872,False, insertback extra check including addition overflow, , ,None
