No,Sha,Valid,Message,Issue-url,Tag,Category
0,bcdb6d09de298d5b4bb53294f6e7dd47b2c93874,False,bundled syncthing, , ,None
1,27d87885f35bc70d8ebe6ec5a68f804d0a42b6b0,False,bundled syncthing, , ,None
2,2be45816f7be686d4a545b90e700a56c0603fa3d,False,minor, , ,None
3,c1387cb5a6854dc87b9dd49c3971244840eba935,False,support initial syncthing, , ,None
4,8c813d1a7c1363b49c866879fc1081740486dcdb,False,bundled syncthing, , ,None
5,9a5cebb9a1773a861aca50ef6e9c6cad26fc1954,False,limit github envvar release fetching exceed, , ,None
6,809a0f908896010b7e64f96ac65229c05512512f,False,bundled syncthing, , ,None
7,e5163ae4d842d27e10d6f96b4b641758b0de9772,False,updateversion macos, , ,None
8,8ca594c027650b78325390b9c2d4899b6579df95,False,update, , ,None
9,43475c0ab38737122e42135b3c7ec68c78a968ce,True,updateissue close,https://api.github.com/repos/loiane/curso-angular/issues/149,dependencies,None
10,49aa5631ee85314180ffa2fde2ff4ee3527dffd1,False,syncthing bundle, , ,None
11,db139183076b1a60d0c91d79a6770ac71f1b43be,False,updatesupport version release macos, , ,None
12,db3a63784ad18f91aff9bee7ef11ec8ac95626f2,False,create, , ,None
13,9ad869b8c9557da0aa87cdee9405928d15114892,False,project cleanuprename cleanupdeprecated function syncthing replacexcworkspace xcuserdataauthored jacob jerry, , ,None
14,58b5faf539055c856b4211dff4135113d4b7abee,False,piece, , ,None
15,e5d1b743af9fae3fadb3dea4920ae65417bfa9d2,False,release update, , ,None
16,1511a0eced79ab9278a2d728a5185b57eefdca17,False,integrating moving cleanup update, , ,None
17,d713af846e01f9dc46ad0ebf88be328565bb2936,False,script sparkle merge, , ,None
18,0eb861ff8f16a05f2e6ad72529cf11c8b51f323e,False,write syncthing logfile sparkle updatesparkle unvendored removeprerequistesbundled syncthing updatecocoapods sparkle vendor updatesilicon apple fixup intel buildfixing needed manual installsilicon intel appletoplevel makefile process buildbuilding script submoduleforgotten xcworkspace entry gitignore cleanupdefault syncthing logfilewritten logfileteamcity hosted travis already removeauthored jacob jerry, , ,None
19,a32475afc6583299d635fbbb904721c709a242dc,False,updateapplication notarized apple, , ,None
20,9e52a37869258baf5cf1724d96bb34f9cce9fa16,False,based binary syncthing build universalsupport sparkle upgradedsilicon binary apple build universalversion syncthing universaltweak swift config version frameworkauthored oliveira, , ,None
21,5049305dfaf3220829ce0581a149ab2381c76e4a,False,binary syncthing bundle universal, , ,None
22,11e0f9c807703ee1a8a0b0985e42dadf6b578730,False,syncthing bundle, , ,None
23,89d230811cbf84dd3eca79b2f1b51ed0b8f24cf5,False,updatesetting, , ,None
24,4d4f16e0557ee1e3dcfcc4bf79b815df34f79e5f,False,updatedisabled install calling, , ,None
25,ce7d0827a11b31658008bcf2da34a684beedfc03,False,feature script syncthing update, , ,None
26,1e142cd3064eac73dd137491c2282ad20330701f,False,prepare, , ,None
27,1f38f08a0c6de013166203083251088e35612187,False,initial update, , ,None
28,04d82f93605f211a4871b5b84bd4650aea81109a,False,correct version bundle appcast, , ,None
29,2dd0a57659b501f4ac1e5082ea635d76524fe69e,False,nan, , ,None
30,ddb4e2d15e908b7de0fcaa6304a192439b6137e2,False,daemon bundle, , ,None
31,20c9e0b9ceef9bf8cc246a494052345192c7bb39,False,daemon bundle, , ,None
32,60ea129fd776de0117bb3ae5393073fe3affc5de,False,syncthing bundle prepare, , ,None
33,c0b77412e36b7cb52d699af4a04f8dbcccdb6572,False,syncthing bundle, , ,None
34,d6b716865d96bc440fcc2dd5a1545079956e8936,False,daemon bundled syncthingdaemon bundled syncthingcorrect syncthing envvars environmentremove syncthing upgradesyncthing, , ,None
35,f08b973dfdb5da2ec3dd064a702fea71949a7792,False,releasesyncthing bundle prepareinstead zipfile resource syncthing downloadedruntime codesigncorrect script codesign syncthing createcorrect script codesign syncthing createscript syncthing restore create behaviourallowed detritus similar script codesign syncthing resource finder issue createruntime codesignsparkle codesign, , ,None
36,c52d8d67ba5003558d50718ed5c26a972b87b1f9,False,catalina buildandreyvit thparty create removeupdated andreyvit create submodulesandbox build, , ,None
37,eccfce64ea072b5c9b56228a20e170ec12c52b35,False,syncthing bundle prepare, , ,None
38,3463cb34a4c2aeba27b1b6e9afd045a18162e8f0,False,release prepare, , ,None
39,04f27e5d8fb9f57a21bc466d99de8d6e6dc3e825,False,homebrew fixedhomebrew fixedrenamed since suffix fixed command homebrew removefixed, , ,None
40,822599b153eb3add05f4ed95d3616b7930544912,False,updateupdating regarding automatically fixed added, , ,None
41,5072058d68fc3f2c05590fe3569f7a95d368692d,False,reference readme outdated homebrew removerightinstall syncthingsyncthing error unavailable, , ,None
42,62116361228aa36995db6e39698e9ed5e6bc6ad8,False,swift upgradeswift upgradesupport longer swift xcodetravisrequire latest swift xcode, , ,None
43,24acea4a4e250d78065782295c339835a4dfa695,False,scheme latest syncthing application versioning, , ,None
44,273fea509ebf9998c422ce4a56d5ae754cc9747f,False,space sparkleversion suggested enlarge string versioning calmh, , ,None
45,b4ee4760b1359df4cb9424c50ac77c49f8cfcfc7,False,mucalculation incorrect version revert major, , ,None
46,aa6cd17d5bf8cc37bb11eeb601b5ae0c081d6429,False,scheme syncthing version cfbundleversion versioning major, , ,None
47,b7f638c7cc601ef670357b4588824d18c071bee8,False,building module, , ,None
48,f8b8b1ff09cffce504e91ac9d0292868688fb884,False,major version overflow issue sparkle, , ,None
49,b7e3419e112b05f0bd9645486c9e936643ee1759,False,notice instance installation present, , ,None
50,ca8344425fa84c3062ec09676fb6a3141bca7bbe,False,resource syncthing version bundle, , ,None
51,fb97d959fb3bd1f5beea783f8ce6efd1c41453ea,False,mergebranch macos syncthing develop merge, , ,None
52,4dcc4531ed53459eaef0ea9e44151f0d8ed14b63,False,resource syncthing, , ,None
53,f809fb47dc12262424b225fe2a8d52f836dac4f2,False,update, , ,None
54,d94429f44cc21484d16ccaf3058906094e7012fc,False,update, , ,None
55,f5e27b9e828c53e5eb8d447929f0867d996ed942,False,resource syncthing, , ,None
56,846fca99f68226feeb9b14140f0629bcd447ac4b,True,manual unbound cocoapods variable patch,https://api.github.com/repos/loiane/curso-angular/issues/7708, ,None
57,dbdee35f1d346be61cc71005f71ac06e8a15ec07,False,resource latest syncthing, , ,None
58,b3cfd96df53567fa3bebf2eb50cb05c590f580a7,False,resource syncthing, , ,None
59,1186490bb75ce67cdf8efc831cfd94354a6444dc,False,contribution readme guideline update, , ,None
60,48a909c6cb0d5660df3756ca6517eb8f7ba67b9b,False,project leftover documentation fixup updateproject leftover documentation fixup contributing updateproject useless target xcode xgsyncthing cleanuphomebrew, , ,None
61,d28298428baae397519e851e1bc1e7b1303ee542,False,change deployment scriptindent download alter, , ,None
62,7d9cf7c6040646a8d864b9d04d7bea521608219f,False,working script, , ,None
63,168d4dc34cd78444f1feb01691626443f5dc1729,False,rename sparkle updatermacosx macos issue sparkle update, , ,None
64,b4775036ab1cc757b636f51da12a81150d186d63,False,release prepare, , ,None
65,e7f72d6426365636856f2b30e7757134ec1a3879,False,bundle executabletarget bundled executable executingexecutable already property several desirablesyncthing bundle upgrade application lettingbinary deleting upgrade undesired revertrestartingbinary stored syncthing macos application supportconfig syncthing directorymanaged syncthing principleremoved, , ,None
66,d07f8ae55b84275e4aae591d22953bcef9aba37d,False,daemon handling processservice syncthing status submenucleanup, , ,None
67,a1af30c079fb0d43cdc0fa0cf287d008ca3ea92c,False,activate existing window preference, , ,None
68,b074d55d495ed43a741b0198e2e0e39a3651050b,False,github release generateworking converter initial resolve github script release sparkle framework, , ,None
69,a2d03b17bc4b72cece6eece24c9cde159a9c3ae0,False,accidentally committed, , ,None
70,134b5259ec14957a314e0d1cf3e602f39137df74,False,updatecalmh, , ,None
71,cfa527ee9e8e005e8d4b37b95e9370874c16bab1,True,readme remove,https://api.github.com/repos/loiane/curso-angular/issues/24,greenkeeper,None
72,0eb0293bb0f2462d722f486f52395cddb09b1988,False,handling refactorxgsyncthing event gettingdelegate refactoring local allowingproperdelegate checking simply certificate calledlocalhost think peoplewould, , ,None
73,1a427c9f38f2641476ea9c1a431fa2f3057fcba7,False,adjust event request timeoutlonger event request informsresult return request syncthingsuccessfully timeout without, , ,None
74,746717f0931edfb546b0b3baea8d4cdbc18f8e61,False,resource syncthing updateresource syncthing updatetarball script syncthing, , ,None
75,be946b80c5242203157730fcd3d70dbf8fea11ea,False,sparkle cocoapods framework dependency, , ,None
76,5dc7e08ad7944b3dacbb87cfe1635d2a31b36fbb,False,folder syncthing submenu ascendingfolder syncthing submenu ascendingvirusman comment syncthing review, , ,None
77,f05455b14dbe1ad33d8bd39d98243b420075f7ae,False,resource syncthing, , ,None
78,b994571f67d1de7012050b263a28a3e715157bed,False,returned reconnect attempt delay error serverissue partial usage, , ,None
79,e772656d09aa08dcb975b2126f3724b613028690,False,inotify notification change since builtin script syncthing filesystem, , ,None
80,835a48b68c79ccb90fedb3aec948f0f864b56da2,False,bundle script syncthing, , ,None
81,6e13c4cd933507556c3fd4a7e49069ea97e5923f,False,number version, , ,None
82,590db363a52926b3f6d8193bf0dfeb216a56b9b8,False,bundle syncthing, , ,None
83,9b1c98c38676052b9d317c94069f303079fd96b6,False,signing package section invalid remove, , ,None
84,39ca3491618cb58767a4c058b861375e41a25377,False,updatepeople stability remove, , ,None
85,d23dbf5a7c463dc428afef0e40fccf0e0a900297,False,device rescan resume pause refactor, , ,None
86,e9f9174cec77b3bf6b602edf581d7f31e26e6ed7,False,create, , ,None
87,c0f902a371e49ab09713246fa9a1fe1c87848259,False,syncthing improvement config first retry created launch, , ,None
88,0887b60d246380bdd279179b059d0e9dee24e040,False,syncthing update, , ,None
89,c5ab41b3fefb7368ba7dbd954a40ca0c131a6534,False,improved signing generation scriptsigning initial require xcodemakefile inject toplevelmakefile developer automatically codesign syncthing first release target available, , ,None
90,91e3b5bfe1bf9067409eb6c2fee00f81f928d09e,False,timer stapplication ststatusmonitor, , ,None
91,6685aab3fa3e89198c4f087f0183a8154ffc261a,False,update travis environment xcode build, , ,None
92,da84bea5f01ea4a651767aa5a930e22d444ac634,False,updatebadge donation remove, , ,None
93,3e027428874cd749e2212f502897ef4c49a57934,False,syncthing resource inotify updaterestoredproject inotify script syncthing folderbinding stloginitem cocoa method switchmonitor syncthing event status update, , ,None
94,2fb7eeb3848f38fe7b23af8976363252934841d8,False,update, , ,None
95,8131a69da2d5120dc424a091b627c182a49e107f,False,update, , ,None
96,615ffdae539c57c3818471b0130eaaa52ed639fb,False,magic describe process build, , ,None
97,fa4f547288c2acecf7f9bc85db8f1707d70f08b8,False,syncthing resource inotify update, , ,None
98,1bef2683c0b7a2326bcecc0861930c391deca0e9,False,improve project description, , ,None
99,b074b901faef6717cdc574e7340b3afe47dd97f8,False,quick, , ,None
