No,Sha,Valid,Message,Issue-url,Tag,Category
0,c5abd7b69e777483c06f0ac87a0b0304daacafbd,True, merge pull request 6773 ricardov94 patch remove rst link,https://api.github.com/repos/Theano/Theano/issues/6773, ,None
1,5c28ecbc4c27bc815c9f5a73c7ccc31bfcf12df9,False, remove rst link, , ,None
2,8e9611715b33672d4b65b3fe232988c4adac970a,False, update link pymc fork theano 6770 update link pymc fork theano update readme.rst authored thomas wiecki thomas.wiecki gmail.com, , ,None
3,eb6a4125c4f5617e74b10503afc3f334f17cf545,False, add link pymc fork, , ,None
4,f3bb5b755ec5e92fb60b5364d83a10878fa9a211,False, create 1.0.5 release 6760 change maintainer pymc devs modification 1.0.5 release set environ variable already set add thomas wiecki contributor, , ,None
5,c807dd080dcb820f4890e2766f7a80c1d6af744a,False, fix collection warning 6759 fix scary deprecation warning per 6755 fix warning impending incompatbility appear calling project also tweak theano_nose test setup print first occurrence warning location fix misc frozendict.py collection compat __init__.py collection already fixed yet pypi also collection nose suite.py 106 since nose maintenance mode best fix switch pytest maybe nose2 meanwhile validates bin theano nose doe issue deprecation warning check fix work fix pytest warning docstring containing invalid character escape math formatting 268 498 total warning remain unsure many fix include started complicate testing main fix py3.9 stricter fix regexes regex escape string escape return value __init__ put fixme problem identified pycharm inspection 255 method match signature overridden method __init__ method call super fix quoting doctest raw docstring literal fix invalid string escape, , ,None
6,f1e4ec47c76520adadbd4b5ad4c1d72277337d50,True, merge pull request 6749 rebecca palmer numpy117scipy13 maint compatible numpy 1.17 scipy 1.3,https://api.github.com/repos/Theano/Theano/issues/6749, ,None
7,4590439d720419ca6539c57d3b61d3064f322907,False, doc min max clip may match numpy, , ,None
8,5a9900cf8b53a4f05ac3824fd9330e66bca27771,False, add min max clip test fixed reference, , ,None
9,10f6e3496703dc2c77b42733737c9f0fd24d702b,True, merge pull request 6751 dfm master fixing typo gammaincc,https://api.github.com/repos/Theano/Theano/issues/6751, ,None
10,9c96c7e21a13cd6dcb74573d3188e1341ea99a34,False, fixing typo gammaincc, , ,None
11,bb629b6a07a5a23442a3a7a6b3749d22fbf42531,True, merge pull request 6750 nouiz fix_travis use conda forge python 3.4 fix travis,https://api.github.com/repos/Theano/Theano/issues/6750, ,None
12,3072d5a3ecfd10f401612fa9b6fb4d1ef404df45,False, install python 3.4 installation work anymore, , ,None
13,b776a17694d147670c363e96ac470171065a0765,False, remove doctest python 3.4, , ,None
14,ed1c62400942d307dc4c9c90bb17e03161c47184,False, flake8 code style fix, , ,None
15,f92cf2353248e4c0b745a9716bcf27cab72a9ce1,True, merge pull request 6746 rebecca palmer sphinx2_compat doc allow building sphinx 2.0,https://api.github.com/repos/Theano/Theano/issues/6746, ,None
16,31f86c5c225b9ea63b1e2fd7cc481dbda47a177e,False, maint compatible numpy 1.17 scipy 1.3 fix 6715. includes supersedes 6721, , ,None
17,c86a0e02c99ad6392e1fdf40f6d4f64d96dcdddd,True, merge pull request 6748 rebecca palmer flake8 code style fix,https://api.github.com/repos/Theano/Theano/issues/6748, ,None
18,18e781aae231ccc8a01254fbf31feea9c7a64eca,False, doc retain compatibility older sphinx, , ,None
19,9501ac8feec0d2af195f31f38f3230d07faa3414,False, flake8 code style fix, , ,None
20,14671ad316cfe2fff88bfa1fdd6dd24c8a7ae1bf,True, merge pull request 6747 rebecca palmer maint avoid syntaxwarnings import python 3.8,https://api.github.com/repos/Theano/Theano/issues/6747, ,None
21,0da749df35eee35008e7ab42babe2c29e3e2cb45,False, maint avoid syntaxwarnings import python 3.8, , ,None
22,8523240b43a6a586e5ed985b08cc40ba4690731e,False, doc allow building sphinx 2.0, , ,None
23,473d74ea47beae124bc1883730ad8c996ee941be,True, merge pull request 6741 hroncok python39 various python 3.9 related import change,https://api.github.com/repos/Theano/Theano/issues/6741, ,None
24,3c5de93cf5b393b57e920443dfabaf711c5fb2b3,False, use math.gcd instead fractions.gcd possible fractions.gcd function removed python 3.9 deprecated since python 3.5 http docs.python.org 3.9 whatsnew 3.9.html removed, , ,None
25,4270277fe3884fb3a53ad9d7e8290fc5b200d2b5,False, move collections.abc import theano.compat, , ,None
26,1b9804b65ecd008cfb424752e65aced92b63ff92,False, ordereddict imported collections.abc abstract see http github.com theano theano pull 6664 issuecomment 581845517, , ,None
27,9016c7ad04d781269e4bccc1e13f0b9a1ae1abed,True, merge pull request 6738 mbargull fix 4926 counteract hypot redefinition old python version,https://api.github.com/repos/Theano/Theano/issues/6738, ,None
28,b50ba163bcb9b3f804e77de7a667282ad6eb107a,True, merge pull request 6739 abergeron fix_doc_warning fix doc warning,https://api.github.com/repos/Theano/Theano/issues/6739, ,None
29,a9fc462056f634f9e0a7664e5455e8560c9946ec,False, update, , ,None
30,89d592e354cd3f384b73ec7f9f2c2e18b60d7f13,False, fix doc warning, , ,None
31,6dea5e476ece3c54926b03e0b64838ec79b2cbf3,False, counteract hypot redefinition old python version, , ,None
32,cdeb9afd96e41151005851db417243a21668b5ff,True, merge pull request 6735 timgates42 bugfix typo_variable size fix simple typo varible size variable size,https://api.github.com/repos/Theano/Theano/issues/6735, ,None
33,b104e31af38c3c0b9a33a6e5c757603a1be8ff63,True, fix simple typo varible size variable size close 6734,https://api.github.com/repos/Theano/Theano/issues/6734, ,None
34,630974a7b67ef76d7a051b57d0c65f95ac0a6152,True, merge pull request 6711 aseyboldt fix npwarn fix subtensor numpy warning,https://api.github.com/repos/Theano/Theano/issues/6711, ,None
35,8f510a1f00dfbe6d6dd665d67329874c24fd09c5,True, merge pull request 6718 timodonnell patch use string_types instead str dtype assertion,https://api.github.com/repos/Theano/Theano/issues/6718, ,None
36,ef975430cdebdbd477a871302301be6526b03c21,False, use string_types instead str dtype assertion using theano 1.0.4 via kera 2.2.5 python 2.7.12 calling model deserialization fails assertion theano json.loads called kera returning dict unicode object value fix problem, , ,None
37,3be13b255a2071e1d8599b7f4717561322747251,True, merge pull request 6716 rpgoldman patch fix deprecation warning,https://api.github.com/repos/Theano/Theano/issues/6716, ,None
38,11bd36d580c6ea2a67f9b2fa1483670f63a6a13b,False, better error trapping, , ,None
39,454f4e56c4a859d2f3b48592c731464bf78df342,False, robustly import collection, , ,None
40,513c676ae3ddcae6d23a7e62db19884eaa8c1008,False, fix deprecation warning change import iterable future proof python 3.7.8, , ,None
41,42d874ef07a4d63c7fb34ace8ccc3327e61f10bd,True, merge pull request 6717 nouiz fix_travis ignore new error enforced,https://api.github.com/repos/Theano/Theano/issues/6717, ,None
42,f30ebe39868c1ba3030997e4afea6d9794f92eb2,False, fix pygment version package pkgs main noarch pygments 2.4.2 py_0 get installed python 3.4 give error doesnt support, , ,None
43,ef97fba87ba7779224a900a83ed662b470a418d6,False, ignore new error enforced, , ,None
44,ad6cd53a837dc70fc232e3579ee53dbdc4dce4d5,False, fix subtensor numpy warning, , ,None
45,93e8180bf08b6fbe587b6f0ecc877ec90e6e1681,False, eliminate futurewarning 6708, , ,None
46,bb2daf9755c2b05eb9726ca9f52dc6ec487d0129,False, eliminate futurewarning numpy 6703 casting diagonal_slice tuple eliminates futurewarning numpy could cause error line, , ,None
47,9feed78682c9f18754345ef9ed6cda5b89de2434,True, merge pull request 6689 justanhduc fixed frac bilinear upsample added test output shape frac bilinear upsampling,https://api.github.com/repos/Theano/Theano/issues/6689, ,None
48,314f4e2f9e66c22e6d983dcd5a4b02e896d81600,False, try fix test, , ,None
49,674b22e070237021423e172e672ab25d60f8192b,False, fix test mode fast_compile, , ,None
50,afbf9f2501b1bc81ddb38f457b5e87b0cf300c9a,False, changed hardcoded float32 floatx, , ,None
51,0fe415d58775af626e7efa5b7a8700ae4623b659,False, reverted changed fractions.gcd math.gcd, , ,None
52,6bf3b80f3128eb2ac4ea7a43f45fd2728334235d,False, added test output shape frac bilinear upsampling changed fractions.gcd math.gcd, , ,None
53,c72eafaff0490380db57f13ce77e0679f26d433f,True, merge pull request 6680 i3v master update documentation gpuarray.sched,https://api.github.com/repos/Theano/Theano/issues/6680, ,None
54,015320938e7d290723abf37532328be5bb3adaec,False, update documentation gpuarray.sched, , ,None
55,076be887bed83bcbd9c2c601a8282f1de50274fe,True, merge pull request 6679 abergeron pypi_doc update documentation upload package pypi,https://api.github.com/repos/Theano/Theano/issues/6679, ,None
56,29d4caa168eaa213cb0b29fd2cb2bef8cd99b389,False, update documentation upload package pypi, , ,None
57,e0167f24ae896a2e956cdd99a629910cd717a299,False, modification 1.0.4 release, , ,None
58,b37f333bd15d404dbb5eb4617eb176d61f63dbd1,True, merge pull request 6673 justanhduc fixed frac bilinear upsample fixed shape error frac bilinear upsample,https://api.github.com/repos/Theano/Theano/issues/6673, ,None
59,5a6ca39c68da91ff49c0715549e73ab56597ff54,True, merge pull request 6665 justanhduc master fixed return float32 tensor,https://api.github.com/repos/Theano/Theano/issues/6665, ,None
60,7e41d0c40b997290eec2df04d551084bb6298755,False, fixed shape error frac bilinear upsample, , ,None
61,65b313d5d4819aa90766ea667c5b1c2120d37178,True, merge pull request 6671 rebecca palmer numpy1_16 compatible numpy 1.16,https://api.github.com/repos/Theano/Theano/issues/6671, ,None
62,4eed6af8d19cc7fb11b8f4949d984628ea2fa195,False, flake8, , ,None
63,5953f2d6e4a305852fa6e3f3ae28da2a40cdaf41,False, fix error numpy 1.16, , ,None
64,d3b3f92fc38470fe3c93569deb92101bf61310c8,False, changed cast theano cast, , ,None
65,ff86e745b8f951faa67a5ae64ace6f68f15541e2,False, fixed return float32 tensor, , ,None
66,31b853fbd98806aa32852c3ca84d949e36fc6fa6,True, merge pull request 6664 andyfaff deprec maint collection import deprecated,https://api.github.com/repos/Theano/Theano/issues/6664, ,None
67,3262b2a2f2e1a0eaf428aaeb99fd95e14d979ebd,False, maint collection import deprecated, , ,None
68,dd6595ba7c6db2d97c817d0c970dd600d1917770,True, merge pull request 6662 nouiz gpucontiguous need perform method,https://api.github.com/repos/Theano/Theano/issues/6662, ,None
69,85a6357767e048b576390fd820909b99086998d4,False, fix test fast_compile mode gpucontiguous need perform method fix test daily buildbot, , ,None
70,8e0d724b32ccc0fafe4c3675c909a5fccb6d7c41,True, merge pull request 6656 bfredl syntaxerror fix syntax error format string gpuarray multinomial.py,https://api.github.com/repos/Theano/Theano/issues/6656, ,None
71,67761a3c1e2a99a54c56f2dec35588d3164b0081,True, merge pull request 6659 dfm patch update extension suffix config var name,https://api.github.com/repos/Theano/Theano/issues/6659, ,None
72,cb4aca304da91bf622872a2fd3be0fe7a9fdf9f6,False, update extension suffix config var name remove deprecation warning python configuration variable renamed ext_suffix, , ,None
73,21c450010266f3483782271c2d84eaf5c5a9df07,False, fix syntax error format string gpuarray multinomial.py, , ,None
74,813faf6a93331515b275931a4c4ae15f8a6707ee,True, merge pull request 6653 wonghang potrf64_and_lop float64 support gpucholesky l_op,https://api.github.com/repos/Theano/Theano/issues/6653, ,None
75,174f119d7fae3343e52699cd24b6a776d32c7512,False, fix mistake testing code, , ,None
76,21eb5367c7b7d65fa4dd6aaeef338bd0255d7446,True, merge pull request 6652 nouiz err_msg 6639 better error message help case like 6639,https://api.github.com/repos/Theano/Theano/issues/6652, ,None
77,31c54af3c257c761d77f969c4f96849b71661b72,False, fix flake8, , ,None
78,c1e84a56f0b1c8bf56a4a7423c4386d1c4c1f879,False, fix flake8 issue, , ,None
79,c89d22ff4ef50c18ebb2c7ac9c03281223ab4e1b,False, merge branch potrf64_and_lop github.com wonghang theano potrf64_and_lop, , ,None
80,2288161b5a73fab0daf3af15a31c29abfcee6f27,False, fix test_linalg.py float32 also use compute log det positive definite, , ,None
81,ce63abb295b0ba370706c197efaa02db0bc99e59,False, clean testing code, , ,None
82,a734b04c3ca07d01ad578c2613134df485bb039e,False, checked meaning use version, , ,None
