No,Issue-url,Tag
9,https://api.github.com/repos/Kozea/WeasyPrint/issues/1358,bug
19,https://api.github.com/repos/Kozea/WeasyPrint/issues/1352,bug
36,https://api.github.com/repos/Kozea/WeasyPrint/issues/1346,bug
