No,Sha,Valid,Message,Issue-url,Tag,Category
0,1c989f13097bccd1f1e948ac46d92c4e3c06358e,True, merge pull request 700 bvssvni master published dyon interactive 0.42.0,https://api.github.com/repos/PistonDevelopers/dyon/issues/700, ,None
1,ba37d211a4f9bef2cc70efa3e51b0e78ca66e468,False, published dyon interactive 0.42.0, , ,None
2,6769cbac8caf13cef801bc50e6893451c8b0b022,True, merge pull request 699 bvssvni master added clipping dyon interactive,https://api.github.com/repos/PistonDevelopers/dyon/issues/699, ,None
3,155d2e90bf43be24ddd3ae156f7f90830ff982c5,False, added clear__color, , ,None
4,d40f0a5101017b7a0522e20c95e4defdc2ec4a4f,False, added clear__colorbuf, , ,None
5,7d62dbf1d83bd55f8e9096a33b02c83b5668ce20,False, added clear__stencil, , ,None
6,0c787458728be4f1db3fd3ed026041118a2df200,False, added, , ,None
7,64d45a5da57360be10c19ef2dec8939fd775f1d1,False, added, , ,None
8,d25ed035397e038f8d5962fc82c16556122f2abe,False, added stencil__inside, , ,None
9,d36ac4c3986eb9d869c7ef659a90ae0c7a49cc1b,False, added stencil__clip, , ,None
10,9d4625c184c17a1c1fe4167dc7b2c81fd244fba0,False, added, , ,None
11,f63f6fdfa909817495f266b4deaed6e45b83f6dd,False, added, , ,None
12,001ace96bedabf3db2a535aa851dc7e6d18def98,False, added, , ,None
13,1302c564f22044cc1556547179c232208edaac3d,False, added, , ,None
14,9b5ced0f7d26fa9077a17d4826a1a675ec71db5a,False, added draw_state_clip, , ,None
15,4e7e0c552f9eb0d67c662f9108c619cea434647b,True, merge pull request 698 bvssvni master added,https://api.github.com/repos/PistonDevelopers/dyon/issues/698, ,None
16,e3a5d23970224534368fcaa9aa983bf24fcaacac,False, added make blend_alpha set blending, , ,None
17,ef1e5784253eed17b3bbce548ae0ec5b04e6b4c1,True, merge pull request 696 bvssvni master added blending dyon interactive,https://api.github.com/repos/PistonDevelopers/dyon/issues/696, ,None
18,b45b775dd2a3f4573f553c239c8fd57fb429899f,True, added blend_multiply see http github.com dyon issue 688,https://api.github.com/repos/PistonDevelopers/dyon/issues/688,medium,None
19,5066d49bb3f2874313e0b554a8f24d1990ee08e7,True, added blend_lighter see http github.com dyon issue 688,https://api.github.com/repos/PistonDevelopers/dyon/issues/688,medium,None
20,eb0e9880799bf4bab1476205f97197fd487b5856,True, added blend_add see http github.com dyon issue 688,https://api.github.com/repos/PistonDevelopers/dyon/issues/688,medium,None
21,7502bdb2a1f0798949d0bfbaa60eadf25f942a23,True, added blend_alpha see http github.com dyon issue 688,https://api.github.com/repos/PistonDevelopers/dyon/issues/688,medium,None
22,72623b6e12bf6ac8e70eb289fa01759561f913b4,False, added blend_invert, , ,None
23,25c046ea6de11a635f8dea915c176cc9e8ee80c6,True, merge pull request 693 bvssvni master added,https://api.github.com/repos/PistonDevelopers/dyon/issues/693, ,None
24,f879f8236bda749d2cbf1c15f4f9b5539bfb1070,False, added, , ,None
25,2ced090769788c54c2ba55d02f376dff9e25d82b,True, merge pull request 692 bvssvni master added ellipse border,https://api.github.com/repos/PistonDevelopers/dyon/issues/692, ,None
26,fac759394f17113951ea2e583e95aed7e4513b7c,False, renamed, , ,None
27,d359e609c2e7309f950d3d8b6ffea2e5cad73167,True, added see http github.com dyon issue 690,https://api.github.com/repos/PistonDevelopers/dyon/issues/690,medium,None
28,54f0760cae957177fb726937e3ef0323bc44a61e,False, added 691, , ,None
29,61f427f16ac5d1e649a107cdfaba65c568195561,False, update cargo.toml 689, , ,None
30,a1dba61c35e6180e269f72fd88427b17c5759ec8,True, merge pull request 687 bvssvni master added matrix transforms,https://api.github.com/repos/PistonDevelopers/dyon/issues/687, ,None
31,60671be081060c823a69d321cef17683f4a1a7ba,False, added shear__pos_at, , ,None
32,4a2bf54a67e780e666605afdb8dec1222764943e,False, added shear__pos, , ,None
33,bdf08863e348add4ce96e84e90ca66659e0356a9,False, added zoom__fact_at, , ,None
34,e18f69047d8972fb68ecf83d299fc7ae4cf0a588,False, added zoom__fact, , ,None
35,5f84fd6791108ebc2770c93b1b4d8c4f40926d7d,False, improved scale__pos_at, , ,None
36,b396c886f77ffe2afd411d49f9cf9a7fbeebdcc3,False, added scale__pos_at, , ,None
37,ca0f0a9e37e1dc3369e062111aa0cf65eb4bfe9e,False, added scale__pos, , ,None
38,3144954672ee68d35a67099324071ba5bcdb2b21,False, added, , ,None
39,dcdabe268f30457dc0fbcdb8a47e407eb02068eb,False, added rotate__rad_at, , ,None
40,62d293f6f6406407a75e6e9d8743c5ff21177ec8,False, added rotate__rad, , ,None
41,31272226fe142dff807db7ca77cfd0a1398f4a71,False, added translate__pos, , ,None
42,45ef14c5547305c384ee3a9f67fc9b6b434b78bb,False, added, , ,None
43,5dac911f5f2cfd06c683b533b3fdecfc9e9c1e43,True, merge pull request 686 bvssvni master minor fix,https://api.github.com/repos/PistonDevelopers/dyon/issues/686, ,None
44,da91000d1fd9dc6fdbf28e8a92fc7a745356eb0b,False, fixed, , ,None
45,1ea43532ebe7cb8294efcc805399ed4fceffa40a,False, ignore example test.dyon, , ,None
46,4137ac15ec7db358c80f106df1162ff611a62c85,True, merge pull request 685 salmmanfred patch add,https://api.github.com/repos/PistonDevelopers/dyon/issues/685, ,None
47,7126655fbaab6852bceb4a54948952aa8b702b71,False, add, , ,None
48,d3bef6a307a2a7e557c0d10d8b0729d6e6d37976,True, merge pull request 682 bvssvni master published dyon interactive 0.41.0,https://api.github.com/repos/PistonDevelopers/dyon/issues/682, ,None
49,c1cee6917cb3c067c84ee08925763ae0b935209f,False, published dyon interactive 0.41.0, , ,None
50,f3095e8536612a97e5b87e005757981d44886180,False, create funding.yml, , ,None
51,a37d20790372e1089e5040b326bc6ef14d95d69d,True, merge pull request 681 bvssvni master published 0.46.0,https://api.github.com/repos/PistonDevelopers/dyon/issues/681, ,None
52,e7b3372d39c5119089f556be77e2d5985e06bc9d,False, published 0.46.0 fixed compiler warning, , ,None
53,f093ea4d87e932c1a4e959acaaa2ceefe4c3b268,False, update readme.md, , ,None
54,61cdcec4f7772035677853f3e4ccab664af8e61c,True, merge pull request 680 bvssvni patch added lazy invariant readme,https://api.github.com/repos/PistonDevelopers/dyon/issues/680, ,None
55,5f233f8e9827be4080c7d7787859148a07c31c48,False, added lazy invariant readme, , ,None
56,040e82d5c4be9f3cdb06b25442b5ce7cf7a7a49d,True, merge pull request 679 bvssvni patch fix http link,https://api.github.com/repos/PistonDevelopers/dyon/issues/679, ,None
57,a98d0fe85f464d132026b0ad99713524f3e423a1,False, fix http link, , ,None
58,062e513dea17e4b45637ca3b1f742b33b70d715f,True, merge pull request 677 bvssvni master published dyon interactive 0.39.0,https://api.github.com/repos/PistonDevelopers/dyon/issues/677, ,None
59,712c7aa36f68cc67eeac9b5c9990764cff1112b2,False, published dyon interactive 0.39.0, , ,None
60,5cd96ef83ef0b68011ae1a50ffb11671ee913ebf,True, merge pull request 673 bvssvni master published dyon interactive 0.38.0,https://api.github.com/repos/PistonDevelopers/dyon/issues/673, ,None
61,5595ac2fb31822104ba37f5f8b6a50b17a340cfc,False, published dyon interactive 0.38.0, , ,None
62,2b22bd038748d30c41e142e8101dcc89b5b89a81,True, merge pull request 672 bvssvni master updated dyon interactive,https://api.github.com/repos/PistonDevelopers/dyon/issues/672, ,None
63,7810dfd8c8391a2e3859c68a811c0843ca3fce4e,False, updated dyon interactive bumped 0.37.0, , ,None
64,daa156e1a31ef2948d289b56c5c709cac3bf3296,True, merge pull request 671 bvssvni master added macro case rust object,https://api.github.com/repos/PistonDevelopers/dyon/issues/671, ,None
65,2bb4ebf11b10525ef5daf3da36179e4958ad47f3,False, added macro case rust object bumped 0.45.6, , ,None
