No,Sha,Valid,Message,Issue-url,Tag,Category
0,01005388b45f4efdd807d72b1a2f11445131964b,True, merge pull request 3204 ryu1sazae add xcframeworks flag add use xcframeworks check,https://api.github.com/repos/Carthage/Carthage/issues/3204, ,None
1,32ed72525d005556e85d5b7235102450a5cba5cc,False, add use xcframeworks check, , ,None
2,9a3d1799ba8f8b9e2d4514cfa53a2cca6064136e,True, merge pull request 3152 elliottwilliams release 0.38.0 release v0.38.0,https://api.github.com/repos/Carthage/Carthage/issues/3152, ,None
3,bd35aef88c57de5552135327ff609edc64632328,False, fix non http logic, , ,None
4,a2c65ae92fb127a1e2c4d4954161c0496bbf4c79,False, binaryproject parsing pull state reduce block, , ,None
5,25df81e22a5200c6e09f56f374586864c3d4f249,False, readme.md update anchor, , ,None
6,3cc9238c3baebf7e6b8d8928884d1cc0b824dd14,False, one zip file zip file, , ,None
7,43cfb1ae26735e9181221434e52d5e54485d63d8,False, use swift apis retab, , ,None
8,130e0f1bc78aba57e9bd914c97af417fe248798a,False, allow asset pas name filter preserve behavior binary project naming convention github release asset filtered enforce long standing naming convention _before_ passed, , ,None
9,545f3f270b2f010ad81c137ff71844b8ee4f6325,False, fix test, , ,None
10,bde37b99a5033d491878502c8f9b5ad875759052,False, cache binary dependency using hash download url, , ,None
11,4e38790f748a0c00fee8e3a336025c08403d8d7c,False, update readme.md github release xcframework information, , ,None
12,0ac913818d77a2772b3f5c27496d3780d69c4207,False, update artifacts.md documenting alt url, , ,None
13,b07198b4efc680a283b326e81c000ac2ae3a78cf,False, refactor filter separate function update test, , ,None
14,082faaf5e27ae21a49289806415b5a509de38332,False, parse prioritize multiple asset binary framework url, , ,None
15,19a7f97112052394f3ecc33dac3c67e5384b7514,False, fix invalid lipo command embedding dsyms 3155 architecture argument empty architecture stripped method produce execute invalid lipo command contain remove argument fix make method input list architecture empty impact carthage copy framework embedding dsyms fixed similar issue framework embedding, , ,None
16,86229d8e297ee7c4d416204ca293be3946ab8a78,False, fix xcode 10.1 compilation, , ,None
17,3ced67c88c47501584062e0d556e12bcd1ad1440,False, prioritize asset name instead picking _only_ xcframeworks framework allows dependency release _some_ asset xcframeworks others framework carthage download prefer xcframeworks use xcframeworks given, , ,None
