No,Issue-url,Tag
186,https://api.github.com/repos/akiraux/Akira/issues/79,Good first issue
187,https://api.github.com/repos/akiraux/Akira/issues/341,bug
193,https://api.github.com/repos/akiraux/Akira/issues/351,bug
