No,Issue-url,Tag
282,https://api.github.com/repos/bytedeco/javacv/issues/372,enhancement
286,https://api.github.com/repos/bytedeco/javacv/issues/373,enhancement
295,https://api.github.com/repos/bytedeco/javacv/issues/361,enhancement
300,https://api.github.com/repos/bytedeco/javacv/issues/341,enhancement
327,https://api.github.com/repos/bytedeco/javacv/issues/262,enhancement
335,https://api.github.com/repos/bytedeco/javacv/issues/256,bug
390,https://api.github.com/repos/bytedeco/javacv/issues/99,enhancement
406,https://api.github.com/repos/bytedeco/javacv/issues/39,bug
482,https://api.github.com/repos/bytedeco/javacv/issues/229,bug
