sha,message,catetory,matched
bfa528f0ae1c02d0798456f042aa62cc47baccc1,"['pull', 'request', 'haberman', 'errmsg', 'error', 'message', 'buffer', 'overflow']",Risky_resource_management,{'buffer overflow': 100}
ec9ba3f89312c6db90e9e3e9f80ef02f1fb6bda7,"['error', 'message', 'buffer', 'overflow']",Risky_resource_management,{'buffer overflow': 100}
0497f8deed605bd38735e061a738c181dbec3982,"['critical', 'arena', 'code', 'multiple', 'memory', 'corruption']",Risky_resource_management,{'memory corruption': 100}
cbcd6359178edde2cc3ee6013d2a7175e9dd620a,"['memory', 'leak']",Risky_resource_management,{'memory leak': 100}
bcbcdadbd2821742353b483f261695cbb941188c,"['memory', 'leak']",Risky_resource_management,{'memory leak': 100}
086a68d1918eed6439680744c070121b16148ede,"['memory', 'leak']",Risky_resource_management,{'memory leak': 100}
35abcc248b44ad151c9311398c9aa7dd19c65aad,"['test', 'trigger', 'memory', 'leak']",Risky_resource_management,{'memory leak': 100}
cc6db9fb0b1f3a3aecd2ad46ae0481b98e7ebc7b,['crash'],General,{'crash': 100}
782670e6a3d924a66adf23c94732603103b97223,"['pull', 'request', 'haberman', 'google', 'internal', 'google', 'memory', 'leak']",Risky_resource_management,{'memory leak': 100}
7c6a763bd8e7e71d1c6ece695e25eb5bd6bb4f8a,"['google', 'memory', 'leak']",Risky_resource_management,{'memory leak': 100}
d264438d15a8f5a6b539ce38f8ea125ab5f1dd98,"['pull', 'request', 'haberman', 'symtabfix', 'stack', 'overflow', 'cyclic', 'defs']",Risky_resource_management,{'stack overflow': 100}
b72ed3b97a41df5f6690c8d5c966fa33e75213d5,"['stack', 'overflow', 'cyclic', 'defs', 'http', 'github', 'google', 'protobuf', 'issue']",Risky_resource_management,{'stack overflow': 100}
b55f32b278deddaf2c75d7d24b5722017850d6d1,"['json', 'parser', 'overrun', 'buffer']",Risky_resource_management,{'overrun': 100}
336268b3d7e8860e86171650882d0a4f7d62ecfd,"['memory', 'leak', 'makefile', 'tweak']",Risky_resource_management,{'memory leak': 100}
806ba1c80d86bd59759cf59efc057662eecbcf65,"['round', 'memory', 'leak']",Risky_resource_management,{'memory leak': 100}
c9df91b04a429f9324afeefece28f21e7078e3ac,"['bootstrap', 'memory', 'leak']",Risky_resource_management,{'memory leak': 100}
2fdc9df97eab06f2b42c1a9a87bc01d5e9feedd7,"['couple', 'memory', 'leak', 'descriptorgen', 'work']",Risky_resource_management,{'memory leak': 100}
18291eedc3cb6bf4386698620ad9d02ad367126a,"['rename', 'upbsymtab', 'memory', 'leak', 'type', 'definition', 'form', 'cycle', 'need']",Risky_resource_management,{'memory leak': 100}
cb6c34275fab1d91f45061220694e361b7efe04c,"['memory', 'leak', 'test']",Risky_resource_management,{'memory leak': 100}
eb67fb9109a24d866fe81abe4dd221e6fe18416f,"['memory', 'leak', 'upbc']",Risky_resource_management,{'memory leak': 100}
5235966ed5f369969c6ba0a558453ff22097a722,"['documentation', 'cleanup', 'memory', 'leak']",Risky_resource_management,{'memory leak': 100}
9eaab71e99b1fedd8b2a29a99b8512b01719469a,"['memory', 'leak']",Risky_resource_management,{'memory leak': 100}
