message,fuzzy
"['template', 'issue']",{'issue': 100}
"['acebb', 'mergerequest', 'mergeautocomplete', 'issue']",{'issue': 100}
"['mergetable', 'column', 'request', 'kindy', 'infinite', 'issue', 'mergetable', 'infinite', 'column', 'table']",{'issue': 100}
"['autocomplete', 'issue']",{'issue': 100}
"['mergerequest', 'resize', 'dophinl', 'panel', 'mergesplit', 'panel', 'issue']",{'issue': 100}
"['panel', 'issue']",{'issue': 100}
"['template', 'update', 'issue']",{'issue': 100}
"['upgradeiview', 'issue']",{'issue': 100}
"['handlebreakingiview', 'issue']",{'issue': 100}
"['exposure', 'autocomplete', 'event', 'focus']",{'Exposure': 100}
"['navigationiview', 'issue']",{'issue': 100}
"['mergerequest', 'modal', 'lison', 'mergemodal', 'iview', 'closable', 'issue']",{'issue': 100}
"['modal', 'iview', 'closable', 'issue']",{'issue': 100}
"['update', 'issue']",{'issue': 100}
"['template', 'update', 'issue']",{'issue': 100}
"['mergerequest', 'oustn', 'mergeslider', 'issue']",{'issue': 100}
"['update', 'issue']",{'issue': 100}
"['update', 'issue']",{'issue': 100}
"['cecfaa', 'mergerequest', 'oustn', 'issueslider', 'issue']",{'issue': 100}
"['slider', 'issueiview', 'issue']",{'issue': 100}
"['template', 'update', 'issue']",{'issue': 100}
"['license', 'ioniconsreadme', 'ionicons', 'license', 'issue', 'update', 'template']",{'issue': 100}
"['update', 'issueupdate', 'issue']",{'issue': 100}
"['fixedremove', 'style', 'overflow']",{'overflow': 100}
