sha,message,catetory,matched
3d875103cf4bff382d2d4a6464e989a943d3f6cb,"['attemptpayment', 'methodpotential', 'crash']",General,{'crash': 100}
f7c9b9e92c841a0612e5fde0f60e082bd0276fc7,"['amount', 'antipattern', 'client', 'security', 'automatic', 'default', 'migrate']",General,{'security': 100}
485ba203683e11c2d686d415129dd5eeae655036,"['nsurlsessionrequest', 'stripe', 'header', 'default', 'request', 'framework', 'setting', 'header', 'memory', 'accumulation', 'security', 'library', 'default', 'archive', 'nsurlsession']",General,{'security': 100}
83935099a2190b0dd7a115894391604d6b181b8a,"['crashlight', 'scroll', 'status', 'whetherswitch', 'color', 'choosingwould', 'color', 'address', 'sanitization', 'inconsistent', 'crash', 'turnedturneduicolor', 'alpha', 'color', 'green', 'somethingrather', 'meaningful']",General,{'crash': 100}
f6de61bfcd9c4a2260afc5f07bcf9fc80ab618bb,"['travis', 'crash']",General,{'crash': 100}
41b43403ad46b45b48017239e4551f39946d4e63,"['crash', 'uinavcontroller']",General,{'crash': 100}
7653ca233aeed244c3dd85eb888d2e6cf218ae99,"['example', 'crash']",General,{'crash': 100}
3903761f5d1a80b24595d94e3632db88d8df70d3,"['check', 'crash']",General,{'crash': 100}
a96e6a51d23ad8c239b88405ca81db3452b1e0dc,"['number', 'crash']",General,{'crash': 100}
