sha,message,catetory,matched
ef48e426f885dc8f92cf3e7a719420bcf6be9057,"['crash', 'rspec']",General,{'crash': 100}
e9e26b2dc2ff831f97c8e25e22c2797a7a996685,"['crash', 'reset', 'ensure', 'finalization', 'setup']",General,{'crash': 100}
7e3d1ed861fd65a671cc8a702efaab06103b14d7,"['crash', 'model', 'anonymous', 'mapper', 'building']",General,{'crash': 100}
