message,fuzzy
"['update', 'yargssecurity', 'jimmyleray', 'emendare', 'issue', 'vulnerabilityshowdown']",{'issue': 100}
"['indentation', 'space', 'multi', 'paragraph', 'block', 'sublistsinconsistentspace', 'sublists', 'indentation', 'issue', 'commitchange', 'sublists', 'syntaxspace', 'spaceinputthreeouputthreeoutputthreeeither', 'activate', 'source', 'migrate']",{'issue': 100}
"['insensitive', 'checkboxes', 'requestinsensitive', 'checkboxes', 'support']",{'Sensitive': 90}
"['insensitive', 'checkboxes', 'support']",{'Sensitive': 90}
"['travis', 'weird', 'issue']",{'issue': 100}
"['issue', 'markdown', 'hashhtmlblockclose']",{'issue': 100}
"['mergeissue', 'twitwi', 'requestchore', 'issue']",{'issue': 100}
"['markdown', 'fixingstill', 'issue']",{'issue': 100}
"['ghost', 'issue']",{'issue': 100}
"['subparsers', 'issue', 'codespans']",{'issue': 100}
"['noheaderid', 'suppress', 'generation', 'automatic', 'header', 'optionshowdown', 'converter', 'noheaderid', 'generation', 'automatic', 'header', 'option']",{'generation': 100}
"['testcase', 'issue']",{'issue': 100}
"['chore', 'issue']",{'issue': 100}
"['chore', 'issue']",{'issue': 100}
"['lowercase', 'uppercase', 'issue']",{'issue': 100}
"['issue', 'bugfix', 'angular']",{'issue': 100}
"['buffer', 'table', 'issue']","{'buffer': 100, 'issue': 100}"
"['readme', 'issue', 'update', 'maintainer']",{'issue': 100}
