sha,message,catetory,matched
717c80642c9a5e322bcf2ceb0ec78ec44e0e3285,"['tsconfigbuild', 'process', 'tsconfig', 'crash']",General,{'crash': 100}
da1cfb4978d0a56da656b60dc4cc43119e0e59c7,"['model', 'issue', 'support', 'security', 'firefox']",General,{'security': 100}
