message,fuzzy
"['dockerfile', 'mongodb', 'possible', 'issue', 'certificate']",{'issue': 100}
"['mergeclevertension', 'master', 'requestunhealthy', 'container', 'issue']",{'issue': 100}
"['unhealthy', 'container', 'issue']",{'issue': 100}
"['issue', 'delete']",{'issue': 100}
"['template', 'update', 'issue']",{'issue': 100}
"['security', 'actuator', 'enable', 'config', 'server']",{'Security': 100}
"['security', 'password', 'encoder', 'spring', 'requiresecurity', 'password', 'format', 'storage']",{'Security': 100}
"['default', 'security', 'password', 'config', 'server', 'update', 'spring']",{'Security': 100}
"['requestconnectivity', 'mongo', 'issue']",{'issue': 100}
"['connectivity', 'mongo', 'issue']",{'issue': 100}
