sha,message,catetory,matched,labels
1e78dcda69ce97b9f08c89226ccb1a077da4547f,"['minor', 'kraftsystem', 'controller', 'security', 'quorumcolin', 'cmccabe', 'mccabe', 'reviewer']",General,{'security': 100},
efd09c2dafb14ed8b0c93be3b35e0d4bd7a81dcb,"['parallel', 'ensure', 'capable', 'occurrenceisolation', 'mechanism', 'class', 'concurrency', 'classloadingdownward', 'class', 'deadlock', 'multiple', 'deadlock', 'parallel', 'threadclass', 'loader', 'system', 'parallel', 'capablereviewer', 'rhauch', 'hauch', 'randall', 'bentley', 'konstantine', 'tbentley', 'karantasis']",Risky_resource_management,{'deadlock': 100},
ebef7d0c216ab6b86b5743bb29538dfa27224be4,"['minor', 'systemoriginal', 'available', 'patch', 'broker', 'system', 'communication', 'design', 'inter', 'communicate', 'insteadempty', 'security', 'potential', 'flaky', 'broker', 'system', 'advantage', 'client', 'communication', 'cluster', 'mechanism', 'inability', 'communicate', 'inter', 'enable', 'protocol']",General,{'security': 100},
5b0c58ed53c420e93957369516f34346580dac95,"['kraft', 'authorizer', 'support', 'support', 'patch', 'zookeeperkraftconfigtypical', 'setting', 'configs', 'kraftkraft', 'system', 'zookeeper', 'metadata', 'clusterauthorizer', 'exerciseseveral', 'kraft', 'system', 'patch', 'changeconnect', 'system', 'unable', 'admin', 'client', 'clusterbroker', 'credential', 'security', 'protocol', 'usinginter', 'broker', 'communication', 'clientcmccabe', 'ismael', 'reviewer', 'mccabe', 'colin']",General,{'security': 100},
55b24ce9d68153effe8c303d03c7ac1a8a534eba,"['minor', 'systemsecurityconfig', 'system', 'security', 'protocol', 'ensure', 'expose', 'mechanismarthur', 'david', 'reviewer', 'mumrah']",General,{'security': 100},
e8754ba7a01f33ba503ef79de66a5f644cc2ced8,"['class', 'kafka', 'security', 'method', 'removeconstant', 'sslconfigsconstant', 'saslconfigsconstructor', 'simplify', 'longerstraightforward']",General,{'security': 100},
4b3e3a9e86a8293282095d15709c1aa56c526ddf,"['advisory', 'vulnerability', 'security', 'netty', 'version', 'upgrade', 'codecauthor', 'dongjinreddy', 'manikumar', 'reviewerdongjinleekr', 'kafka']",General,{'security': 100},
c71ec552d100973cda65da3228ba3f2ab8039221,"['kafka', 'upgrade', 'jettyincorrect', 'httpinput', 'advisory', 'security', 'eclipse', 'dependency', 'update', 'jettyauthor', 'dongjinreddy', 'manikumar', 'reviewerdongjinleekr', 'kafka']",General,{'security': 100},
8bd5ceb3d297bd6cd06ccec52978315898719e6d,"['minor', 'security', 'updateauthor', 'showuonreddy', 'manikumar', 'reviewer']",General,{'security': 100},
3a766bd30dfea3c246b82e9028eea26a628ffee3,"['minor', 'security', 'indent', 'indent', 'annoys', 'security', 'front', 'readingimageimageimagedocumentationkafka', 'indent', 'changeauthor', 'showuonreddy', 'manikumar', 'reviewer', 'bentley', 'tbentleyshowuon']",General,{'security': 100},
7455b701028337b53fe434e4ff16a2881975584e,"['basic', 'overwritten', 'kafka', 'filter', 'configbasic', 'filter', 'login', 'invokes', 'startup', 'javax', 'javase', 'global', 'security', 'request', 'configuration', 'worker', 'startfuture', 'worker', 'class', 'cache', 'alleviate', 'instructs', 'current', 'globalbasic', 'filter', 'credential', 'couldreviewer', 'harris', 'gregh', 'konstantine', 'karantasis']",General,{'security': 100},
