message,fuzzy
"['shufflingxtensor', 'stack']",{'stack': 100}
"['mergerequest', 'guyuqi', 'angle', 'issue']",{'issue': 100}
"['batch', 'integer']",{'integer': 100}
"['batch', 'integer']",{'integer': 100}
"['batch', 'integer']",{'integer': 100}
"['johanmabillestore', 'buffer']",{'buffer': 100}
"['store', 'buffer']",{'buffer': 100}
"['operator', 'integer']",{'integer': 100}
"['batch', 'initialization', 'integer']",{'integer': 100}
"['store', 'buffer']",{'buffer': 100}
"['combination', 'issue']",{'issue': 100}
"['mergerequest', 'integer', 'johanmabillestore', 'batch', 'method', 'integer']",{'integer': 100}
"['johanmabillestore', 'buffer']",{'buffer': 100}
"['store', 'buffer']",{'buffer': 100}
"['mergerequest', 'wolfv', 'mergemodulo', 'division', 'integer']",{'integer': 100}
"['division', 'integer']",{'integer': 100}
"['function', 'documentation', 'integer']",{'integer': 100}
"['function', 'division', 'integer']",{'integer': 100}
"['johanmabilleoperation', 'emulation', 'integer']",{'integer': 100}
"['operation', 'emulation', 'integer']",{'integer': 100}
"['cdccarequest', 'integer']",{'integer': 100}
"['batch', 'integer']",{'integer': 100}
"['batch', 'integer']",{'integer': 100}
"['mergerequest', 'jmabille', 'compilation', 'issue']",{'issue': 100}
"['compilation', 'issue']",{'issue': 100}
"['compilation', 'issue']",{'issue': 100}
"['compilation', 'issue']",{'issue': 100}
"['stack', 'buffer']","{'stack': 100, 'buffer': 100}"
