message,fuzzy
"['incorrect', 'delete']",{'incorrect': 100}
"['issue', 'createlabel']",{'issue': 100}
"['fetch', 'event', 'issue', 'featureclose']",{'issue': 100}
"['generation', 'script', 'update', 'chore', 'release']",{'generation': 100}
"['issue', 'comment', 'delete']",{'issue': 100}
"['issue', 'createclose']",{'issue': 100}
"['issue', 'style']",{'issue': 100}
"['expose', 'point', 'object', 'axios']",{'expose': 100}
"['undefined', 'issue', 'mocha']",{'issue': 100}
"['expose', 'requestclose']",{'expose': 100}
"['adjusts', 'usage', 'object', 'issue']",{'issue': 100}
