sha,message,catetory,matched
b5a7b0c3617b587937a8161595806abd15c412c5,"['decaf', 'update', 'window', 'title', 'thread', 'crash', 'macos', 'cocoa']",General,{'crash': 100}
1a8ca3d6dc698523da86006338c37176da84a8f0,"['buffer', 'overrun', 'graphical', 'flaw']",Risky_resource_management,{'overrun': 100}
1b629ab18a6576585d41aea012874099e6905938,"['crash', 'cpptoml', 'path']",General,{'crash': 100}
f25732ad8bec47921f60f34bd0ff52e7f1a9be14,"['null', 'pointer', 'type']",Risky_resource_management,{'null pointer': 100}
9fb83a36ce0da6ba7243de1a973a858b23f6564a,"['cafe', 'crash', 'shaders', 'binary', 'data']",General,{'crash': 100}
da21603a70c45df5e30aad19bbc17414ae41b96c,"['cafe', 'inconsistent', 'kernel', 'trace', 'kernel', 'trace', 'logger', 'usage', 'variadic', 'argument', 'argument', 'number', 'parameter', 'data', 'trace', 'logger', 'generate', 'message']",Risky_resource_management,{'data trace': 95}
9809853451676153acec11ae47b685859bdac448,"['cafe', 'loader', 'reorder', 'usage', 'null', 'pointer']",Risky_resource_management,{'null pointer': 100}
e528b7473e60f3d73a47e72b6cbf8ef46e328efe,"['isvalidrootkey', 'debug', 'test', 'security', 'level']",General,{'security': 100}
50b1b8b1332c4a1ca781961cd0d9fee903d8cdc3,"['posix', 'tmpdir', 'available', 'object', 'system', 'normal', 'file', 'object', 'workaround', 'sigbus', 'crash']",General,{'crash': 100}
c65a3d5a3aa91eca417354556d27dff37b01eb60,"['debugger', 'crash', 'activethread', 'nullptr']",General,{'crash': 100}
fec025f051f5c5493112a28e573fddd054892e46,"['pull', 'request', 'achurch', 'binrec', 'chain', 'binrec', 'crash', 'chain']",General,{'crash': 100}
2319031c95fb7a338d23fbca618c5923b731a798,"['binrec', 'crash', 'chain']",General,{'crash': 100}
00cf54bd6e9a426b1173849a012b21e9c45e1b43,"['pull', 'request', 'achurch', 'audio', 'crash', 'decaf', 'crash', 'system', 'audio', 'frame', 'size']",General,{'crash': 100}
e9d1aed1f1ebbe9abddeea7bbb4e90f1c5290f96,"['decaf', 'crash', 'system', 'audio', 'frame', 'size', 'actual', 'output', 'frame', 'size', 'size', 'audio', 'callback', 'buffer', 'crash', 'assertion', 'failure', 'regression', 'frame', 'size', 'power', 'sanity', 'check', 'audio', 'parameter']",General,{'crash': 100}
c5247aca1a4306ee3a8a6bd3f464b171b3a49dc6,"['logic', 'flaw', 'various', 'slot', 'valid', 'template', 'data', 'crash']",General,{'crash': 100}
938a1bfe8b68202ecffc07512fbfc399da437830,"['unbound', 'attrib', 'buffer', 'crash', 'decaf', 'real', 'attribute', 'buffer', 'shader', 'bail', 'game', 'crash', 'able', 'right']",General,{'crash': 100}
b18246151b0eef9325adb917164b53ae3a3c9709,"['crash', 'debugger']",General,{'crash': 100}
555d7ed82393f4b48def081e525911f82bc79a2a,"['opengl', 'crash', 'exit', 'exit', 'sends', 'nullptr', 'command', 'buffer', 'wake', 'graphic', 'driver']",General,{'crash': 100}
a0640801a3d5ad536256cc6435ad9a376db599a7,"['pull', 'request', 'lioncash', 'array', 'array', 'overrun']",Risky_resource_management,{'overrun': 100}
536490dca4db883bd35b7e5107b43c955d61120e,"['pull', 'request', 'achurch', 'debugger', 'step', 'crash', 'kernel', 'processing', 'breakpoints']",General,{'crash': 100}
adda35eb8a6b53ed8b76502296e234cb5aba64eb,"['update', 'addgeneric', 'sticky', 'overflow']",Risky_resource_management,{'sticky overflow': 90}
8fc910d801bfcd42509ef670db1e5138eafdf4f1,"['decrement', 'past', 'crash', 'null', 'dereference', 'linux', 'clang', 'libc']",General,{'crash': 100}
426b6bd48808a6d741f34541b2d20174835cb158,"['crash', 'user', 'gxinvalidate', 'gxinit', 'real', 'wiiu', 'invalidation', 'occurs', 'scope', 'stream', 'shove', 'gxinit', 'command', 'buffer']",General,{'crash': 100}
cfbd69d1c2d8b7123bcf99d001636c2403c62619,"['deadlock', 'oswaitalarm', 'salarmlock', 'scheduler']",Risky_resource_management,{'deadlock': 100}
41b8a975fbac8ed8ab67c8d7d52d4657504136f5,"['pull', 'request', 'lioncash', 'null', 'potential', 'null', 'pointer', 'dereference']",Risky_resource_management,{'null pointer': 100}
4d9c477d178c5df41aaae7accdeb63b67c47e312,"['null', 'pointer', 'dereference']",Risky_resource_management,{'null pointer': 100}
b7ccb7eb222a6f3a8dd8d0b0315b2d775693b317,"['revert', 'alarm', 'event', 'deadlock', 'reverts', 'race', 'condition']",Risky_resource_management,{'deadlock': 100}
de9f6256606d14f2edae464489d0717323e76e4a,"['alarm', 'event', 'deadlock']",Risky_resource_management,{'deadlock': 100}
f2d36dbab260e4e2dcbb98c341795904518ca214,"['buffer', 'overflow', 'wrong', 'data', 'size', 'buffer']",Risky_resource_management,{'buffer overflow': 100}
cb661a1ada44a002b90272c729bf2170f11b5f08,"['buffer', 'overrun']",Risky_resource_management,{'overrun': 100}
236453712a256016e68ae539e23f14100f3d9287,"['folder', 'reason', 'file', 'pointer', 'null', 'folder', 'null', 'folder', 'exists', 'file', 'previous', 'nsmbu', 'function', 'crash', 'folder']",General,{'crash': 100}
68ecc81cdc3ae54c35521ab7722d3e1104ab6b3b,"['path', 'string', 'memory', 'corruption', 'unlucky', 'people']",Risky_resource_management,{'memory corruption': 100}
b8fdf6a68fef3d552bf36c868a4dc80d1f292b16,"['pull', 'request', 'zhuowei', 'patch', 'main', 'crash', 'level']",General,{'crash': 100}
9a28c0e6c0ac866c76a0b7ec17c00e46c60c30ac,"['main', 'crash', 'level', 'reason', 'default', 'value', 'check', 'value', 'default', 'trace']",General,{'crash': 100}
