sha,message,catetory,matched,labels
690b367ee9fe0a5ea1f7b10543c31710bdcf2a74,"['handlebar', 'securityupdate', 'handlebar', 'security', 'wycatsrelease', 'wycatsrelease', 'master', 'changelog', 'wycatscompare', 'commits', 'wycatssupport', 'preview', 'dependabot']",General,{'security': 100},
