sha,message,catetory,matched,labels
2f7f6a2d6cd3f5c79b980f7fbabbbbcc65d90736,"['upgrade', 'openssl', 'security']",General,{'security': 100},
41eed138f4d389634cce21b0ad585b5eeb5ead47,"['android', 'backdoor']",Insecure_interaction_between_components,{'backdoor': 100},
