sha,message,catetory,matched,labels
bdcf5c9d850d4199109787bdb35cd848fce813e2,"['tenginesymbol', 'changeversionrelation', 'library', 'defaultspaceheader', 'adaptissue', 'buildingissueissue', 'buildingissue', 'buildingyolact', 'disableexecution', 'permissionupdateworkflow', 'updatedirectory', 'updateissue', 'crash']",Risky_resource_management,{'crash': 100},
1528ddd403cf7183766afa479a5905ea85f329a6,"['issue', 'crash', 'raspberryqwang']",Risky_resource_management,{'crash': 100},
a15140aeb53a1826d7a9f61c1325973bd4e739e9,"['crash', 'resyberrypi', 'bencmark', 'issuse']",Risky_resource_management,{'crash': 100},
a4f0482136d75c7f80f3e102e4173c4699e42771,"['dependency', 'vulnerability', 'security']",General,{'security': 100},
079f8dd721289a93513251161443818e1a703a0f,"['postcss', 'dependency', 'vulnerability', 'security']",General,{'security': 100},
7eeadd0e60791daa8626d1e11125f3e1c1059d49,"['forge', 'vulnerability', 'package', 'security']",General,{'security': 100},
