sha,message,catetory,matched
75d0cf8a405200451233fbb96760d9c65e62d211,"['crash', 'multitouch', 'popup', 'keyboard', 'patch', 'http', 'code', 'google', 'hackerskeyboard', 'issue', 'detail']",General,{'crash': 100}
39fc303bdb0bdb7a9862bcdcdcda35c5e433fc85,"['null', 'pointer', 'check']",Risky_resource_management,{'null pointer': 100}
8d93a29c4f22037eced870bc1acb1889248e7865,"['popups', 'preference', 'flexible', 'list', 'option', 'activate', 'backwards', 'compatible', 'mode', 'default', 'crash', 'empty', 'popups', 'rearrange', 'preference']",General,{'crash': 100}
ecade99c4a978462deafc2222118fc4b6b518e28,"['parent', 'crash']",General,{'crash': 100}
f70ba7094d3399fcb890b5e4a431bc52bde4df6c,"['sanity', 'check', 'crash', 'setsuggestions', 'reproduce', 'stack', 'trace']",General,{'crash': 100}
892590fcdd508f9a43e3f37de33aea487aaeacc8,"['possible', 'crash', 'autocorrect', 'reproduce', 'crash', 'report']",General,{'crash': 100}
f597f9df9ad2450461050561a3eab5f8138faf8c,"['crash', 'drawing', 'arabic', 'keyboard', 'shadda', 'character']",General,{'crash': 100}
68f0952523ce7c689d446c899de020179de25934,"['crash', 'problem', 'binary', 'dictionary', 'relevant', 'people', 'building', 'source', 'binary', 'library', 'current', 'behavior', 'user']",General,{'crash': 100}
a397806d8b0a4c5cc5465a99a3a09d6b782a265b,"['null', 'pointer', 'exception']",Risky_resource_management,{'null pointer': 100}
03b407d1370be0e1537a46c37f7f10ed2d8ba722,"['workaround', 'thunderbolt', 'theme', 'crash']",General,{'crash': 100}
0b520fa118eda054caa7371525a0162fb07ca07c,"['null', 'pointer', 'exception', 'update', 'asset', 'null', 'pointer', 'exception', 'update', 'asset']",Risky_resource_management,{'null pointer': 100}
cafafd9fd1b4fc4c65216e6f8826bc0b9daab098,"['null', 'pointer', 'exception', 'update', 'asset']",Risky_resource_management,{'null pointer': 100}
1c45bf0a86fbd21a2f63f5977632ed8dd4625e2b,"['latinime', 'crash', 'contact', 'latinime', 'crash', 'contact']",General,{'crash': 100}
fd8e7b4d4b9ab007b31f6e6ce59680165c852a7c,"['latinime', 'crash', 'contact']",General,{'crash': 100}
390bb2005ac16f8f76cfeefa269a07e2202d41dd,"['crash', 'dictionary', 'null', 'array']",General,{'crash': 100}
5cb47d0407f00c50838cb9eb4f087f1aaa5e9995,"['crash', 'emulator']",General,{'crash': 100}
aa7e5d75e036d532db548708b75721182962a96d,"['crash', 'emulator']",General,{'crash': 100}
25706237ccd8a5f3b499964c401af3842aeaf71e,"['crash', 'orientation']",General,{'crash': 100}
148051e4f09a71c38c7fb34e15dfc16d06feb688,"['reintroduce', 'amith', 'memory', 'leak', 'overwrite', 'latinime', 'voice', 'version']",Risky_resource_management,{'memory leak': 100}
7bb683561f2fe1412747062b2715767ae2d3bc44,"['migrate', 'voice', 'open', 'source', 'latinime', 'private', 'dependency', 'broadcast', 'intent', 'voicesearch', 'good', 'open', 'source', 'pair', 'reintroduce', 'amith', 'memory', 'leak', 'private', 'copy', 'latinime', 'work', 'voice', 'search', 'show', 'press', 'need', 'base', 'visibility', 'availability', 'service', 'code', 'gservices', 'framework']",Risky_resource_management,{'memory leak': 100}
75a9d2d03ac0f09d6fb62119f79a8e44542e5117,"['memory', 'leak', 'input', 'language']",Risky_resource_management,{'memory leak': 100}
dbb417400951cd529e11617bf82e4684d857290b,"['crash', 'contact', 'provider', 'return', 'null', 'cursor']",General,{'crash': 100}
97259ce3fa2a16f8d781528459edae8ff3b97a8a,"['stack', 'overflow', 'long', 'word', 'limit', 'size', 'auto']",Risky_resource_management,{'stack overflow': 100}
11a81dbf72b503caff5ed0d6c689aa9c54ac2ffa,"['binary', 'format', 'empty', 'dictionary', 'current', 'code', 'possible', 'crash', 'original', 'author', 'yamasani']",General,{'crash': 100}
c5fedcd6fa2985961a92f939e76902d754d3f592,"['binary', 'format', 'empty', 'dictionary', 'current', 'code', 'possible', 'crash']",General,{'crash': 100}
