message,fuzzy
"['template', 'update', 'issue']",{'issue': 100}
"['disclosure', 'instruction', 'security']",{'Security': 100}
"['template', 'update', 'issue']",{'issue': 100}
"['template', 'configuration', 'issue']",{'issue': 100}
"['template', 'instruction', 'clarify', 'issuetemplate', 'instruction', 'clarify', 'issue']",{'issue': 100}
"['version', 'incorrect']",{'incorrect': 100}
"['window', 'update', 'issue']",{'issue': 100}
"['quote', 'issue', 'double']",{'issue': 100}
"['choco', 'check', 'boxstarter', 'chocolatey', 'issue']",{'issue': 100}
"['command', 'tutorial', 'incorrect', 'boxstarter']",{'incorrect': 100}
"['console', 'azure', 'issue']",{'issue': 100}
"['issue', 'admin', 'invoke', 'shell', 'space', 'boxstarter', 'shortcut']",{'issue': 100}
"['integration', 'issue']",{'issue': 100}
"['temporary', 'fixing', 'international', 'bonstnt', 'package', 'character', 'issue']",{'issue': 100}
"['compatibility', 'array', 'chocolatey', 'package', 'issue']",{'issue': 100}
"['codeplex', 'script', 'small', 'deployment', 'issue']",{'issue': 100}
"['module', 'import', 'incorect', 'success', 'boxstarter', 'message', 'issue']","{'incorrect': 94, 'issue': 100}"
"['criterea', 'criterion', 'default', 'reflect', 'actual', 'issue']",{'issue': 100}
