sha,message,catetory,matched,labels
19f6c2c8cc0e247c9f63a67e1c7f76c5c9476aa9,"['ecfeamerge', 'request', 'prcodes', 'developiphone', 'crash', 'simulator']",Risky_resource_management,{'crash': 100},
3de67173de1b162ad967f67dc23e4a2663b94f9b,"['insecure', 'check']",General,{'insecure': 100},
21b0f4acfc0d6827f3d2d9a85873b7b649dc96f0,"['insecureallows', 'creation', 'insecure', 'owner', 'allowempty']",General,{'insecure': 100},
153060a0c5e92acfda7982dfa62543ef67973cc8,"['overflow', 'integer', 'checkfound', 'crash']",Risky_resource_management,{'crash': 100},
3334a89d807ef65de98914386cb2c5f19dc40af4,"['appimagesupport', 'security']",General,{'security': 100},
164cbdde46d7ec6924782a60f346a6a465a79a26,"['virussuite', 'antivirus', 'maliciousencounter', 'crash', 'ensuresource', 'repository', 'version', 'controlsource', 'antivirus', 'trigger']",Risky_resource_management,{'crash': 100},
932799baab58df23cc1899720fd4637c4360d195,"['access', 'error', 'memorycertain', 'overrun', 'previous', 'memory', 'potentiallysuite', 'address']",Risky_resource_management,{'overrun': 100},
6d46346eb93d5032c08cf1e39023b5d57260a766,"['detect', 'integer', 'overflow', 'underflow']",Risky_resource_management,{'integer overflow': 100},
4229457068d6a28cc11b506f127a7bb650ab18c1,"['random', 'security', 'generator', 'number', 'secureconfigureinsecure', 'number', 'random']",General,{'security': 100},
bcb10021d71005b240cf49eb9c5968037d16a371,"['argument', 'overrun', 'invalidtrunk']",Risky_resource_management,{'overrun': 100},
0dfd4573e70ce1f8b74daf7c39fb70676444929c,"['mergemerge', 'request', 'woodfighter', 'masterservice', 'grobid', 'security', 'dependency', 'update']",General,{'security': 100},
df522bfefc0bf63754929640a940a60976e5564f,"['wrong', 'library', 'crash', 'wapitiffbafadbccd']",Risky_resource_management,{'crash': 100},
