message,fuzzy
"['dbebdmerge', 'issue', 'request']",{'issue': 100}
"['mergemerge', 'issue', 'request', 'hhattoplace']",{'issue': 100}
"['mergemerge', 'issue', 'request', 'hhattooption', 'invalid']",{'issue': 100}
"['mergemerge', 'issue', 'request', 'hhattobackslash', 'method', 'hangup']",{'issue': 100}
"['ddcfcmerge', 'issue', 'request', 'hhattoincorrect', 'option']",{'issue': 100}
"['incorrect', 'option']",{'incorrect': 100}
"['mergemerge', 'issue', 'request', 'hhattopriority']",{'issue': 100}
"['mergemerge', 'issue', 'request']",{'issue': 100}
"['mergemerge', 'issue', 'request', 'hhattospecial']",{'issue': 100}
"['mergehhatto', 'issue', 'request']",{'issue': 100}
"['issue', 'github', 'template']",{'issue': 100}
"['mergemerge', 'bagerard', 'requestcause', 'issue', 'syntax', 'comment', 'error']",{'issue': 100}
"['issue', 'syntax', 'comment', 'error']",{'issue': 100}
"['experimental', 'optionreadme', 'describe', 'experimentalautopep', 'hhatto', 'issue']",{'issue': 100}
"['fffbbmerge', 'issue']",{'issue': 100}
"['mergemerge', 'issue', 'request', 'hhattoignore', 'reindenter']",{'issue': 100}
"['mergemerge', 'issue', 'request', 'hhattosupport']",{'issue': 100}
"['mergemerge', 'issue', 'request', 'hhattodefault', 'ignore']",{'issue': 100}
"['mergemerge', 'issue', 'request', 'hhattocompile']",{'issue': 100}
"['mergemerge', 'issue', 'request', 'hhattoignore', 'config']",{'issue': 100}
"['mergemerge', 'issue', 'request']",{'issue': 100}
"['mergemerge', 'issue', 'request', 'hhattoissue']",{'issue': 100}
"['mergeregression', 'hhatto', 'issue', 'request', 'mergeissue', 'regression']",{'issue': 100}
"['mergemerge', 'issue', 'request', 'hhattoissue']",{'issue': 100}
"['mergemerge', 'issue']",{'issue': 100}
"['mergemerge', 'issue', 'request', 'argument', 'lambda', 'method']",{'issue': 100}
"['mergemerge', 'issue', 'request', 'lambda', 'method']",{'issue': 100}
"['mergemerge', 'issue', 'request', 'hhattooption', 'support']",{'issue': 100}
"['mergemerge', 'issue', 'request', 'hhattospace', 'option']",{'issue': 100}
"['splitadjust', 'issue', 'pycodestyle']",{'issue': 100}
"['argument', 'defaultsystem', 'necessarystandard', 'python', 'crash', 'input', 'reading']",{'crash': 100}
"['variance', 'length']",{'length': 100}
"['mergemerge', 'issue', 'request']",{'issue': 100}
"['issue', 'python']",{'issue': 100}
"['candidateimprove', 'issue']",{'issue': 100}
"['actual', 'length', 'multipleshorten', 'wouldclose']",{'length': 100}
"['issue', 'disassemble']",{'issue': 100}
"['length', 'indentation', 'wrapping', 'comment']",{'length': 100}
"['length', 'shorten']",{'length': 100}
"['daaffmerge', 'github', 'issue']",{'issue': 100}
"['keyword', 'violates']",{'violate': 93}
"['commitscomplains', 'machine', 'permission', 'travis', 'problemstuff']",{'permission': 100}
"['issue', 'autopep', 'workaround', 'hhatto']",{'issue': 100}
