message,fuzzy
"['issue', 'sample']",{'issue': 100}
"['alignment', 'issue', 'check']",{'issue': 100}
"['alignment', 'writer', 'issue', 'console']",{'issue': 100}
"['issue', 'invalid', 'framework', 'travis', 'scheme']",{'issue': 100}
"['travis', 'issue']",{'issue': 100}
"['xcode', 'issue']",{'issue': 100}
"['issue', 'invalid', 'loglevel', 'hashvalue']",{'issue': 100}
"['generation', 'travis', 'coverage', 'slather']",{'generation': 100}
"['default', 'generation', 'framework', 'coverage']",{'generation': 100}
"['queueinside', 'recursive', 'approach', 'closure', 'deadlock', 'share', 'asynchronous', 'queue', 'single']",{'deadlock': 100}
"['issue', 'cartfile', 'podfile', 'cocoapods', 'carthageconflict']",{'issue': 100}
