message,fuzzy
"['license', 'createadditional', 'necessary', 'issue', 'license', 'bruderstein']",{'issue': 100}
"['switch', 'changedsubdirs', 'plugin', 'search', 'issue']",{'issue': 100}
"['setting', 'dialog', 'issue', 'button', 'window', 'buttonmaster', 'googletest', 'update']",{'issue': 100}
"['various', 'issue', 'cppcheck']",{'issue': 100}
"['mergedownload', 'request', 'bruderstein', 'pluginlistdownload', 'issue', 'plugin']",{'issue': 100}
"['download', 'issue', 'pluginplugin', 'issue', 'server', 'issue']",{'issue': 100}
"['issue', 'performance', 'cppcheckoperator', 'primitive', 'zusammenfassung', 'operator', 'value', 'meldung', 'increment', 'efficient', 'primitive', 'involves', 'extra', 'prefix']",{'issue': 100}
"['patch', 'issue', 'findchar', 'warparound', 'additionallyinsteadwhitespaces']",{'issue': 100}
"['notification', 'crash', 'window', 'clickingswitch']",{'crash': 100}
"['linter', 'issue']",{'issue': 100}
"['linter', 'issue']",{'issue': 100}
"['librarycrash', 'plugin', 'issue', 'project', 'npppluginmgr', 'validate']",{'issue': 100}
"['issue', 'unicodenumber', 'entity', 'reading', 'crash', 'entity', 'sscanf', 'value', 'version', 'tcharunzip', 'unicode', 'filenamegeneralproject', 'header', 'unzip', 'wrong', 'movedaddedversion']","{'issue': 100, 'crash': 100}"
"['issue', 'infinite', 'fixedsecondreplace', 'newlines', 'latestupdate', 'changedunstable', 'default', 'changedproject']",{'issue': 100}
"['issue', 'progressdialog', 'ignore', 'nppplugin']",{'issue': 100}
"['fixeddirectory', 'plugin', 'issue', 'config', 'parent', 'plugin', 'overridebuild', 'specificbuild', 'messagebox', 'numbercareful', 'making', 'rebuildnumber', 'version', 'release', 'awkward', 'davegb', 'brotherstone']",{'issue': 100}
"['mdsum', 'incorrectbuild', 'debug', 'release', 'description', 'source', 'plugin', 'timing', 'issue', 'manager', 'fixedupdate', 'whilst', 'downloadingplugin', 'versioninfo', 'fileversion', 'mostlydialog', 'centredensure', 'reinstall', 'button']",{'issue': 100}
