sha,message,catetory,matched,labels
301587b46996a0298a146af56651f6d28ddeb81f,"['handler', 'crash']",Risky_resource_management,{'crash': 100},
79bbdfebfaff295f468bd9e2d46e8106693eb113,"['multithread', 'crash']",Risky_resource_management,{'crash': 100},
89bfe52f09ca583afc56e2fb31c6a79c5b6e55ac,"['header', 'unittest', 'crash', 'coverage']",Risky_resource_management,{'crash': 100},
cccf25f067b66957896fb1d30c86331529293f07,"['mergemerge', 'request', 'masterallkeys', 'crash']",Risky_resource_management,{'crash': 100},
7190f9fca341c60c41141ac515096163dca496bb,"['allkeys', 'crash']",Risky_resource_management,{'crash': 100},
17887ce51a383154a06663127b150af1244159c7,"['mergemerge', 'requestrelease', 'crash']",Risky_resource_management,{'crash': 100},
25a7cf15cfc1c3a8f3c9f5a1325f867e5b2726b5,"['release', 'crash']",Risky_resource_management,{'crash': 100},
efa46a87c59b191c8e61d28f99e5c1b07d84897a,"['client', 'crash']",Risky_resource_management,{'crash': 100},
cac3bcce629eb6c8773269a4a827275b07852d13,"['security', 'descriptor', 'request']",General,{'security': 100},
c5f3fc1ba16c116763309c52f5ab519a187bc500,"['honor', 'security', 'window']",General,{'security': 100},
11e6b272e302d2ac99f4c618a2d48866de8e0ee8,"['memleak', 'security', 'strsid']",General,{'security': 100},
fba47eee4f2bac9fee8074bac9932da9b2c7360b,"['crash', 'cleanup']",Risky_resource_management,{'crash': 100},
a3159003fed535f00ddbdd071379c3fe45f9f993,"['remote', 'deadlock']",Risky_resource_management,{'deadlock': 100},
4d34242511656fd308cc8aa994813c380c047321,"['android', 'containerforward', 'issue', 'strange', 'initializationgetifaddrs', 'psutil', 'crash', 'process', 'likelyinterfacenetstat', 'shell']",Risky_resource_management,{'crash': 100},
