sha,message,catetory,matched,labels
b3dd4c40695316666d0f399c346d7a050b6a0c11,"['security', 'dependency', 'update']",General,{'security': 100},
1875a38acd07a3db6804040b76b0c452e68d3132,"['lodash', 'security', 'dependency', 'updatelodash', 'security', 'dependency', 'updatecommitizenlodash', 'chore', 'package', 'update']",General,{'security': 100},
0023958e2152dcbf6bcd6b0c87367c4bf281bb10,"['lodash', 'security', 'warningadvisory']",General,{'security': 100},
2d62b36cdc1330c6984882d48c7f0e25473ac1a1,"['crash', 'callout', 'contextualmenucause', 'crash', 'callout', 'movedstill', 'forwardedref', 'applies', 'callout', 'hostelement', 'inner', 'merges']",Risky_resource_management,{'crash': 100},
e8ba50878e833b008c006d5171098c10815d79fd,"['security', 'doctoc', 'chore', 'vulnerability']",General,{'security': 100},
f838d1413acb72366efa1bf2e4b97cbada2fe396,"['check', 'memoize', 'persona', 'selectedpersonabutton', 'crash', 'memoizechange']",Risky_resource_management,{'crash': 100},
d9a0c6c0384b94b2f70ab190cdfb78018b2fe48e,"['security', 'lerna', 'updatelerna', 'updatemergelerna', 'project', 'dependency', 'updategraph', 'lerna', 'update', 'version']",General,{'security': 100},
b2bc88cbd997bc33110dfce15c357bb31abd42a7,"['websocket', 'extensionwebsocket', 'extensiondetailchangelog', 'summarywebsocket', 'changelog', 'master', 'sourcedblockquoteparser', 'redos', 'header', 'vulnerabilitymclaughlin', 'robertchange', 'license', 'apacheblockquotedetaildetailsummary', 'commitscommit', 'websocket', 'version', 'efdcdparser', 'redos', 'dadad', 'header', 'vulnerabilitytravis', 'aacdaedbfabcbb', 'websocket', 'brace', 'spacewebsocket', 'websocket', 'target', 'websocket', 'switch', 'license', 'comparedetailupdate', 'vulnerability', 'websocket', 'security', 'manager', 'compatibility', 'github', 'badge', 'dependabot', 'version', 'dependency', 'package', 'scorealter', 'rebase', 'trigger', 'dependabot', 'conflictdependabot', 'automerge', 'startdependabot', 'automergedetailcommand', 'dependabot', 'summary', 'optiontrigger', 'dependabot', 'action', 'commentingdependabot', 'rebasedependabot', 'edits', 'recreate', 'overwritingdependabot', 'mergedependabot', 'squash', 'mergemerge', 'dependabot', 'reopenachieve', 'major', 'upgrade', 'dependabot', 'ignore', 'versionreopen', 'minor', 'upgrade', 'dependabot', 'ignore', 'versionreopen', 'dependabot', 'ignore', 'dependencylabel', 'current', 'default', 'language', 'future', 'dependabotcurrent', 'default', 'language', 'reviewer', 'future', 'dependabotcurrent', 'default', 'language', 'future', 'dependabot', 'assigneecurrent', 'default', 'language', 'future', 'dependabot', 'milestonedisable', 'microsoft', 'fluentui', 'network', 'security']",General,{'security': 100},
d322c6c9656570ff0456f9dbba77dbbbe0bf785b,"['rvaggdetailrelease', 'summaryrelease', 'rvagg', 'sourcedblockquoteaccess', 'memory', 'unintializedblockquotedetaildetailsummary', 'fcccadbbadcffc', 'rvagg', 'commitrvagg', 'commitaccess', 'rvagg', 'memory', 'unintializedissue', 'rvagg', 'license', 'githubcompare', 'rvaggdetailupdate', 'vulnerability', 'security', 'manager', 'compatibility', 'github', 'badge', 'dependabot', 'version', 'dependency', 'package', 'scorealter', 'rebase', 'trigger', 'dependabot', 'conflictdependabot', 'automerge', 'startdependabot', 'automergedetailcommand', 'dependabot', 'summary', 'optiontrigger', 'dependabot', 'action', 'commentingdependabot', 'rebasedependabot', 'edits', 'recreate', 'overwritingdependabot', 'mergedependabot', 'squash', 'mergemerge', 'dependabot', 'reopenachieve', 'major', 'upgrade', 'dependabot', 'ignore', 'versionreopen', 'minor', 'upgrade', 'dependabot', 'ignore', 'versionreopen', 'dependabot', 'ignore', 'dependencylabel', 'current', 'default', 'language', 'future', 'dependabotcurrent', 'default', 'language', 'reviewer', 'future', 'dependabotcurrent', 'default', 'language', 'future', 'dependabot', 'assigneecurrent', 'default', 'language', 'future', 'dependabot', 'milestonedisable', 'microsoft', 'fluentui', 'network', 'security']",General,{'security': 100},
d0bdb5b1f6dae8c39be8ef012f70c3a5688a10f0,"['focus', 'crash', 'chartfocus', 'chart', 'rajesh', 'gorraj', 'goriga']",Risky_resource_management,{'crash': 100},
0620a0da25ed3da40e6b092dbd3de69ff2edacd9,"['uifabric', 'issue', 'security']",General,{'security': 100},
1752574599d581730c50ada120cf054952493afa,"['error', 'editor', 'enablerequest', 'checklistaddress', 'issue', 'existingrequest', 'descriptionenable', 'crash', 'issue', 'useeditor', 'local', 'memory', 'repro', 'example', 'editor', 'special', 'logic', 'editor', 'child', 'behavior']",Risky_resource_management,{'crash': 100},
df2fbcf730100e1c8dfc51c59c0b273896dd4503,"['relative', 'fixing', 'regular', 'protocol', 'determinerequest', 'checklistaddress', 'issue', 'existingrequest', 'usingchange', 'descriptionrelative', 'corrects', 'security', 'potential', 'noreferrer', 'noopener', 'regular', 'protocol']",General,{'security': 100},
14745182e4576b6278d723126e95385f4a5d40cf,"['boundary', 'issue', 'error', 'example', 'editorchange', 'structure', 'traditional', 'index', 'editorbundle', 'error', 'message', 'option', 'logic', 'strictdebounce', 'increase', 'onchangegeneralize', 'preview', 'visibilitysemantic', 'syntax', 'errorboundary', 'crash', 'error', 'examplechangeimportreadme', 'globals', 'expose']",Risky_resource_management,{'crash': 100},
