message,fuzzy
"['client', 'shuffle', 'expose', 'loopstatus', 'controlconnect', 'changekdeconnect', 'network']",{'expose': 100}
"['initialize', 'response', 'field', 'mpris', 'conditionalmetadata', 'issue', 'switchprevious', 'android', 'observe']",{'issue': 100}
"['compatibilitygnome', 'gsconnect', 'issue', 'shell', 'extensiongnome', 'gsconnect', 'issue', 'shell', 'gnome', 'changemaybe']",{'issue': 100}
"['gnome', 'master', 'supportgnome', 'gsconnect', 'issue', 'issuecomment', 'shell']",{'issue': 100}
"['jhilliker', 'requestbuild', 'issue']",{'issue': 100}
"['compatgnome', 'gsconnect', 'issue', 'shell']",{'issue': 100}
"['message', 'number', 'contact', 'selectablegnome', 'gsconnect', 'issue', 'shell']",{'issue': 100}
"['conversion', 'length', 'mpris']",{'length': 100}
"['buffer', 'clipboard', 'local']",{'buffer': 100}
"['sound', 'expose', 'private', 'property', 'component']",{'expose': 100}
"['remote', 'widget', 'keyboard', 'textview', 'insert', 'devicewindow', 'length', 'simpler', 'paragraph']",{'length': 100}
"['openssl', 'fedoracatch', 'redirect', 'knownerror']",{'OpenSSL': 100}
"['incorrect', 'schemaconstant', 'mightcleanup', 'comment', 'style']",{'incorrect': 100}
"['window', 'thread', 'withoutsignal', 'gtklistbox', 'focus', 'keyboard']",{'thread': 100}
"['replaces', 'gsconnect', 'kdeconnect', 'readmereplaces', 'gsconnect', 'kdeconnect', 'readmegnome', 'gsconnect', 'issue', 'issuecomment', 'shell', 'andyholmes', 'extensionreadme']",{'issue': 100}
"['cleanup', 'behavior', 'changeconsider', 'fatal', 'packetavoid', 'connection', 'ignoringcancellable', 'spurious']",{'fatal': 100}
"['error', 'assumption', 'plugin', 'thread', 'invalidthread', 'kdeconnect', 'androidunknown', 'assumption', 'message', 'containassert', 'thread', 'cachedavoid']",{'thread': 100}
"['player', 'property', 'mpris', 'plugin', 'property', 'incorrect']",{'incorrect': 100}
"['compile', 'regexp', 'stack', 'service']",{'stack': 100}
"['issue', 'template', 'update']",{'issue': 100}
"['expose', 'channel', 'device', 'kdeconnect', 'field', 'androidolder', 'version', 'desktop', 'packetexpose', 'channel', 'deviceaddress']",{'expose': 100}
"['improper', 'check']",{'improper': 100}
"['group', 'message', 'group', 'entry', 'support', 'sinceplaceholder', 'insensitive', 'conversation', 'adjustobvious', 'waitingerror', 'entry', 'message']",{'Sensitive': 90}
"['compatible', 'backwards', 'plugin', 'packet', 'checkformat', 'circulation', 'packet', 'thread', 'trawlingreason']",{'thread': 100}
"['callback', 'component', 'command', 'thread', 'mighteasier']",{'thread': 100}
