message,fuzzy
"['issue', 'compilationwhether', 'overload']",{'issue': 100}
"['compile', 'issue']",{'issue': 100}
"['issue', 'clang', 'boost']",{'issue': 100}
"['thread', 'support', 'safety', 'changepresent', 'insteadrequest', 'individual', 'staticobject', 'insteadempty', 'return', 'returnedinternallyconst', 'getinstance', 'bunch', 'request', 'staticobjectfirst']",{'thread': 100}
"['allowinginitialize', 'member', 'various', 'issue']",{'issue': 100}
"['ambiguous', 'template', 'overload', 'functionalready', 'small', 'overload', 'unsignedsmaller', 'integer', 'small', 'overload']",{'integer': 100}
"['issue', 'boost', 'compilation']",{'issue': 100}
"['happy', 'integer', 'comparison', 'clang']",{'integer': 100}
"['invalid', 'issue', 'whitespaces', 'validation', 'preservation', 'order', 'value', 'reproduce', 'savevalue']",{'issue': 100}
"['option', 'compilation', 'quitesharedremains', 'issue', 'linux']",{'issue': 100}
"['trait', 'cerealdiscussion', 'issue']",{'issue': 100}
"['issue', 'fixingstrange', 'issue', 'callingcause']",{'issue': 100}
"['uncomment', 'issue']",{'issue': 100}
"['attempt', 'issue', 'whitespaces']",{'issue': 100}
"['issue', 'string']",{'issue': 100}
"['issue', 'fixingclass', 'archive', 'input', 'struct', 'direction', 'check', 'archive', 'existence', 'trait', 'corresponding', 'returnstructs', 'minimal', 'addedmacro']",{'issue': 100}
"['mergedevelop', 'issue']",{'issue': 100}
"['value', 'overload', 'cerealcompile', 'issue', 'cereal', 'valueissue', 'address', 'clang', 'pleasecompiler', 'check']",{'issue': 100}
"['issue', 'trait', 'noconvert']",{'issue': 100}
"['rapidjsoncredit', 'issue', 'versionstackoverflow', 'relatedclang', 'question', 'istreampeek']",{'issue': 100}
"['documentation', 'issue']",{'issue': 100}
"['issue', 'documentation', 'pointer', 'registration', 'clean', 'reference', 'validprogress', 'defercondition', 'dirty']",{'issue': 100}
"['wshadow', 'issue']",{'issue': 100}
"['address', 'issue']",{'issue': 100}
"['issue', 'progress', 'towardschoose', 'modify']",{'issue': 100}
"['error', 'unittestsactualadditional', 'error', 'improper', 'vector']",{'improper': 100}
"['issue', 'vector', 'changedseems', 'crash', 'order', 'workingsandbox', 'debug', 'version', 'order']","{'issue': 100, 'crash': 100}"
"['archive', 'compilingconstexprs', 'rapidjson', 'sprintf', 'place']",{'Sprintf': 100}
"['issue', 'stream', 'input', 'memory']",{'issue': 100}
"['doxygen', 'generation']",{'generation': 100}
