sha,message,catetory,matched,labels
82cfc2e4a82fd61f9a4f5c2dcef83510258057fe,"['contact', 'chore', 'policy', 'updatecontact', 'chore', 'policy', 'updateupdateattempt', 'security']",General,{'security': 100},
925ff459f318f62088c371a2a8d25a5643a5f844,"['critical', 'resource']",Risky_resource_management,{'critical resource': 100},
1fd69e70a9886a77165713c3bbb01f8dabe747ba,"['isomorphic', 'cross', 'admin', 'gatsby', 'security', 'switch', 'fetchpackage', 'isomorphic', 'fetchisomorphic', 'cross', 'gatsby', 'switch', 'recipe', 'fetchcommit', 'commits', 'gatsbyjs', 'feefbfffadeedb', 'gatsby', 'originalfetch', 'cross', 'schay', 'adamschay']",General,{'security': 100},
9431e956fbc70f54c228b8d39a9610a78279fef7,"['check', 'gatsby', 'crash', 'component', 'imagefluid', 'warning', 'validation', 'proptypesgatsby', 'image', 'package']",Risky_resource_management,{'crash': 100},
336ad16284f68874fa57b2aa4ada63f58f15c17d,"['crash', 'gatsby', 'undefined', 'globalscrash', 'gatsby', 'undefined', 'globalscheck', 'productionapproach', 'differentrevert', 'approach', 'differentcommit', 'reverts']",Risky_resource_management,{'crash': 100},
56facfd8309e5c19f9f3f8bd17c227ffa73fc5f7,"['update', 'chore', 'default', 'world', 'security', 'starter', 'advisory', 'updateclose']",General,{'security': 100},
e9be682e9b83632829d4ffb11784884a95894c88,"['update', 'dependency', 'starterupdate', 'contains', 'followingreference', 'package', 'updatehomepage', 'patch', 'source', 'dependency', 'facebook', 'reactreleasedetailfacebook', 'summarymaster', 'facebookcompare', 'source', 'facebooknullish', 'ensure', 'oneof', 'crash', 'value', 'issue', 'facebookloose', 'usage', 'browerify', 'production', 'issue', 'facebook', 'envifydetailconfiguration', 'renovateschedule', 'manuallywhenever', 'modify', 'recycle', 'ignore', 'updateretry', 'check', 'rebase', 'renovatemarketplace', 'repository', 'gatsbyjs', 'gatsby', 'renovate', 'dashboard']",Risky_resource_management,{'crash': 100},
e28c1859ab6ed6ecd0e494b0621e2a97bf86572d,"['dependency', 'security', 'update']",General,{'security': 100},
dcfeaaeaa9f372e4357f7f0799114cc775bf8af1,"['dependency', 'security', 'upgrade']",General,{'security': 100},
