message,fuzzy
"['chore', 'releasemotionmeteor', 'version', 'issue', 'introduce', 'update', 'installation', 'fullychangemeteor', 'compatibility', 'revert', 'unpin', 'fourseven', 'ncodenmeteor', 'documentation', 'update', 'instruction', 'installation', 'ncoden']",{'issue': 100}
"['chore', 'jquerydependency', 'implementation', 'consumingdependency', 'version', 'compatibility', 'manager', 'install', 'check', 'package', 'jqueryfoundation', 'issue']",{'issue': 100}
"['safari', 'behavior', 'supportversion', 'issue', 'browser', 'safari', 'control', 'animation', 'reset', 'startclose']",{'issue': 100}
"['transition', 'direction', 'effect', 'normal', 'transition', 'mixins', 'result', 'default', 'effect', 'reversechangedirection', 'value', 'option', 'relatedconsistency', 'default', 'slide', 'effect', 'changeconsistency', 'transition', 'default', 'effect', 'various', 'documentation', 'defaultupdate', 'documentationmotion', 'issue', 'closemigration']",{'issue': 100}
"['function', 'incorrect', 'close', 'parameter']",{'incorrect': 100}
"['mixin', 'default', 'placeholder', 'issue', 'output', 'default', 'style', 'placeholder']",{'issue': 100}
"['animation', 'issue']",{'issue': 100}
"['request', 'patchmixin', 'documentation', 'slide', 'incorrect']",{'incorrect': 100}
"['request', 'patchmixin', 'incorrect', 'documentation']",{'incorrect': 100}
"['request', 'patchmixin', 'incorrect', 'documentation']",{'incorrect': 100}
"['request', 'patchmixin', 'hinge', 'documentation', 'incorrect']",{'incorrect': 100}
"['request', 'patchmixin', 'incorrect', 'documentation']",{'incorrect': 100}
"['animation', 'issue']",{'issue': 100}
"['mixin', 'incorrect', 'documentation']",{'incorrect': 100}
"['function', 'incorrect', 'documentation']",{'incorrect': 100}
"['documentation', 'function', 'incorrect']",{'incorrect': 100}
"['function', 'incorrect', 'documentation']",{'incorrect': 100}
"['animation', 'issue']",{'issue': 100}
"['modifier', 'class', 'standalone', 'property', 'animation', 'incorrect']",{'incorrect': 100}
"['issue', 'parameter']",{'issue': 100}
"['issue', 'markdown', 'output']",{'issue': 100}
"['mixin', 'incorrect', 'queue']",{'incorrect': 100}
"['annotation', 'issue', 'sassdoc', 'update']",{'issue': 100}
