message,fuzzy
"['title', 'corrects', 'section', 'palettecorrectsunderline', 'length']",{'length': 100}
"['length', 'array', 'artist', 'comparison', 'considercomparison', 'artist', 'lengthjointplotdisplot']",{'length': 100}
"['sharey', 'sharexbugfix', 'issue']",{'issue': 100}
"['force', 'pythonrelevant', 'issue', 'matplotlib']",{'issue': 100}
"['comparison', 'color', 'relationalcorrect', 'collectionmatplotlibarray', 'length']",{'length': 100}
"['functionchange', 'everywhereupdate', 'aesthetic', 'tutorialupdate', 'releasepublic', 'expose']",{'expose': 100}
"['function', 'pairgrid', 'delegatepairgrid', 'support', 'provisionaldiagonal', 'pairplot', 'histplotupdate', 'pairgridreturnimprove', 'coveragenotebook', 'update', 'marker', 'supportoptional', 'injection', 'label', 'colorupdate', 'markerflexibility', 'pairgridnotebook', 'pairplot', 'example', 'convertpublic', 'access', 'object', 'legendimprove', 'coverage', 'iterativearray', 'diagonal']",{'injection': 100}
"['parameter', 'jointgrid', 'jointplotjointplotthresh', 'kdeplotjointgrid', 'jointplot', 'support', 'provisionalassertion', 'module', 'equalityjointgridfeature', 'jointplot', 'default', 'densitytuple', 'parameter', 'dispatch', 'histplotpossible', 'parameter', 'functionjointgrid', 'processing', 'inputremove', 'kwargs', 'distplotjointgrid', 'internal', 'variablepairplot', 'jointplot', 'default', 'conditional', 'behaviorparameter', 'jointgrid', 'jointplotnotebook', 'jointgrid', 'update', 'jointplot', 'adapt', 'marginaljointgrid', 'jointplot', 'docstrings', 'descriptionupdate', 'index', 'distribution', 'tutorialupdate', 'jointgrid', 'example', 'relatedbuild', 'setting', 'isolate', 'failurebuild', 'crash', 'thumbnailexample', 'marginalundebug', 'workflowupdate', 'release']",{'crash': 100}
"['level', 'distribution', 'figure', 'functionfigure', 'approach', 'level', 'functionimplementation', 'level', 'messy', 'figure', 'functional', 'bivariateparameter', 'utility', 'share', 'default', 'functionfeature', 'original', 'simplify', 'distplotimplement', 'basic', 'distplotimplement', 'basic', 'distplotbackwards', 'changerenamescale', 'logic', 'centralizetransition', 'vestigial', 'columnsemantic', 'orderinghackification', 'facetgrid', 'vectorplotter', 'interfacefacet', 'processing', 'histogramstill', 'integration', 'facetgrid', 'partial', 'distplot', 'deprecationpassingdataframe', 'facetgrid', 'enable', 'colortransition', 'attempt', 'distplotconvert', 'introduce', 'abandon', 'displotparameter', 'signature', 'facetgrid', 'displotfacetgrid', 'proper', 'stopgap', 'legend', 'workingchange', 'distplot', 'revertnotice', 'distplot', 'distplot', 'revertminimal', 'facetgrid', 'style', 'supportparameter', 'small', 'facet', 'issue', 'colortodos', 'problemfield', 'categorical', 'diamond', 'distribution', 'template', 'direction', 'displot', 'importexample', 'displotinfrastructure', 'level', 'function', 'displotkdeplot', 'displotecdfplot', 'displotsilence', 'bivariate', 'displotcover', 'functionalityutility', 'functionupdate', 'gallery', 'stack', 'displotcontrol', 'respect', 'specific', 'bivariate', 'range', 'histogram', 'colormapgallery', 'example', 'displothistogram', 'bivariate', 'determiningcategorical', 'invert', 'variabletodos', 'handlekeyword', 'locationcategorical', 'matplotlibstodos', 'categorical', 'shareddistribution', 'tutorialupdate', 'releaselegend', 'kwarg', 'unset', 'stickytravis', 'matrix', 'enhance', 'check', 'coverage']","{'issue': 100, 'stack': 100}"
"['sphinx', 'github', 'enablesphinx', 'issue', 'extensionremove', 'import']",{'issue': 100}
"['rugplot', 'kdeplot', 'modernizeparameter', 'rugplot', 'defaultreorganize', 'kwargs', 'kdeplot', 'prototype', 'internal', 'functionimplementation', 'univariate', 'kdeplot', 'functionalparameter', 'weight', 'kdeplotfeature', 'prototype', 'number', 'kdeplotreorganize', 'univariate', 'function', 'coveragevariable', 'boolean', 'numeric', 'considerexplicit', 'outer', 'reorganize', 'kdeplot', 'compat', 'version', 'matplotlib', 'scipyinput', 'singletonlabel', 'kdeplotorganization', 'parameterizablelegend', 'kdeplot', 'provisionalimplement', 'shade', 'kdeplot', 'deprecationpositional', 'rugplot', 'cleanup', 'inputunivariate', 'kdeplot', 'shade', 'insteadclass', 'estimation', 'refactor', 'kernel', 'logic', 'densitycomputation', 'bivariateimplement', 'bivariate', 'kdeplot', 'bivariate', 'issue', 'coloraspect', 'bivariateapproach', 'bivariate', 'reverse', 'gradientdeprecate', 'thresh', 'favorversion', 'goinglogic', 'color', 'kdeplotlegend', 'rugplotcoverage', 'bivariate', 'kdeplotcompat', 'clean', 'kdeplot', 'iteration', 'semantic', 'subsetimprove', 'sticky', 'support', 'stack', 'computationjointgrid', 'marginal', 'densityusage', 'update', 'kdeplot', 'libraryallow', 'kdeplot', 'bivariate', 'lableremoveparameter', 'documentation', 'kdeploterror', 'kdeplot', 'check', 'bivariate', 'inputexample', 'bivariate', 'directory', 'matplotlib', 'tightrugplotbuild', 'doctestsmatplotlib', 'colorusage', 'internal', 'shaderelease', 'distributionsimplify', 'logicparameter', 'converge', 'colorupdate', 'kdeplot', 'artist', 'reference', 'matplotlibremove', 'separate', 'dictionaryallow', 'valuegallery', 'exampleupdate', 'axisgridcompat', 'kdeplot', 'matplotlib', 'drawing', 'modify', 'simplifyissue', 'docstrings', 'standardization', 'overwrought', 'apporachargument']","{'issue': 100, 'stack': 100}"
"['title', 'facetgrid', 'previousimprove', 'title', 'facetgrid', 'previousgithub', 'issue']",{'issue': 100}
"['defineupdate', 'marker', 'unique', 'defaultmarkerstylefails', 'issue', 'matplotlibupdate', 'releaseemphasize', 'marker', 'defaultgithub']",{'issue': 100}
"['mergemerge', 'toddrme', 'request', 'masterbootstrap', 'integer', 'default', 'platform']",{'integer': 100}
"['right', 'current', 'integer', 'index', 'platform', 'returnmwaskom']",{'integer': 100}
"['issue', 'address', 'emergent']",{'issue': 100}
"['colour', 'issue']",{'issue': 100}
"['relational', 'expose', 'random']",{'expose': 100}
"['regression', 'function', 'expose', 'random']",{'expose': 100}
"['categorical', 'expose', 'random']",{'expose': 100}
"['update', 'reproducible', 'bootstrap', 'randomness', 'numpy']",{'randomness': 100}
"['setuptools', 'python', 'forge', 'conda']",{'forger': 91}
"['forge', 'conda', 'channel']",{'forger': 91}
"['paramter', 'default', 'expose', 'pairgrid']",{'expose': 100}
"['travis', 'openssl']",{'OpenSSL': 100}
"['requestomnibus', 'issue']",{'issue': 100}
"['issue', 'requestdodge', 'scatterplot', 'update', 'categorical']",{'issue': 100}
"['workarond', 'attempt', 'converter', 'doctests', 'panda', 'datetime', 'issue']",{'issue': 100}
"['libgfortran', 'pinnedanaconda', 'issue', 'continuumio']",{'issue': 100}
"['forge', 'conda']",{'forger': 91}
"['perfect', 'overflow', 'warning']",{'overflow': 100}
"['updatewhite', 'issue', 'space']",{'issue': 100}
"['mergemerge', 'master', 'request', 'lincolnfriasminor', 'issue']",{'issue': 100}
"['issue', 'documentation']",{'issue': 100}
"['generation', 'compatibility']",{'generation': 100}
"['drawing', 'update', 'color', 'annotationshown', 'information', 'issue', 'color', 'return']",{'issue': 100}
"['requestboxplot', 'issue', 'matplotlib', 'workarounds']",{'issue': 100}
"['requestscatter', 'issue']",{'issue': 100}
