message,fuzzy
"['butterknife', 'reflectbutterknife', 'passingontouch', 'annotation', 'effect', 'crash', 'debug']",{'crash': 100}
"['deprecation', 'noticebutterknife', 'jakewharton', 'issue']",{'issue': 100}
"['support', 'android', 'gradle', 'plugindirect', 'gradle', 'bytecode', 'android', 'generation', 'plugin', 'includesrelies', 'previous', 'class', 'generatorgeneratedtable', 'symbol', 'switch', 'reading', 'support', 'plugins', 'droppingsymbol', 'table', 'getter', 'introducegradle', 'android', 'internal', 'plugin']",{'generation': 100}
"['mergerequest', 'kageiit', 'mergevalue', 'symbol', 'scanner', 'integer', 'defensive', 'lookup']",{'integer': 100}
"['value', 'symbol', 'scanner', 'integer', 'defensive', 'lookup']",{'integer': 100}
"['alpha', 'updatelatest', 'issue']",{'issue': 100}
"['mergerequest', 'donaldchai', 'master', 'mergelarger', 'resource', 'issue', 'stringify', 'hyphen']",{'issue': 100}
"['resource', 'issue', 'stringify']",{'issue': 100}
"['request', 'jakewharton', 'typeface', 'mergecorrect', 'generation', 'bindfont']",{'generation': 100}
"['generation', 'bindfont']",{'generation': 100}
"['generation', 'simplify']",{'generation': 100}
"['improvespecific', 'local', 'bottom', 'listener', 'unbind', 'target', 'unbinder', 'stack']",{'stack': 100}
"['ceaca', 'mergeframe', 'request', 'jakewharton', 'stack', 'mergestackframe']",{'stack': 100}
"['specify', 'listenerremover', 'ensure', 'method', 'listener', 'compiler', 'specifiedtextwatcher', 'issue']",{'issue': 100}
"['onclick', 'thread']",{'thread': 100}
"['mergealexnixon', 'request', 'master', 'mergebuilt', 'eclipse', 'issue', 'listener']",{'issue': 100}
"['overload', 'issue']",{'issue': 100}
"['eclipse', 'issue', 'listener']",{'issue': 100}
"['listener', 'generation', 'rewrite']",{'generation': 100}
"['mergerequest', 'tonycosentini', 'master', 'reset', 'injection']",{'injection': 100}
"['reset', 'injection']",{'injection': 100}
"['incremental', 'implementation', 'issue', 'method', 'compiler', 'class']",{'issue': 100}
"['mergerequest', 'optional', 'jakewharton', 'mergeoptional', 'injection']",{'injection': 100}
"['optional', 'injectionannotation', 'injection', 'thrown', 'exception', 'method', 'optional', 'field']",{'injection': 100}
"['superclass', 'injection', 'ensure', 'class', 'happensclose']",{'injection': 100}
"['mergesuperclass', 'injection', 'request', 'jakewharton', 'mergesuperclass']",{'injection': 100}
"['injection', 'activity']",{'injection': 100}
"['ensure', 'injection', 'target']",{'injection': 100}
"['activity', 'injection', 'usingclose']",{'injection': 100}
"['annotation', 'eclipse', 'package', 'statement', 'issue', 'whole', 'processor', 'return', 'getpackageof']",{'issue': 100}
"['injection', 'arbitrary', 'target', 'support', 'usingclose']",{'injection': 100}
