message,fuzzy
"['mergejannemecek', 'master', 'request', 'mergeavplayer', 'expose']",{'expose': 100}
"['expose', 'property']",{'expose': 100}
"['piemonte', 'player', 'issue']",{'issue': 100}
"['piemonte', 'player', 'issue']",{'issue': 100}
"['playerlayer', 'observer', 'unknown', 'ishidden', 'statepiemonte', 'player', 'issue']",{'issue': 100}
"['snapshot', 'capabilitypiemonte', 'player', 'issue']",{'issue': 100}
"['cycle', 'observer', 'block', 'removepiemonte', 'player', 'issue']",{'issue': 100}
"['object', 'uiapplication', 'parameterpiemonte', 'player', 'issue']",{'issue': 100}
"['thread', 'handler', 'error']",{'thread': 100}
"['expose', 'functiondefault']",{'expose': 100}
"['mergerequest', 'mergeactual', 'video', 'player', 'issue']",{'issue': 100}
"['mergerequest', 'mergesolve', 'issue']",{'issue': 100}
"['buffer', 'player', 'bandwidth', 'block']",{'buffer': 100}
"['affafb', 'eaaee', 'mergenekofar', 'patch', 'request', 'mergeblock', 'readme', 'issue']",{'issue': 100}
"['block', 'readme', 'issue']",{'issue': 100}
"['update', 'object', 'picture', 'layer', 'player', 'expose']",{'expose': 100}
"['mergevideo', 'btelintelo', 'buffer', 'support', 'requestbuffer', 'support', 'video']",{'buffer': 100}
"['mergeishawnwang', 'master', 'request', 'mergestart', 'crash']",{'crash': 100}
"['video', 'buffer', 'callback']",{'buffer': 100}
"['unwrap', 'hauptanja', 'thanks', 'removepiemonte', 'player', 'issue']",{'issue': 100}
"['fillmodepiemonte', 'player', 'issue']",{'issue': 100}
"['background', 'behavior', 'control', 'settingpiemonte', 'player', 'issue']",{'issue': 100}
"['seektotime', 'tolerancepiemonte', 'player', 'issue']",{'issue': 100}
"['volume', 'adjustmentpiemonte', 'player', 'issue']",{'issue': 100}
"['player', 'rename', 'targetsupport', 'carthage', 'target', 'group', 'project', 'configpiemonte', 'player', 'issue']",{'issue': 100}
"['player', 'statepiemonte', 'player', 'issue']",{'issue': 100}
"['facebookxctool', 'issuecomment', 'issue', 'facebook']",{'issue': 100}
"['ensure', 'thread']",{'thread': 100}
"['dbeffa', 'aeecc', 'mergeswift', 'everwanna', 'request', 'timerange', 'crash']",{'crash': 100}
"['timerange', 'crash']",{'crash': 100}
"['mergemerge', 'buffer', 'karlisl', 'request', 'featurevariable', 'buffer']",{'buffer': 100}
"['variable', 'buffer']",{'buffer': 100}
"['delegatepiemonte', 'player', 'issue']",{'issue': 100}
"['mergearrowtop', 'xhacker', 'request', 'mergedeinit', 'crash']",{'crash': 100}
"['deinit', 'crash']",{'crash': 100}
"['mergexhacker', 'crash', 'request']",{'crash': 100}
"['propertypiemonte', 'player', 'issue']",{'issue': 100}
"['support', 'bufferingstatepiemonte', 'player', 'issue']",{'issue': 100}
"['mergefreakpc', 'master', 'request', 'mergeenums', 'playback', 'buffer', 'printable', 'state']",{'buffer': 100}
"['enums', 'playback', 'buffer', 'printable', 'state']",{'buffer': 100}
"['local', 'checkpiemonte', 'player', 'issue']",{'issue': 100}
