message,fuzzy
"['exists', 'libcrypto', 'script', 'static', 'compatibility', 'object', 'compat', 'empty', 'generation', 'modifies', 'version']",{'generation': 100}
"['cipher', 'upstream', 'force']",{'cipher': 100}
"['protocol', 'suite', 'select', 'cipher', 'handleupstream', 'followcipher', 'suitehandle', 'cipher', 'suiteoutput', 'cipher', 'openssl']","{'cipher': 100, 'OpenSSL': 100}"
"['crypto', 'includeopenssl', 'directory', 'duplicate', 'cryptodmitry', 'baryshkov', 'dbaryshkov']",{'crypto': 100}
"['static', 'property', 'building', 'target', 'crypto']",{'crypto': 100}
"['binary', 'forcelibressl', 'portable', 'issue']",{'issue': 100}
"['speed', 'enablesignal', 'thread', 'sleep', 'insteadoption', 'multi']",{'thread': 100}
"['libressl', 'module', 'cmakeinstall', 'module', 'libressl', 'interface', 'function', 'cmake', 'folder', 'libresslinclude', 'library', 'libressl', 'crypto', 'requiresmodule', 'setting', 'cmakeinstall', 'local', 'linux', 'ubuntu', 'location', 'default', 'libressl', 'cmakecmake', 'window', 'folder']",{'crypto': 100}
"['function', 'check', 'pthread']",{'thread': 92}
"['buffer', 'tlsext', 'buffertest']",{'buffer': 100}
"['multi', 'program', 'deadlock']",{'deadlock': 100}
"['gitignore', 'excludes', 'crypto']",{'crypto': 100}
"['warning', 'wincrypt', 'suppress', 'openssl', 'wincrypt', 'suppress', 'nocrypt', 'defines', 'definingsince', 'macro', 'checkdacfbddedcfdb', 'libressl']",{'OpenSSL': 100}
"['mergeexport', 'symbol', 'binary', 'directory', 'generation']",{'generation': 100}
"['mergecygwin', 'definition', 'asprintf', 'vasprintf', 'prototype']",{'Sprintf': 93}
"['cygwin', 'definition', 'asprintf', 'vasprintf', 'prototypecygwin', 'compilation', 'dravion', 'report']",{'Sprintf': 93}
"['symbol', 'crypto']",{'crypto': 100}
"['crypto', 'ocspcheck', 'compat', 'cmake']",{'crypto': 100}
"['specific', 'crypto', 'platform']",{'crypto': 100}
"['libcrypto', 'symbol', 'support', 'window', 'removespecific', 'symbol', 'window', 'crypto']",{'crypto': 100}
"['sierra', 'configure', 'getentropychange', 'getentropy', 'configure', 'detects', 'logicsystem', 'ensure', 'getentropylower', 'deployment', 'target', 'sierra', 'macosfound', 'developerfcbdcaabfccbd', 'system', 'getentropydocumentedmeasurementcould', 'judging', 'affectaddressverify', 'configure', 'libressl', 'system', 'compilingexport', 'cflags', 'mmacosx', 'getentropy', 'check', 'regardanother', 'getentropy', 'possible', 'otherwisexcrun', 'miphoneos', 'iphoneos', 'version', 'isysroot', 'ldflagscppflags', 'xcrun', 'iphoneos', 'isysrootxcrun', 'miphoneos', 'cflags', 'iphoneos', 'version', 'isysrootlibressl', 'ticket', 'portable', 'issue']",{'issue': 100}
"['regression', 'crypto', 'static', 'library', 'cmake']",{'crypto': 100}
"['comment', 'incorrect', 'autoconf', 'value']",{'incorrect': 100}
"['openssl', 'testssl', 'wrapper', 'update']",{'OpenSSL': 100}
"['portable', 'issue']",{'issue': 100}
"['openssl', 'engine']",{'OpenSSL': 100}
"['openbsd', 'script', 'verifier', 'releaseopenbsd', 'portable', 'local', 'synchronizesopenbsd', 'modificationrelease', 'tarball', 'generates', 'check', 'comparemistake', 'actual', 'shownfuture', 'ensure', 'issue']",{'issue': 100}
"['original', 'openssl']",{'OpenSSL': 100}
"['stack', 'libtool', 'protectorfstack', 'libtool', 'linker', 'libssp', 'upstream', 'patch', 'properlyrespect', 'daisy', 'master', 'recipe', 'fstack', 'libtool', 'devtoolsthanks', 'inoguchi', 'kinichiro']",{'stack': 91}
"['update', 'security']",{'Security': 100}
"['openssl', 'regresssince']",{'OpenSSL': 100}
"['relatedbehavior', 'openssl', 'installer', 'prevents', 'matchlimit']",{'OpenSSL': 100}
"['install', 'insensitive', 'failure', 'system']",{'Sensitive': 90}
"['initialize', 'winsock', 'openssl', 'earliercommand', 'properlyinitialize', 'effect', 'winsock']",{'OpenSSL': 100}
"['security', 'update', 'changelog']",{'Security': 100}
"['enable', 'window', 'protectortoolchain', 'entropy', 'libssp', 'stack', 'protector', 'strongthanks']","{'entropy': 100, 'stack': 100}"
"['openssl', 'command', 'certhash']",{'OpenSSL': 100}
"['libflags', 'libssl', 'lcrypto']",{'crypto': 92}
"['executable', 'available', 'hardeningstack', 'fortifystrictenable', 'distribution', 'linux', 'optionoption', 'configure', 'disablestill', 'default', 'system', 'fstack', 'protector', 'strongbetter', 'balance', 'performance', 'critical', 'strong', 'followstrong', 'support', 'clangreplaces', 'function', 'certain', 'unsafedetermine', 'compiler', 'robust', 'length', 'equivalentbufferstrict', 'optimization', 'instructs', 'overflow', 'basedassumption', 'arithmetic', 'overflow', 'aroundoptimizer', 'prevents', 'shortoverflow', 'unexpected', 'improvement', 'signedrefer', 'reduceindependent', 'position', 'executables', 'criticallibressl', 'check', 'ubuntu', 'linuxaddedbarlow']","{'stack': 91, 'length': 100, 'overflow': 100}"
"['executable', 'available', 'hardeningstack', 'fortifystrictenable', 'distribution', 'linux', 'optionoption', 'configure', 'disablestill', 'default', 'system', 'fstack', 'protector', 'strongbetter', 'balance', 'performance', 'critical', 'strong', 'followstrong', 'support', 'clangreplaces', 'function', 'certain', 'unsafedetermine', 'compiler', 'robust', 'length', 'equivalentbufferstrict', 'optimization', 'instructs', 'overflow', 'basedassumption', 'arithmetic', 'overflow', 'aroundoptimizer', 'prevents', 'shortoverflow', 'unexpected', 'improvement', 'signedrefer', 'reduceindependent', 'position', 'executables', 'criticallibressl', 'check', 'ubuntu', 'linuxbarlow']","{'stack': 91, 'length': 100, 'overflow': 100}"
"['assembly', 'generatedobject', 'clangprogram', 'header', 'securitymarkedlinux', 'original', 'basile', 'modifies', 'patch', 'anthonyassembler', 'whenever', 'support', 'stack', 'surprisingmodern', 'toolchain', 'stack', 'enable', 'wouldexplicit', 'executable', 'number', 'stack', 'programinclude', 'number', 'program']",{'stack': 100}
"['library', 'version', 'libressl', 'individualrather', 'package', 'openssl', 'individualrelease', 'libressl', 'portableconfig', 'modversion', 'libtlsopenssl', 'config', 'modversionconfig', 'modversion', 'libsslconfig', 'modversion', 'libcryptoderaadt']",{'OpenSSL': 100}
"['inline', 'assembly', 'windowinline', 'building', 'assembly', 'window', 'issue']",{'issue': 100}
"['enable', 'crypto', 'operationacceleration', 'support', 'assembly', 'initial', 'cryptosolarisopenssl', 'method', 'generatedbuild', 'configure', 'buildthanks', 'clarie', 'wouter', 'cleanup', 'patch']",{'crypto': 100}
"['native', 'overrideimplementation', 'versionsource', 'entropy', 'urandom', 'accessingderaadt']",{'entropy': 100}
"['openssl', 'config', 'wrapper', 'compatibleopenssl', 'sofware', 'config', 'buildingthanks', 'technion']",{'OpenSSL': 100}
"['useful', 'various', 'glibc', 'asprintf', 'vasprintf', 'mingw']",{'Sprintf': 93}
"['upstream', 'openssl', 'update']",{'OpenSSL': 100}
"['portable', 'openssh', 'asprintf', 'vasprintfderaadt']",{'Sprintf': 93}
"['calloc', 'integer']",{'integer': 100}
"['buildrelative', 'openssl', 'binarydirectory']",{'OpenSSL': 100}
