message,fuzzy
"['revolvelathe', 'updateddiscussion', 'issuecomment', 'issue', 'solvespace']",{'issue': 100}
"['revolvediscussion', 'issuecomment', 'issue', 'solvespace']",{'issue': 100}
"['comma', 'issue', 'contour']",{'issue': 100}
"['opinion', 'currentdiscussion', 'issue', 'solvespace']",{'issue': 100}
"['styling', 'incorrect', 'style', 'exportsbezierloop', 'level', 'style', 'exportsbezierloopset', 'level']",{'incorrect': 100}
"['toolbar', 'issue', 'jkrei', 'revolve']",{'issue': 100}
"['github', 'travis', 'action', 'inferior', 'reason', 'developerworkflow', 'simple', 'script', 'buildavoids', 'vendor', 'mostlypossible', 'somewhereworkflow', 'introducecommits', 'githubgithub', 'release', 'update', 'github', 'uploads', 'developerexcept', 'creation', 'automaticgithub', 'associatedrelease', 'github', 'trigger', 'workflowupload', 'release', 'buildtravis', 'differencevisual', 'window', 'studiodocker', 'changedoffer', 'buildretains', 'artifact', 'secretdiscussion', 'issue', 'solvespacesolvespace']",{'issue': 100}
"['showwindow', 'sscheck', 'iswindowvisible', 'removevalue', 'function', 'return', 'errordocumentation', 'getlasterror', 'affectsince', 'sscheck', 'getlasterror', 'issue', 'discovereddisplayfusion', 'solvespace', 'return', 'getlasterror', 'error', 'softwarestrict', 'correctness', 'improvementaround', 'possible', 'solvespacevalue', 'function', 'sschecks', 'wrongcause', 'problem', 'reason']",{'issue': 100}
"['distance', 'entity', 'issue']",{'issue': 100}
"['flatbuffers', 'issue', 'recent', 'openbsd']",{'issue': 100}
"['performance', 'class', 'optimization', 'method', 'vectorcritical', 'surprising', 'inlinetemporary', 'example', 'generateshrank', 'executablerelease', 'optimization', 'solvespace', 'issue', 'inner', 'workingmodel', 'solvespace']",{'issue': 100}
"['modest', 'curve', 'nurbs', 'performance', 'regression', 'issue', 'intersection', 'resovle', 'speed']",{'issue': 100}
"['update', 'macos', 'buildupdate', 'macos', 'buildscript', 'executable', 'permission']",{'permission': 100}
"['travis', 'issue', 'macos']",{'issue': 100}
"['issue', 'solvespace']",{'issue': 100}
"['exportcanvas', 'issue']",{'issue': 100}
"['point', 'contour', 'length']",{'length': 100}
"['nurbs', 'booleanplane', 'surface', 'function', 'issue', 'curve', 'nurbs', 'converge', 'tangent', 'intersection', 'exact', 'model']",{'issue': 100}
"['issue', 'ignore', 'logic', 'selction', 'entitesselection', 'corresponding', 'function', 'sketch', 'entity']",{'issue': 100}
"['mimalloc', 'createmimalloc', 'thread', 'object', 'lifetime', 'thread', 'deadlock', 'library']","{'thread': 100, 'deadlock': 100}"
"['triangulation', 'issue', 'helical', 'betterhelix', 'issueforce', 'helixtriangulation', 'minimum', 'segment', 'degreedependence', 'degree', 'twist', 'triangulationcreation', 'parameter']",{'issue': 100}
"['temporary', 'thread', 'arena', 'everycommits', 'certain', 'geometric', 'commitclean', 'temporary', 'arena']",{'thread': 100}
"['boolen', 'intersectionoperation', 'addition', 'tiangle', 'unionnurbs', 'union', 'coplanarfinalizes', 'issue', 'solvespace']",{'issue': 100}
"['nurbs', 'boolean', 'intersectionnurbs', 'operation', 'properlyoperation', 'smeshstillimplement', 'issue', 'solvespace']",{'issue': 100}
"['ratio', 'length', 'difference']",{'length': 100}
"['problem', 'point', 'entity', 'issue', 'revolve']",{'issue': 100}
"['gnome', 'upgrade', 'extensionnewer', 'stack', 'general', 'gnomeprovides', 'buildpackage', 'specify', 'stage', 'buildresponsibility', 'slimmerplatform', 'gnome', 'update', 'security']","{'stack': 100, 'Security': 100}"
"['usage', 'stack', 'drasticallyissuecomment', 'issue', 'solvespacefirst', 'problem', 'introduceddabdedfffbdd', 'solvespacelater', 'fixedcommit', 'fddcabfbeabbfb', 'stackstart', 'stack', 'solvespaceaccordinglanguagedefault', 'trivial', 'class', 'class', 'textwindow', 'instance']","{'stack': 100, 'issue': 100}"
"['terminuscause', 'assertion', 'crash', 'failure']",{'crash': 100}
"['fixable', 'xcode', 'issue']",{'issue': 100}
"['dialog', 'crash', 'testsuite']",{'crash': 100}
"['array', 'lathe', 'length', 'vector']",{'length': 100}
"['clear', 'improvesince', 'patchassignment', 'memfree', 'useful', 'crash']",{'crash': 100}
"['clang', 'scope', 'issue', 'potential']",{'issue': 100}
"['groupbdbca', 'crash']",{'crash': 100}
"['delete', 'object', 'gtkmmotherwise', 'result', 'harmless', 'applciationgnome', 'gtkmm', 'issue']",{'issue': 100}
