message,fuzzy
"['version', 'folder', 'issue', 'grunt']",{'issue': 100}
"['bower', 'config', 'issue', 'ignore']",{'issue': 100}
"['byronmcg', 'element', 'issue']",{'issue': 100}
"['update', 'volker', 'drzax', 'readme', 'issue', 'suggestion']",{'issue': 100}
"['element', 'issue']",{'issue': 100}
"['expose', 'comment', 'version', 'property', 'issue', 'license']","{'expose': 100, 'issue': 100}"
"['print', 'dragosu', 'sheet', 'delay', 'thanks', 'issue']",{'issue': 100}
"['issue', 'jshint']",{'issue': 100}
"['block', 'issue']",{'issue': 100}
"['issue', 'source']",{'issue': 100}
"['issue', 'htmlstyles']",{'issue': 100}
"['option', 'issue', 'optgroup']",{'issue': 100}
"['issue', 'element', 'cache', 'jamesreggio']",{'issue': 100}
"['print', 'issue', 'selectivizr']",{'issue': 100}
"['element', 'issue', 'unsupported', 'clonenode']",{'issue': 100}
"['style', 'crash', 'check', 'bgimage']",{'crash': 100}
"['jdalton', 'requestbrowser', 'crash', 'cleanup']",{'crash': 100}
"['afarkas', 'crash']",{'crash': 100}
"['jddalton', 'browser', 'crash', 'htmlshiv', 'cleanup']",{'crash': 100}
"['element', 'paranoid', 'typekit', 'issue']",{'issue': 100}
"['prone', 'expose']",{'expose': 100}
"['global', 'expose']",{'expose': 100}
"['potential', 'afarkas', 'htmlshiv', 'issue', 'problemfirefox', 'argument', 'afarkas', 'htmlshiv', 'issue', 'demandwritten', 'element', 'afarkas', 'htmlshiv', 'issuecomment', 'issue', 'cleanup']",{'issue': 100}
"['issue', 'improvement']",{'issue': 100}
"['global', 'issue', 'local']",{'issue': 100}
"['regression', 'issue', 'highcharts']",{'issue': 100}
"['investigation', 'issue']",{'issue': 100}
"['issue', 'jslint']",{'issue': 100}
"['medium', 'screen', 'stylesheet', 'issue']",{'issue': 100}
"['issue', 'workaround']",{'issue': 100}
"['testcase', 'issue']",{'issue': 100}
"['simple', 'testcase', 'critical', 'issue']",{'issue': 100}
