message,fuzzy
"['postcss', 'selector', 'parser', 'depseudifyregex', 'pattern', 'insensitive']",{'Sensitive': 90}
"['argument', 'incorrect', 'phridgeargument', 'actualstrip', 'phridge']",{'incorrect': 100}
"['requestuncss', 'giakki', 'phantom', 'issue', 'serialize']",{'issue': 100}
"['uncss', 'giakki', 'phantom', 'issue', 'serialize']",{'issue': 100}
"['phantomjs', 'protocol', 'allowconnection', 'protocol', 'default', 'phantomjsprocess', 'actual', 'issue']",{'issue': 100}
"['thread', 'phantomjs']",{'thread': 100}
"['relative', 'protocoladdyosmani', 'issue', 'uncss', 'grunt']",{'issue': 100}
"['issue', 'phantomjs']",{'issue': 100}
"['comment', 'option', 'issue']",{'issue': 100}
"['crash', 'ignore']",{'crash': 100}
"['issue', 'requestregex', 'selector', 'ignore', 'issue']",{'issue': 100}
"['regex', 'selector', 'ignore', 'issue']",{'issue': 100}
