message,fuzzy
"['object', 'destructure', 'errorerror', 'incorrect']",{'incorrect': 100}
"['dependencycontains', 'update', 'followingchange', 'update', 'reference', 'packagesource', 'gatsbyjs', 'gatsby', 'dependencytheme', 'gatsby', 'dependency', 'apolloconfig', 'important', 'renovate', 'pushpin', 'upgradeconfiguration', 'disabledrebase', 'title', 'config', 'ghost', 'renovatebot', 'immortal', 'issue', 'recreatedrebase', 'retry', 'renovate', 'checkrepository', 'apollographql', 'marketplace', 'subscription', 'transport', 'renovate', 'dashboard']",{'issue': 100}
"['template', 'apollomention', 'repos', 'custom', 'labellingsince', 'issue', 'template', 'apollo']",{'issue': 100}
"['reconnect', 'subscription', 'duplicateissuecomment', 'apollographql', 'issue', 'subscription', 'transport']",{'issue': 100}
"['issue', 'grpahql']",{'issue': 100}
"['update', 'label', 'issue', 'template', 'apollo']",{'issue': 100}
"['master', 'expose']",{'expose': 100}
"['issue', 'tslint']",{'issue': 100}
"['manual', 'reconnect', 'server', 'client', 'issue']",{'issue': 100}
"['issue', 'iterator']",{'issue': 100}
"['issue', 'reference', 'release']",{'issue': 100}
"['issue', 'reference', 'release']",{'issue': 100}
"['trigger', 'generation', 'server']",{'generation': 100}
