sha,message,catetory,matched,labels
30dd11ddc526a951d4e9c460e3371a459475fe06,"['generic', 'security', 'zksnark', 'proof']",General,{'security': 100},
af725eeb82bd380a02f8be0d8931c8edf55afd03,"['soundness', 'bryan', 'input', 'snarkconsistency', 'soundness', 'bryan', 'input', 'foundbryan', 'system', 'constraint', 'linearlyensuresdegree', 'increasedegree', 'increase', 'dominatedincrease', 'experimentapplication', 'typicallyzerocash', 'tinyram', 'snarksusenix', 'crypto', 'security', 'scalable', 'knowledgesuccinct', 'version', 'remarkneumann', 'interactive', 'architecture', 'knowledge']",General,{'security': 100},
1e7262d1345516b694847d202492e676e50a5925,"['mergemerge', 'request', 'master', 'ccchangiconfiles', 'simulator', 'format', 'crash']",Risky_resource_management,{'crash': 100},
9304b6bf449021139b2dd39246dc8b5469415744,"['nsdictionary', 'format', 'simulator', 'plist', 'iconfiles', 'crash']",Risky_resource_management,{'crash': 100},
106e80ddc0b3c536d0392833dcf3d06f0d454f7c,"['bundle', 'crash']",Risky_resource_management,{'crash': 100},
