message,fuzzy
"['security', 'choreincludes', 'security', 'updatereleasechangelogcompare', 'preview', 'dependabot', 'support']",{'Security': 100}
"['security', 'choreincludes', 'yargs', 'security', 'updaterelease', 'yargsyargs', 'master', 'changelogyargs', 'preview', 'dependabot', 'support']",{'Security': 100}
"['security', 'choreincludes', 'security', 'isaac', 'updaterelease', 'isaaccompare', 'isaac', 'preview', 'dependabot', 'support']",{'Security': 100}
"['security', 'chore', 'fetchincludes', 'bitinn', 'fetch', 'update', 'securityrelease', 'bitinn', 'fetchfetch', 'master', 'changelogbitinn', 'preview', 'dependabot', 'support']",{'Security': 100}
"['security', 'chore', 'handlebarincludes', 'handlebar', 'update', 'security', 'wycatsrelease', 'wycatsrelease', 'handlebar', 'master', 'changelogcompare', 'commits', 'preview', 'dependabot', 'preview', 'dependabot']",{'Security': 100}
"['security', 'acorn', 'choreincludes', 'update', 'security', 'acorn', 'acornjsrelease', 'acornjs', 'acornacorn', 'acornjs', 'preview', 'dependabot', 'support']",{'Security': 100}
"['security', 'chore', 'handlebarincludes', 'handlebar', 'update', 'security', 'wycatsrelease', 'wycatsrelease', 'master', 'changelog', 'wycatscompare', 'commits', 'preview', 'dependabot', 'support']",{'Security': 100}
"['security', 'choreincludes', 'security', 'updatereleaselatest', 'changelogcompare', 'preview', 'dependabot', 'preview', 'dependabot']",{'Security': 100}
"['security', 'chore', 'proxy', 'agentagent', 'tootallnate', 'update', 'security', 'proxyrelease', 'proxy', 'tootallnate', 'agentcompare', 'agent', 'tootallnate', 'commits', 'preview', 'dependabot', 'support']",{'Security': 100}
"['security', 'chore', 'mixinincludes', 'update', 'security', 'mixin', 'jonschlinkertrelease', 'jonschlinkert', 'mixincompare', 'jonschlinkert', 'commits', 'preview', 'dependabot', 'preview', 'dependabot']",{'Security': 100}
"['security', 'chore']",{'Security': 100}
"['security', 'chore', 'handlebar']",{'Security': 100}
"['security', 'chore', 'debug']",{'Security': 100}
"['security', 'sshpk', 'chore']",{'Security': 100}
"['security', 'lodash', 'chore']",{'Security': 100}
