sha,message,catetory,matched,labels
1b97cb19529403e56a3a7aab16b88eb4e79e42df,"['image', 'update', 'security', 'coverserver', 'image', 'discourse']",General,{'security': 100},
f6ec21851dcf417c13333179a0f933d1dcc3faa1,"['elliptic', 'curve', 'security', 'mozilla', 'certificateclient', 'ecdhe', 'ecdsa', 'window', 'internet', 'explorer', 'certificateolder', 'ecdsa', 'select', 'browser', 'modern', 'suite', 'cipher', 'certificate']",General,{'security': 100},
86dbb91669a83a717061cc202ac0a56e79df84b4,"['patch', 'security']",General,{'security': 100},
cef1a70974a4d6b5c9456465a9650d39abba2b80,"['mergemerge', 'update', 'mjtko', 'requestupdate', 'imagemagick', 'patch', 'security']",General,{'security': 100},
ada30c3450431515ee31582e23ab2c3c3375c914,"['update', 'imagemagick', 'patch', 'security', 'recommendation']",General,{'security': 100},
d47aa69bb72dea153b6901866bb66afe2cca6915,"['patch', 'magick', 'security']",General,{'security': 100},
8e70899069ef7ed07d3cec18bf800a0c9af03be0,"['request', 'stealthiistrict', 'discourse', 'domain', 'security', 'transport']",General,{'security': 100},
fff04d377d8a145f7378f996ebfd31d1c8d152dc,"['strict', 'discourse', 'domain', 'security', 'transport']",General,{'security': 100},
05a13f9e3cf0d71c807f4747227131b9fad17d09,"['upgrade', 'vulnerability', 'security']",General,{'security': 100},
