message,fuzzy
"['buffer', 'streamfirst']",{'buffer': 100}
"['warning', 'entryformat', 'generate', 'inputcommit', 'warning', 'issue']",{'issue': 100}
"['zopfli', 'support', 'single', 'thread']",{'thread': 100}
"['zopfli', 'google', 'update', 'currentzopfli', 'cloneincludes', 'renames', 'exposureinitoptions', 'renamedversiondeterminism', 'number', 'random', 'problem', 'initializinggeneratorstatic', 'state', 'random', 'furthermore', 'thread']",{'thread': 100}
"['length', 'error']",{'length': 100}
"['deflatepart', 'expose']",{'expose': 100}
"['output', 'security', 'problem', 'permissionoutput', 'security', 'readableinput']",{'Security': 100}
"['defines', 'update', 'large', 'thread', 'portability']",{'thread': 100}
"['input', 'numberfunction', 'number', 'thread', 'input', 'buffer', 'compresscorrects']","{'thread': 100, 'buffer': 100}"
"['global', 'thread', 'volatile', 'general', 'sinceproblem']",{'thread': 100}
"['global', 'variable', 'thread']",{'thread': 100}
"['problem', 'synchronization', 'thread']",{'thread': 100}
"['issue', 'portability', 'complement']",{'issue': 100}
