message,fuzzy
"['custom', 'undefinedmodule', 'custom', 'undefinedclose', 'issue', 'elixir']",{'issue': 100}
"['reimplement', 'helperreimplement', 'helperunderscore', 'corrects', 'function', 'callback', 'function', 'unifies', 'logicclose', 'issue', 'elixir']",{'issue': 100}
"['reference', 'warning', 'typespecs', 'undefinedissuecomment', 'issue', 'elixir']",{'issue': 100}
"['instruction', 'updateinstruction', 'updateworkflow', 'action', 'github', 'security', 'update', 'issueworkflow', 'runner', 'communication', 'environment', 'command']",{'Security': 100}
"['block', 'crash']",{'crash': 100}
"['markdown', 'trigger', 'crash']",{'crash': 100}
"['markdown', 'crash']",{'crash': 100}
"['module', 'extraction', 'insensitive', 'elixir', 'chunk']",{'Sensitive': 90}
"['output', 'clarify', 'generation']",{'generation': 100}
"['sensitive', 'warning', 'index']",{'Sensitive': 100}
"['duplicate', 'definition', 'generation', 'basedasset', 'exdoc', 'example', 'includedduplicate', 'document', 'package', 'producestatic']",{'generation': 100}
"['speed', 'overflow', 'safari']",{'overflow': 100}
"['webkit', 'event', 'issue', 'browser']",{'issue': 100}
"['overflow', 'revert', 'closereverts', 'commitanchor']",{'overflow': 100}
"['travis', 'firefox', 'versiontravis', 'linux', 'default', 'version', 'updatedstatus', 'default', 'trustyfirefox', 'headlessfirefox', 'version', 'appeartravis', 'issue', 'trackedtravis', 'issueeasiest', 'firefox']",{'issue': 100}
"['guessingclose', 'issue']",{'issue': 100}
"['warningclose', 'issue', 'elixir']",{'issue': 100}
"['error', 'wsmoak', 'format', 'reportedplease', 'informationcomment', 'issue', 'issuecomment']",{'issue': 100}
"['credo', 'issue']",{'issue': 100}
"['generation', 'elixir']",{'generation': 100}
"['fbcbcgenerate', 'module', 'erlangmerge', 'issue', 'elixirdropscloseclose']",{'issue': 100}
"['settext', 'support', 'generation', 'primary']",{'generation': 100}
"['example', 'canonical', 'includehexpm', 'issue']",{'issue': 100}
"['optimize', 'generation']",{'generation': 100}
"['element', 'content', 'focus', 'document', 'issue', 'spacemodule', 'documentation']",{'issue': 100}
"['module', 'generation']",{'generation': 100}
"['ligature', 'browser', 'issue']",{'issue': 100}
"['sheharyarn', 'patchfirefox', 'ligature', 'issue', 'safari']",{'issue': 100}
"['firefox', 'ligature', 'issue', 'variant', 'setting', 'firefox', 'invisible', 'webkit', 'ligature', 'problem']",{'issue': 100}
"['issue', 'sunakumodule', 'mylistlexer']",{'issue': 100}
"['asset', 'googleavoids', 'issue', 'blank']",{'issue': 100}
"['length', 'calculate']",{'length': 100}
"['field', 'search', 'element', 'input', 'issue', 'elixirfield', 'search', 'element', 'inputsearch', 'element', 'functionality', 'describe', 'labelattribute', 'input', 'placeholder', 'insideelement']",{'issue': 100}
"['reviewbreadcrumb', 'reviewconflict', 'elixiravoidimprove', 'sidebar', 'sectiongenerate', 'validimprove', 'integrationremove', 'framequery', 'print', 'initial', 'mediumstyle', 'documentationgenerator', 'compatible', 'viewportelement', 'parameter', 'delete', 'targetmergetemplate', 'sidebarmergejquery', 'updateeffort', 'issue', 'elixir']",{'issue': 100}
"['issue', 'enhancementeksperimental']",{'issue': 100}
"['request', 'issue', 'toniniscript']",{'issue': 100}
"['issue', 'implementation']",{'issue': 100}
"['readme', 'generation']",{'generation': 100}
"['formatter', 'generation']",{'generation': 100}
