sha,message,catetory,matched
3fddf029d6b443f0861da44831e54e92a5d612c5,"['analysis', 'security']",General,{'security': 100}
9aa97af76ca38cde519f444512dce698e0e309f9,"['security', 'version']",General,{'security': 100}
97880339760a53789e35e3ccbf25c1f3b4370e38,"['crash', 'retry', 'docker', 'detect']",General,{'crash': 100}
889457bb553d85c01cb42df461e843d674660015,"['secret', 'crash', 'failure', 'retention']",General,{'crash': 100}
