message,fuzzy
"['warning', 'update', 'security', 'update', 'security', 'utileexternal', 'utile', 'dependency']",{'Security': 100}
"['update', 'issue', 'warning', 'avoidminimatch', 'monitor', 'requestminimatch', 'request']",{'issue': 100}
"['mergeimdoroshenko', 'option', 'workingdir', 'requestoption', 'workingdir', 'ignore', 'issue']",{'issue': 100}
"['config', 'param', 'ignore', 'option', 'workingdir', 'issue']",{'issue': 100}
"['minor', 'issue']",{'issue': 100}
"['nodejitsu', 'issue']",{'issue': 100}
"['client', 'socket', 'crash', 'workerclient', 'socket', 'problem', 'causedworker', 'client', 'trackclient', 'socket', 'sensible', 'crash', 'worker']",{'crash': 100}
"['expose', 'argvoptions']",{'expose': 100}
"['expose', 'process']",{'expose': 100}
"['result', 'expose', 'update', 'generate']",{'expose': 100}
"['expose', 'option']",{'expose': 100}
"['expose', 'command']",{'expose': 100}
