sha,message,catetory,matched
cbd0dc571bba77d80a5fea1709cc3fbd8bd039f9,"['crash', 'small', 'terminal', 'code', 'position', 'menu', 'negative', 'line', 'invalid', 'array', 'access']",General,{'crash': 100}
cd613da050ba4e59064435e4d34d3802561a862c,"['window', 'overflow', 'target', 'crash']",General,{'crash': 100}
03563d51aa76dfeb7c1709d1c41fdbaf2af5e818,"['crash', 'resize', 'terminalui']",General,{'crash': 100}
1020438462ea42f886c1ab03efe54a81cc407fd2,"['insert', 'completion', 'candidate', 'invalid', 'range', 'crash']",General,{'crash': 100}
ec4980df344937407ef32a56742e648a5410e189,"['krobelus', 'highlight', 'range', 'crash']",General,{'crash': 100}
fc63eef69556637433b1351d0e8d2c4638883122,"['crash', 'previous', 'paragraph', 'buffer', 'multiple', 'empty', 'line', 'paragraph', 'cursor', 'example', 'extra', 'newline']",General,{'crash': 100}
c175fd12f64af914f77e84479519e454b27f5113,"['github', 'migrate', 'template', 'format', 'issue', 'template', 'format', 'page', 'http', 'github', 'github', 'building', 'strong', 'community', 'issue', 'pull', 'request', 'template', 'issue', 'template', 'generic', 'report', 'template', 'crash', 'report', 'request', 'question', 'user', 'template', 'redundant', 'question', 'reporter', 'stacktrace', 'usecase', 'pull', 'request', 'template', 'refers', 'document', 'reminds', 'reporter']",General,{'crash': 100}
b85365bff85f5db3cf4a160dfad8b3590b6926a0,"['reset', 'sighup', 'handler', 'ncursesui', 'destruction', 'sighup', 'handler', 'trigger', 'crash', 'eventmanager']",General,{'crash': 100}
22d9ffa63ac22d3823c41b4671e0565a92cf8619,"['crash', 'buffer', 'bufclose', 'hook']",General,{'crash': 100}
f6e58e7271bdebb2c289405f8fba91090d5345da,"['crash', 'insert', 'completion', 'completion', 'candidate']",General,{'crash': 100}
eb8f785e91b6a0386c6202ddcfdff48f5026c865,"['clang', 'crash']",General,{'crash': 100}
8c2c3d27add5b4eea9ad6d3d52fa1e0d5f7f0974,"['memory', 'leak', 'dualthreadstack']",Risky_resource_management,{'memory leak': 100}
9024d41d64627fd6a59b5ad66987e11e2d228f16,"['integer', 'overflow', 'memory', 'access', 'regex', 'execution']",Risky_resource_management,{'integer overflow': 100}
0d6e04257befca6b02d00d11674994fb2eba5d07,"['memory', 'leak', 'regex', 'execution']",Risky_resource_management,{'memory leak': 100}
ec1696960982464ead78efcaa0406c71d8acc12d,"['reparse', 'string', 'security', 'problem', 'echo', 'printf', 'necho', 'echo', 'echo', 'explicit', 'pattern', 'reparse', 'string']",General,{'security': 100}
2789857f32cc68f0928beed5139a8b88e66f6271,"['openbsd', 'support', 'work', 'openbsd', 'current', 'need', 'hardcode', 'binary', 'path', 'openbsd', 'considers', 'executable', 'path', 'runtime', 'security', 'flaw']",General,{'security': 100}
ee19497d3787e1ec2f144dd33ea628d42af0f255,"['crash', 'adapting', 'window', 'position', 'post', 'buffer', 'modification']",General,{'crash': 100}
878d2a4bdb674a5e7703a66e530520f48efba641,"['regression', 'test', 'crash', 'bufsetoption', 'hook']",General,{'crash': 100}
bcecb2f8772fa28aeafc476b98fbdcb09521f73e,['crash'],General,{'crash': 100}
c2759ac526e0b99f572d91c5ad473de43e7eb04e,"['local', 'client', 'creation', 'local', 'client', 'null', 'pointer', 'afterwards', 'rest', 'code']",Risky_resource_management,{'null pointer': 100}
0a833371ab7af35c5e574431056e86fe71526d50,"['callback', 'schedule', 'current', 'mode', 'crash', 'modechange', 'hook']",General,{'crash': 100}
7ba4ef897bbc7e6c7b65ccf01f4085ed86cd04d6,"['crash', 'command', 'line', 'string']",General,{'crash': 100}
a25d6171d33efa293cd0fc0b62ad7da807dbb093,"['crash', 'selection', 'buffer', 'iterator']",General,{'crash': 100}
35d68d2f82d42c2b0947f2a298c8658e6ad22df8,"['crash', 'option', 'window', 'creation', 'window', 'various', 'option', 'manager']",General,{'crash': 100}
fec34c3748a18ce203f9f63bd014eb75d7490b0f,"['json', 'buffer', 'overflow', 'reading', 'json']",Risky_resource_management,{'buffer overflow': 100}
d142db80f2393d7b74b2088cf8df986b592b9675,"['corner', 'case', 'crash', 'undo']",General,{'crash': 100}
d1b9c24afcb18f95169f55fd51fbe03a7a27aff3,"['server', 'outlive', 'buffer', 'manager', 'crash', 'access', 'server', 'session', 'hook', 'destruction', 'manager']",General,{'crash': 100}
01a1e92b79e6bbebaf4b3896697ec1aebe5a9a8a,"['crash', 'insert', 'mode']",General,{'crash': 100}
0faa5567caf8487a7b08541abea98197775c0b58,"['crash', 'file', 'backward', 'range']",General,{'crash': 100}
889a2144d44218e8c03a25f8de8ee423e904b318,"['copy', 'list', 'hook', 'hook', 'list', 'potential', 'crash']",General,{'crash': 100}
cb395d39f87900bdef11f377dc5485d0b0d7a254,"['islower', 'islower', 'crash', 'codepoints', 'incorrect']",General,{'crash': 100}
bbbb513990c070e13ceeb92fdfd9119d77be47c8,"['crash', 'clearing', 'regex', 'multiple', 'selection']",General,{'crash': 100}
e8ee8c23d837d64b1df1d39a97acb88c7cb207de,"['support', 'line', 'syntax', 'client', 'crash', 'daemon']",General,{'crash': 100}
831887cd3a5b2b71dbb3ef1b25fd0220ea7230d7,"['general', 'security', 'unix', 'socket', 'stricky', 'kakoune', 'folder', 'access', 'user', 'folder', 'respect', 'tmpdir']",General,{'security': 100}
089ee8ac0ab2a0e1801bfe99e0e799aa7a19b8d6,['crash'],General,{'crash': 100}
95c1528342c83a8ec599b2f49957d840d9695e8f,"['crash', 'client', 'sends', 'packet', 'wrong', 'size', 'size', 'header', 'size', 'message', 'invalid', 'disconnect', 'client', 'case']",General,{'crash': 100}
4d13e6fb8870d11dd3ca40c18a573004496016d0,"['crash', 'whenever', 'whole', 'selection']",General,{'crash': 100}
ae839fc4713dafd887f0f872191924742a3c8832,"['client', 'window', 'method', 'null', 'current', 'buffer', 'null', 'point', 'wincreate', 'hook']",Risky_resource_management,{'null point': 91}
