sha,message,catetory,matched,labels
e10506d9cba0e4676a901836f0931ee0c7846c8e,"['overrun', 'reducer', 'mahoutrepos', 'trunk', 'mahout', 'ffaedef']",Risky_resource_management,{'overrun': 100},
087ae91af7df34326c543293c0f69d69343bd49f,"['alpha', 'changeshairport', 'initial', 'crash']",Risky_resource_management,{'crash': 100},
