sha,message,catetory,matched
5057617a0d5d97c10e4b5ca085f1887d36693699,"['update', 'security', 'warning', 'audit']",General,{'security': 100}
f543fd643068819f16fc3578dbc63800aa9ddb8a,"['bugfix', 'inline', 'inheritance', 'class', 'crash', 'beacuse']",General,{'crash': 100}
